absolute_gap_error,aggregate_margin_ratio,condition,kappa,lambda_reward,matched_aggregate_gap_ratio,mean_margin_do,mean_margin_on_do_pair,mean_matched_gap_difference,median_absolute_gap_error,mixture,model_seed,n_anchors,n_matching_top_sets,n_non_tied_do_pairs,overconfident_fraction,p90_absolute_gap_error,pearson_true_margin,sign_preservation_rate,signed_gap_error,source,spearman_true_margin,underconfident_fraction
0.036779756580682145,-8.999906915884317,confounded,0.0,0.1,16.077023416593473,0.0029923784019148868,-0.026931127074336647,0.031244528802183685,0.04090217333555546,logger2_heavy,0,78,6,78,1.0,0.04795733075777897,-0.047449555064429584,0.10256410256410256,-0.029923505476251534,neural,0.13392936177746304,0.0
0.045014245014244766,-11.757958068474185,confounded,0.0,0.1,,0.0029923784019148868,-0.03518425977472303,,0.04444444444444429,logger2_heavy,1,78,,78,,0.04444444444444473,-0.13348824573264134,0.0641025641025641,-0.03817663817663792,observational,0.7196980234954918,
0.029915380639703518,-6.935161197905267,confounded,0.0,0.1,12.958131439920768,0.0029923784019148868,-0.020752626582409894,0.024561159769531722,0.028629278207171316,logger2_heavy,1,78,7,78,1.0,0.04385783661903716,-0.24924490053765272,0.10256410256410256,-0.023745004984324778,neural,-0.1823113595265494,0.0
0.045014245014244766,-11.757958068474185,confounded,0.0,0.1,,0.0029923784019148868,-0.03518425977472303,,0.04444444444444429,logger2_heavy,2,78,,78,,0.04444444444444473,-0.13348824573264134,0.0641025641025641,-0.03817663817663792,observational,0.7196980234954918,
0.030441431129751402,-7.317006665392171,confounded,0.0,0.1,22.567600481330075,0.0029923784019148868,-0.0218952527121868,0.04264713968753042,0.030032242472387782,logger2_heavy,2,78,4,78,1.0,0.04455183643063917,-0.1812404734273267,0.0641025641025641,-0.024887631114101683,neural,-0.13478926137153985,0.0
2.4054832200211723e-16,1.000000000000065,independent_latents,0.0,0.1,,0.0029923784019148868,0.0029923784019150815,,2.220446049250313e-16,logger1_heavy,0,78,,78,,4.440892098500626e-16,0.9999999999999996,1.0,1.9500071073544416e-16,observational,0.9999999999999999,
0.005481594835794472,0.5432359343222832,independent_latents,0.0,0.1,1.9310783190128868,0.0029923784019148868,0.0016255674770100541,0.0031379935128842723,0.004105393750046815,logger1_heavy,0,78,42,78,0.8095238095238095,0.012445538079450324,0.2889439805789308,0.5897435897435898,-0.0013668109249048326,neural,0.24634858812074,0.19047619047619047
2.4054832200211723e-16,1.000000000000065,independent_latents,0.0,0.1,,0.0029923784019148868,0.0029923784019150815,,2.220446049250313e-16,logger1_heavy,1,78,,78,,4.440892098500626e-16,0.9999999999999996,1.0,1.9500071073544416e-16,observational,0.9999999999999999,
0.00524900489556412,1.1017243330170126,independent_latents,0.0,0.1,2.15420171122125,0.0029923784019148868,0.0032967760989841923,0.003593165292824776,0.004278307667950232,logger1_heavy,1,78,52,78,0.75,0.009734336689076039,0.13760050023513426,0.6794871794871795,0.00030439769706930585,neural,0.17148674110699424,0.25
2.4054832200211723e-16,1.000000000000065,independent_latents,0.0,0.1,,0.0029923784019148868,0.0029923784019150815,,2.220446049250313e-16,logger1_heavy,2,78,,78,,4.440892098500626e-16,0.9999999999999996,1.0,1.9500071073544416e-16,observational,0.9999999999999999,
0.006223436320094385,0.47087971989686855,independent_latents,0.0,0.1,1.8546428434472337,0.0029923784019148868,0.001409050303719121,0.002939039545559599,0.00423276103225434,logger1_heavy,2,78,43,78,0.6744186046511628,0.014408957238089925,0.22655624374171834,0.6282051282051282,-0.0015833280981957655,neural,0.22356124887770454,0.32558139534883723
2.3200814488961606e-16,1.0000000000000395,independent_latents,0.0,0.1,,0.0029923784019148868,0.0029923784019150047,,0.0,logger12_balanced,0,78,,78,,4.440892098500626e-16,0.9999999999999999,1.0,1.1813911672293332e-16,observational,0.9999999999999999,
0.005481594835794472,0.5432359343222832,independent_latents,0.0,0.1,1.9310783190128868,0.0029923784019148868,0.0016255674770100541,0.0031379935128842723,0.004105393750046815,logger12_balanced,0,78,42,78,0.8095238095238095,0.012445538079450324,0.2889439805789308,0.5897435897435898,-0.0013668109249048326,neural,0.24634858812074,0.19047619047619047
2.3200814488961606e-16,1.0000000000000395,independent_latents,0.0,0.1,,0.0029923784019148868,0.0029923784019150047,,0.0,logger12_balanced,1,78,,78,,4.440892098500626e-16,0.9999999999999999,1.0,1.1813911672293332e-16,observational,0.9999999999999999,
0.00524900489556412,1.1017243330170126,independent_latents,0.0,0.1,2.15420171122125,0.0029923784019148868,0.0032967760989841923,0.003593165292824776,0.004278307667950232,logger12_balanced,1,78,52,78,0.75,0.009734336689076039,0.13760050023513426,0.6794871794871795,0.00030439769706930585,neural,0.17148674110699424,0.25
2.3200814488961606e-16,1.0000000000000395,independent_latents,0.0,0.1,,0.0029923784019148868,0.0029923784019150047,,0.0,logger12_balanced,2,78,,78,,4.440892098500626e-16,0.9999999999999999,1.0,1.1813911672293332e-16,observational,0.9999999999999999,
0.006223436320094385,0.47087971989686855,independent_latents,0.0,0.1,1.8546428434472337,0.0029923784019148868,0.001409050303719121,0.002939039545559599,0.00423276103225434,logger12_balanced,2,78,43,78,0.6744186046511628,0.014408957238089925,0.22655624374171834,0.6282051282051282,-0.0015833280981957655,neural,0.22356124887770454,0.32558139534883723
2.4197168485420076e-16,1.000000000000038,independent_latents,0.0,0.1,,0.0029923784019148868,0.0029923784019150004,,2.220446049250313e-16,logger2_heavy,0,78,,78,,4.440892098500626e-16,1.0,1.0,1.138690281666827e-16,observational,0.9999999999999999,
0.005481594835794472,0.5432359343222832,independent_latents,0.0,0.1,1.9310783190128868,0.0029923784019148868,0.0016255674770100541,0.0031379935128842723,0.004105393750046815,logger2_heavy,0,78,42,78,0.8095238095238095,0.012445538079450324,0.2889439805789308,0.5897435897435898,-0.0013668109249048326,neural,0.24634858812074,0.19047619047619047
2.4197168485420076e-16,1.000000000000038,independent_latents,0.0,0.1,,0.0029923784019148868,0.0029923784019150004,,2.220446049250313e-16,logger2_heavy,1,78,,78,,4.440892098500626e-16,1.0,1.0,1.138690281666827e-16,observational,0.9999999999999999,
0.00524900489556412,1.1017243330170126,independent_latents,0.0,0.1,2.15420171122125,0.0029923784019148868,0.0032967760989841923,0.003593165292824776,0.004278307667950232,logger2_heavy,1,78,52,78,0.75,0.009734336689076039,0.13760050023513426,0.6794871794871795,0.00030439769706930585,neural,0.17148674110699424,0.25
2.4197168485420076e-16,1.000000000000038,independent_latents,0.0,0.1,,0.0029923784019148868,0.0029923784019150004,,2.220446049250313e-16,logger2_heavy,2,78,,78,,4.440892098500626e-16,1.0,1.0,1.138690281666827e-16,observational,0.9999999999999999,
0.006223436320094385,0.47087971989686855,independent_latents,0.0,0.1,1.8546428434472337,0.0029923784019148868,0.001409050303719121,0.002939039545559599,0.00423276103225434,logger2_heavy,2,78,43,78,0.6744186046511628,0.014408957238089925,0.22655624374171834,0.6282051282051282,-0.0015833280981957655,neural,0.22356124887770454,0.32558139534883723
0.15304843304843294,-42.377057432812485,confounded,0.0,0.2,,0.0029923784019148868,-0.1268081913986548,,0.1511111111111112,logger1_heavy,0,78,,78,,0.1511111111111112,-0.1864931584977806,0.0641025641025641,-0.12980056980056975,observational,0.7196980234954918,
0.07094941255446699,-19.17203195792083,confounded,0.0,0.2,36.18733380245849,0.0029923784019148868,-0.05736997435170427,0.0695784003048569,0.06953061865586596,logger1_heavy,0,78,4,78,1.0,0.09771910350194267,-0.2811711674356665,0.0641025641025641,-0.060362352753619126,neural,-0.31617749339268325,0.0
0.15304843304843294,-42.377057432812485,confounded,0.0,0.2,,0.0029923784019148868,-0.1268081913986548,,0.1511111111111112,logger1_heavy,1,78,,78,,0.1511111111111112,-0.1864931584977806,0.0641025641025641,-0.12980056980056975,observational,0.7196980234954918,
0.08440032568348567,-22.338173550863047,confounded,0.0,0.2,36.831499306614596,0.0029923784019148868,-0.06684426807182896,0.07551823779249789,0.08658089233730748,logger1_heavy,1,78,5,78,1.0,0.11539109288738802,-0.2704746444358551,0.07692307692307693,-0.06983664647374385,neural,-0.26994524462878894,0.0
0.15304843304843294,-42.377057432812485,confounded,0.0,0.2,,0.0029923784019148868,-0.1268081913986548,,0.1511111111111112,logger1_heavy,2,78,,78,,0.1511111111111112,-0.1864931584977806,0.0641025641025641,-0.12980056980056975,observational,0.7196980234954918,
0.07884478064403687,-20.707081393887442,confounded,0.0,0.2,52.27940393375343,0.0029923784019148868,-0.061963423129762385,0.1013983871107581,0.08067826281424262,logger1_heavy,2,78,4,78,1.0,0.1108741469081644,-0.2740071085111091,0.0641025641025641,-0.06495580153167725,neural,-0.2918979754422792,0.0
0.12153846153846164,-33.44648678488057,confounded,0.0,0.2,,0.0029923784019148868,-0.1000845446750083,,0.1200000000000001,logger12_balanced,0,78,,78,,0.12000000000000055,-0.1808366013907378,0.0641025641025641,-0.10307692307692318,observational,0.7196980234954918,
0.05696005430350315,-14.965217647341253,confounded,0.0,0.2,31.870833697718307,0.0029923784019148868,-0.04478159406785948,0.061043079786125665,0.05851336217988434,logger12_balanced,0,78,4,78,1.0,0.07715290730110928,-0.25512864597837026,0.07692307692307693,-0.04777397246977437,neural,-0.23413295565194298,0.0
0.12153846153846164,-33.44648678488057,confounded,0.0,0.2,,0.0029923784019148868,-0.1000845446750083,,0.1200000000000001,logger12_balanced,1,78,,78,,0.12000000000000055,-0.1808366013907378,0.0641025641025641,-0.10307692307692318,observational,0.7196980234954918,
0.0671060579192812,-17.498404381262418,confounded,0.0,0.2,30.29924732986386,0.0029923784019148868,-0.05236184733846249,0.061750905483025954,0.06976141511916523,logger12_balanced,1,78,5,78,1.0,0.09051634723786396,-0.2763208344573983,0.07692307692307693,-0.05535422574037737,neural,-0.26637919042982333,0.0
0.12153846153846164,-33.44648678488057,confounded,0.0,0.2,,0.0029923784019148868,-0.1000845446750083,,0.1200000000000001,logger12_balanced,2,78,,78,,0.12000000000000055,-0.1808366013907378,0.0641025641025641,-0.10307692307692318,observational,0.7196980234954918,
0.060869340730549164,-15.815389469482126,confounded,0.0,0.2,40.908470328703096,0.0029923784019148868,-0.04732562986635045,0.07891383699810184,0.06267907365316572,logger12_balanced,2,78,4,78,1.0,0.08517907169010844,-0.281961442738331,0.0641025641025641,-0.05031800826826533,neural,-0.29465471237623136,0.0
0.09002849002849,-24.51591613694854,confounded,0.0,0.2,,0.0029923784019148868,-0.07336089795136146,,0.08888888888888902,logger2_heavy,0,78,,78,,0.08888888888888931,-0.17117940216339111,0.0641025641025641,-0.07635327635327634,observational,0.7196980234954918,
0.05093602041961865,-12.965915706129897,confounded,0.0,0.2,24.703020937065286,0.0029923784019148868,-0.03879892612007211,0.04935018542007037,0.04942222680760877,logger2_heavy,0,78,5,78,1.0,0.06964237217906377,-0.165552325038083,0.07692307692307693,-0.04179130452198698,neural,-0.06754005488182704,0.0
0.09002849002849,-24.51591613694854,confounded,0.0,0.2,,0.0029923784019148868,-0.07336089795136146,,0.08888888888888902,logger2_heavy,1,78,,78,,0.08888888888888931,-0.17117940216339111,0.0641025641025641,-0.07635327635327634,observational,0.7196980234954918,
0.04960119499349959,-12.537100699389619,confounded,0.0,0.2,17.666064749118974,0.0029923784019148868,-0.03751574935548552,0.03423092320811486,0.04934849715932077,logger2_heavy,1,78,7,78,0.8571428571428571,0.06848523038637486,-0.28391482560418146,0.10256410256410256,-0.040508127757400404,neural,-0.2758380859646682,0.14285714285714285
0.09002849002849,-24.51591613694854,confounded,0.0,0.2,,0.0029923784019148868,-0.07336089795136146,,0.08888888888888902,logger2_heavy,2,78,,78,,0.08888888888888931,-0.17117940216339111,0.0641025641025641,-0.07635327635327634,observational,0.7196980234954918,
0.04361844008771098,-11.025476697914225,confounded,0.0,0.2,30.78504156835682,0.0029923784019148868,-0.03299239834165439,0.05889606632245431,0.044264846115182666,logger2_heavy,2,78,4,78,1.0,0.06472627877571911,-0.27309792109741665,0.0641025641025641,-0.03598477674356927,neural,-0.26943942133815546,0.0
2.4054832200211723e-16,1.000000000000065,independent_latents,0.0,0.2,,0.0029923784019148868,0.0029923784019150815,,2.220446049250313e-16,logger1_heavy,0,78,,78,,4.440892098500626e-16,0.9999999999999996,1.0,1.9500071073544416e-16,observational,0.9999999999999999,
0.005481594835794472,0.5432359343222832,independent_latents,0.0,0.2,1.9310783190128868,0.0029923784019148868,0.0016255674770100541,0.0031379935128842723,0.004105393750046815,logger1_heavy,0,78,42,78,0.8095238095238095,0.012445538079450324,0.2889439805789308,0.5897435897435898,-0.0013668109249048326,neural,0.24634858812074,0.19047619047619047
2.4054832200211723e-16,1.000000000000065,independent_latents,0.0,0.2,,0.0029923784019148868,0.0029923784019150815,,2.220446049250313e-16,logger1_heavy,1,78,,78,,4.440892098500626e-16,0.9999999999999996,1.0,1.9500071073544416e-16,observational,0.9999999999999999,
0.00524900489556412,1.1017243330170126,independent_latents,0.0,0.2,2.15420171122125,0.0029923784019148868,0.0032967760989841923,0.003593165292824776,0.004278307667950232,logger1_heavy,1,78,52,78,0.75,0.009734336689076039,0.13760050023513426,0.6794871794871795,0.00030439769706930585,neural,0.17148674110699424,0.25
2.4054832200211723e-16,1.000000000000065,independent_latents,0.0,0.2,,0.0029923784019148868,0.0029923784019150815,,2.220446049250313e-16,logger1_heavy,2,78,,78,,4.440892098500626e-16,0.9999999999999996,1.0,1.9500071073544416e-16,observational,0.9999999999999999,
0.006223436320094385,0.47087971989686855,independent_latents,0.0,0.2,1.8546428434472337,0.0029923784019148868,0.001409050303719121,0.002939039545559599,0.00423276103225434,logger1_heavy,2,78,43,78,0.6744186046511628,0.014408957238089925,0.22655624374171834,0.6282051282051282,-0.0015833280981957655,neural,0.22356124887770454,0.32558139534883723
2.3200814488961606e-16,1.0000000000000395,independent_latents,0.0,0.2,,0.0029923784019148868,0.0029923784019150047,,0.0,logger12_balanced,0,78,,78,,4.440892098500626e-16,0.9999999999999999,1.0,1.1813911672293332e-16,observational,0.9999999999999999,
0.005481594835794472,0.5432359343222832,independent_latents,0.0,0.2,1.9310783190128868,0.0029923784019148868,0.0016255674770100541,0.0031379935128842723,0.004105393750046815,logger12_balanced,0,78,42,78,0.8095238095238095,0.012445538079450324,0.2889439805789308,0.5897435897435898,-0.0013668109249048326,neural,0.24634858812074,0.19047619047619047
2.3200814488961606e-16,1.0000000000000395,independent_latents,0.0,0.2,,0.0029923784019148868,0.0029923784019150047,,0.0,logger12_balanced,1,78,,78,,4.440892098500626e-16,0.9999999999999999,1.0,1.1813911672293332e-16,observational,0.9999999999999999,
0.00524900489556412,1.1017243330170126,independent_latents,0.0,0.2,2.15420171122125,0.0029923784019148868,0.0032967760989841923,0.003593165292824776,0.004278307667950232,logger12_balanced,1,78,52,78,0.75,0.009734336689076039,0.13760050023513426,0.6794871794871795,0.00030439769706930585,neural,0.17148674110699424,0.25
2.3200814488961606e-16,1.0000000000000395,independent_latents,0.0,0.2,,0.0029923784019148868,0.0029923784019150047,,0.0,logger12_balanced,2,78,,78,,4.440892098500626e-16,0.9999999999999999,1.0,1.1813911672293332e-16,observational,0.9999999999999999,
0.006223436320094385,0.47087971989686855,independent_latents,0.0,0.2,1.8546428434472337,0.0029923784019148868,0.001409050303719121,0.002939039545559599,0.00423276103225434,logger12_balanced,2,78,43,78,0.6744186046511628,0.014408957238089925,0.22655624374171834,0.6282051282051282,-0.0015833280981957655,neural,0.22356124887770454,0.32558139534883723
2.4197168485420076e-16,1.000000000000038,independent_latents,0.0,0.2,,0.0029923784019148868,0.0029923784019150004,,2.220446049250313e-16,logger2_heavy,0,78,,78,,4.440892098500626e-16,1.0,1.0,1.138690281666827e-16,observational,0.9999999999999999,
0.005481594835794472,0.5432359343222832,independent_latents,0.0,0.2,1.9310783190128868,0.0029923784019148868,0.0016255674770100541,0.0031379935128842723,0.004105393750046815,logger2_heavy,0,78,42,78,0.8095238095238095,0.012445538079450324,0.2889439805789308,0.5897435897435898,-0.0013668109249048326,neural,0.24634858812074,0.19047619047619047
2.4197168485420076e-16,1.000000000000038,independent_latents,0.0,0.2,,0.0029923784019148868,0.0029923784019150004,,2.220446049250313e-16,logger2_heavy,1,78,,78,,4.440892098500626e-16,1.0,1.0,1.138690281666827e-16,observational,0.9999999999999999,
0.00524900489556412,1.1017243330170126,independent_latents,0.0,0.2,2.15420171122125,0.0029923784019148868,0.0032967760989841923,0.003593165292824776,0.004278307667950232,logger2_heavy,1,78,52,78,0.75,0.009734336689076039,0.13760050023513426,0.6794871794871795,0.00030439769706930585,neural,0.17148674110699424,0.25
2.4197168485420076e-16,1.000000000000038,independent_latents,0.0,0.2,,0.0029923784019148868,0.0029923784019150004,,2.220446049250313e-16,logger2_heavy,2,78,,78,,4.440892098500626e-16,1.0,1.0,1.138690281666827e-16,observational,0.9999999999999999,
0.006223436320094385,0.47087971989686855,independent_latents,0.0,0.2,1.8546428434472337,0.0029923784019148868,0.001409050303719121,0.002939039545559599,0.00423276103225434,logger2_heavy,2,78,43,78,0.6744186046511628,0.014408957238089925,0.22655624374171834,0.6282051282051282,-0.0015833280981957655,neural,0.22356124887770454,0.32558139534883723
0.0029879990607994214,2.1072733886449613,confounded,0.3,0.0,,0.002666020787760153,0.0056180346596212466,,0.0027771171405055473,logger1_heavy,0,78,,78,,0.005768262143545044,0.9819239103915506,0.9743589743589743,0.002952013871861093,observational,0.9666409539827261,
0.007097296622855308,1.6207269185302653,confounded,0.3,0.0,3.029085456411927,0.002666020787760153,0.004320891656084143,0.005759405936093453,0.005367474274564632,logger1_heavy,0,78,49,78,0.8775510204081632,0.012716063395302823,0.27563251361266156,0.7051282051282052,0.0016548708683239903,neural,0.2537841904930512,0.12244897959183673
0.0029879990607994214,2.1072733886449613,confounded,0.3,0.0,,0.002666020787760153,0.0056180346596212466,,0.0027771171405055473,logger1_heavy,1,78,,78,,0.005768262143545044,0.9819239103915506,0.9743589743589743,0.002952013871861093,observational,0.9666409539827261,
0.005946516325942761,1.8220936956664981,confounded,0.3,0.0,2.6036049710404505,0.002666020787760153,0.004857739669893606,0.0044603370599164156,0.004424326781669541,logger1_heavy,1,78,55,78,0.8363636363636363,0.012843002460440006,0.0009559765368254234,0.7692307692307693,0.0021917188821334523,neural,0.011823619418556128,0.16363636363636364
0.0029879990607994214,2.1072733886449613,confounded,0.3,0.0,,0.002666020787760153,0.0056180346596212466,,0.0027771171405055473,logger1_heavy,2,78,,78,,0.005768262143545044,0.9819239103915506,0.9743589743589743,0.002952013871861093,observational,0.9666409539827261,
0.005697795545639091,2.0284588551245717,confounded,0.3,0.0,2.6278026136851422,0.002666020787760153,0.005407913474878268,0.005028276380308154,0.004626784999794298,logger1_heavy,2,78,54,78,0.8888888888888888,0.012848625963213987,0.2860034671270012,0.7692307692307693,0.002741892687118115,neural,0.30616219223814156,0.1111111111111111
0.0023728227835758944,1.8793053380415516,confounded,0.3,0.0,,0.002666020787760153,0.005010267097767398,,0.0022053577292251436,logger12_balanced,0,78,,78,,0.004580678761050726,0.9855532593724471,0.9743589743589743,0.002344246310007245,observational,0.9753411145816209,
0.008012853662159421,0.9091773842805443,confounded,0.3,0.0,3.0400835992647353,0.002666020787760153,0.002423885806253332,0.006118610375730332,0.005757076818632412,logger12_balanced,0,78,40,78,0.825,0.01511643545476171,0.25148887390093005,0.5897435897435898,-0.00024213498150682094,neural,0.21266075696455441,0.175
0.0023728227835758944,1.8793053380415516,confounded,0.3,0.0,,0.002666020787760153,0.005010267097767398,,0.0022053577292251436,logger12_balanced,1,78,,78,,0.004580678761050726,0.9855532593724471,0.9743589743589743,0.002344246310007245,observational,0.9753411145816209,
0.006216308196417535,1.4592647120133757,confounded,0.3,0.0,2.5278239888098315,0.002666020787760153,0.0038904300570724924,0.004227894601292059,0.0048597384618798145,logger12_balanced,1,78,50,78,0.78,0.012951978116327421,-0.04411847934401563,0.7307692307692307,0.0012244092693123392,neural,-0.022698820167174595,0.22
0.0023728227835758944,1.8793053380415516,confounded,0.3,0.0,,0.002666020787760153,0.005010267097767398,,0.0022053577292251436,logger12_balanced,2,78,,78,,0.004580678761050726,0.9855532593724471,0.9743589743589743,0.002344246310007245,observational,0.9753411145816209,
0.0054409411371357614,2.0158151979688546,confounded,0.3,0.0,2.503286734667374,0.002666020787760153,0.005374205222067814,0.004532255191966317,0.004494491910375764,logger12_balanced,2,78,57,78,0.7894736842105263,0.011264139825829744,0.30997868715697524,0.8076923076923077,0.0027081844343076608,neural,0.330871659985584,0.21052631578947367
0.0017576465063526238,1.6513372874382168,confounded,0.3,0.0,,0.002666020787760153,0.004402499535913749,,0.001633598317944962,logger2_heavy,0,78,,78,,0.0033930953785562762,0.9896377858192911,0.9743589743589743,0.001736478748153596,observational,0.9828020081184637,
0.006270157534406912,1.301826304777307,confounded,0.3,0.0,2.644630297143239,0.002666020787760153,0.0034706959905892853,0.004648115676653344,0.0054128696205321125,logger2_heavy,0,78,49,78,0.8775510204081632,0.011550490810746925,0.2489325364438819,0.6923076923076923,0.0008046752028291321,neural,0.24758785518279186,0.12244897959183673
0.0017576465063526238,1.6513372874382168,confounded,0.3,0.0,,0.002666020787760153,0.004402499535913749,,0.001633598317944962,logger2_heavy,1,78,,78,,0.0033930953785562762,0.9896377858192911,0.9743589743589743,0.001736478748153596,observational,0.9828020081184637,
0.005923114569319731,1.5377274913333452,confounded,0.3,0.0,2.5520852895056905,0.002666020787760153,0.004099613457804969,0.00416806442335166,0.004704215608101359,logger2_heavy,1,78,52,78,0.8461538461538461,0.0121920669071454,-0.06570696865622659,0.7307692307692307,0.0014335926700448152,neural,-0.03271412132171626,0.15384615384615385
0.0017576465063526238,1.6513372874382168,confounded,0.3,0.0,,0.002666020787760153,0.004402499535913749,,0.001633598317944962,logger2_heavy,2,78,,78,,0.0033930953785562762,0.9896377858192911,0.9743589743589743,0.001736478748153596,observational,0.9828020081184637,
0.004713708751257737,1.2790670896438978,confounded,0.3,0.0,2.202226215461857,0.002666020787760153,0.0034100194499305106,0.0034886343581262296,0.0038204355313595784,logger2_heavy,2,78,48,78,0.7291666666666666,0.009985579152953637,0.30338761453574037,0.7307692307692307,0.0007439986621703577,neural,0.28554989314482987,0.2708333333333333
3.771911558021365e-16,1.0000000000000764,independent_latents,0.3,0.0,,0.002666020787760153,0.002666020787760357,,4.440892098500626e-16,logger1_heavy,0,78,,78,,8.881784197001252e-16,1.0,1.0,2.0354088784794536e-16,observational,0.9999999999999999,
0.00529076050073173,0.3191022954694363,independent_latents,0.3,0.0,1.9185049441739574,0.002666020787760153,0.0008507333531434997,0.0025019006130161626,0.0038213867485948905,logger1_heavy,0,78,38,78,0.631578947368421,0.01110223514904338,0.012524854125988298,0.5897435897435898,-0.0018152874346166535,neural,0.016780687666763616,0.3684210526315789
3.771911558021365e-16,1.0000000000000764,independent_latents,0.3,0.0,,0.002666020787760153,0.002666020787760357,,4.440892098500626e-16,logger1_heavy,1,78,,78,,8.881784197001252e-16,1.0,1.0,2.0354088784794536e-16,observational,0.9999999999999999,
0.005206002228433719,0.74051652652535,independent_latents,0.3,0.0,2.125731494968214,0.002666020787760153,0.001974232453396526,0.0032887894659849202,0.004550256066605196,logger1_heavy,1,78,40,78,0.7,0.01040247203720952,0.1309669780606837,0.5769230769230769,-0.0006917883343636274,neural,0.0853450347121233,0.3
3.771911558021365e-16,1.0000000000000764,independent_latents,0.3,0.0,,0.002666020787760153,0.002666020787760357,,4.440892098500626e-16,logger1_heavy,2,78,,78,,8.881784197001252e-16,1.0,1.0,2.0354088784794536e-16,observational,0.9999999999999999,
0.005308194789167944,1.1220872134369597,independent_latents,0.3,0.0,2.44476343184678,0.002666020787760153,0.002991507836702798,0.00432794376482379,0.004373200707776359,logger1_heavy,2,78,43,78,0.813953488372093,0.010550440493105828,0.34317314082046846,0.6410256410256411,0.0003254870489426452,neural,0.3340077643875112,0.18604651162790697
3.102931017542104e-16,1.0000000000000502,independent_latents,0.3,0.0,,0.002666020787760153,0.002666020787760287,,3.3306690738754696e-16,logger12_balanced,0,78,,78,,8.881784197001252e-16,1.0,1.0,1.337961080958522e-16,observational,0.9999999999999999,
0.00529076050073173,0.3191022954694363,independent_latents,0.3,0.0,1.9185049441739574,0.002666020787760153,0.0008507333531434997,0.0025019006130161626,0.0038213867485948905,logger12_balanced,0,78,38,78,0.631578947368421,0.01110223514904338,0.012524854125988298,0.5897435897435898,-0.0018152874346166535,neural,0.016780687666763616,0.3684210526315789
3.102931017542104e-16,1.0000000000000502,independent_latents,0.3,0.0,,0.002666020787760153,0.002666020787760287,,3.3306690738754696e-16,logger12_balanced,1,78,,78,,8.881784197001252e-16,1.0,1.0,1.337961080958522e-16,observational,0.9999999999999999,
0.005206002228433719,0.74051652652535,independent_latents,0.3,0.0,2.125731494968214,0.002666020787760153,0.001974232453396526,0.0032887894659849202,0.004550256066605196,logger12_balanced,1,78,40,78,0.7,0.01040247203720952,0.1309669780606837,0.5769230769230769,-0.0006917883343636274,neural,0.0853450347121233,0.3
3.102931017542104e-16,1.0000000000000502,independent_latents,0.3,0.0,,0.002666020787760153,0.002666020787760287,,3.3306690738754696e-16,logger12_balanced,2,78,,78,,8.881784197001252e-16,1.0,1.0,1.337961080958522e-16,observational,0.9999999999999999,
0.005308194789167944,1.1220872134369597,independent_latents,0.3,0.0,2.44476343184678,0.002666020787760153,0.002991507836702798,0.00432794376482379,0.004373200707776359,logger12_balanced,2,78,43,78,0.813953488372093,0.010550440493105828,0.34317314082046846,0.6410256410256411,0.0003254870489426452,neural,0.3340077643875112,0.18604651162790697
3.216800045708787e-16,1.000000000000049,independent_latents,0.3,0.0,,0.002666020787760153,0.002666020787760284,,4.440892098500626e-16,logger2_heavy,0,78,,78,,8.881784197001252e-16,1.0,1.0,1.3094938239168513e-16,observational,0.9999999999999999,
0.00529076050073173,0.3191022954694363,independent_latents,0.3,0.0,1.9185049441739574,0.002666020787760153,0.0008507333531434997,0.0025019006130161626,0.0038213867485948905,logger2_heavy,0,78,38,78,0.631578947368421,0.01110223514904338,0.012524854125988298,0.5897435897435898,-0.0018152874346166535,neural,0.016780687666763616,0.3684210526315789
3.216800045708787e-16,1.000000000000049,independent_latents,0.3,0.0,,0.002666020787760153,0.002666020787760284,,4.440892098500626e-16,logger2_heavy,1,78,,78,,8.881784197001252e-16,1.0,1.0,1.3094938239168513e-16,observational,0.9999999999999999,
0.005206002228433719,0.74051652652535,independent_latents,0.3,0.0,2.125731494968214,0.002666020787760153,0.001974232453396526,0.0032887894659849202,0.004550256066605196,logger2_heavy,1,78,40,78,0.7,0.01040247203720952,0.1309669780606837,0.5769230769230769,-0.0006917883343636274,neural,0.0853450347121233,0.3
3.216800045708787e-16,1.000000000000049,independent_latents,0.3,0.0,,0.002666020787760153,0.002666020787760284,,4.440892098500626e-16,logger2_heavy,2,78,,78,,8.881784197001252e-16,1.0,1.0,1.3094938239168513e-16,observational,0.9999999999999999,
0.005308194789167944,1.1220872134369597,independent_latents,0.3,0.0,2.44476343184678,0.002666020787760153,0.002991507836702798,0.00432794376482379,0.004373200707776359,logger2_heavy,2,78,43,78,0.813953488372093,0.010550440493105828,0.34317314082046846,0.6410256410256411,0.0003254870489426452,neural,0.3340077643875112,0.18604651162790697
0.03606715460069465,-8.792802557215783,confounded,0.3,0.05,,0.002666020787760153,-0.023441794400207907,,0.03523444357452443,logger1_heavy,0,78,,78,,0.03768125336857131,-0.16616286913453102,0.11538461538461539,-0.026107815187968057,observational,0.48666523350067653,
0.026057065594672045,-6.277632877298266,confounded,0.3,0.05,15.493702549894012,0.002666020787760153,-0.016736299748803758,0.0260958310748145,0.026504279500274563,logger1_heavy,0,78,4,78,1.0,0.03746589497569262,-0.10889448343849342,0.1282051282051282,-0.019402320536563912,neural,0.039087494783697316,0.0
