scope,subset,kappa,horizon,family,metric,mixture,n_anchors,mean,standard_deviation,median,p10,p25,p75,p90,maximum,ci95_low,ci95_high,bootstrap_unit,bootstrap_repetitions,bootstrap_seed,action,numerator_mean,denominator_mean,ratio_defined,valid_bootstrap_repetitions,positive_margin_count,reason
secondary_per_horizon,all,0.0,1,long_horizon,do_action_range,none,24,0.007007360700805473,0.0036708998832637226,0.005708697901445126,0.003895085643496188,0.005139632856176246,0.006532778997751509,0.014291375211768242,0.015276788270372155,0.005737140495085563,0.00858419302907051,anchor_id,100,100003,,,,,,,
secondary_per_horizon,all,0.0,1,long_horizon,do_top_second_margin,none,24,0.0033742667741948986,0.0018308432166928804,0.002812894439351288,0.0019038010478295898,0.0023923993960281997,0.0032231857912212725,0.00710541277079142,0.007597939236591689,0.0026852703069738366,0.004215277980492318,anchor_id,100,100004,,,,,,,
secondary_per_horizon,all,0.0,1,long_horizon,max_balanced_do_error,logger12_balanced,24,1.1102230246251565e-16,1.9643214542272754e-16,0.0,0.0,0.0,1.1102230246251565e-16,4.440892098500626e-16,4.440892098500626e-16,3.700743415417188e-17,1.8503717077085943e-16,anchor_id,100,100005,,,,,,,
secondary_per_horizon,all,0.0,1,long_horizon,balanced_survival_difference_abs,logger12_balanced,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,100,100006,,,,,,,
secondary_per_horizon,all,0.0,1,long_horizon,balanced_termination_difference_abs,logger12_balanced,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,100,100007,,,,,,,
secondary_per_horizon,all,0.0,1,long_horizon,balanced_restricted_time_difference_abs,logger12_balanced,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,100,100008,,,,,,,
secondary_per_horizon,all,0.0,1,long_horizon,balanced_future_clipping_rate,logger12_balanced,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,100,100009,,,,,,,
secondary_per_horizon,all,0.0,1,long_horizon,balanced_vs_do_top_set_disagreement,logger12_balanced,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,100,100010,,,,,,,
secondary_per_horizon,all,0.0,1,long_horizon,balanced_vs_do_strict_disagreement,logger12_balanced,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,100,100011,,,,,,,
secondary_per_horizon,all,0.0,1,long_horizon,heavy_top_set_disagreement,none,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,100,100012,,,,,,,
