scope,subset,kappa,horizon,family,metric,mixture,n_anchors,mean,standard_deviation,median,p10,p25,p75,p90,maximum,ci95_low,ci95_high,bootstrap_unit,bootstrap_repetitions,bootstrap_seed,action,numerator_mean,denominator_mean,ratio_defined,valid_bootstrap_repetitions,positive_margin_count,reason
secondary_per_horizon,all,0.1,1,top_action,top_action_fraction,logger2_heavy,2048,0.00927734375,0.09589455022292588,0.0,0.0,0.0,0.0,0.0,1.0,0.00537109375,0.013671875,anchor_id,2000,110221,base,,,,,,
secondary_per_horizon,all,0.1,1,top_action,top_action_fraction,logger2_heavy,2048,0.08203125,0.2744793445796593,0.0,0.0,0.0,0.0,0.0,1.0,0.0703125,0.09375,anchor_id,2000,110222,plus,,,,,,
secondary_per_horizon,all,0.1,1,top_action,top_action_fraction,do,2048,0.90966796875,0.28672687021612153,1.0,1.0,1.0,1.0,1.0,1.0,0.89697265625,0.92236328125,anchor_id,2000,110300,minus,,,,,,
secondary_per_horizon,all,0.1,1,top_action,top_action_fraction,do,2048,0.0078125,0.08806390627089683,0.0,0.0,0.0,0.0,0.0,1.0,0.00390625,0.01171875,anchor_id,2000,110301,base,,,,,,
secondary_per_horizon,all,0.1,1,top_action,top_action_fraction,do,2048,0.08251953125,0.27522180886267783,0.0,0.0,0.0,0.0,0.0,1.0,0.07080078125,0.09423828125,anchor_id,2000,110302,plus,,,,,,
secondary_per_horizon,all,0.1,1,decision_scale,balanced_error_over_action_range,logger12_balanced,2048,0.15996503066275922,,,,,,,,0.15903754202617199,0.16090531582997766,anchor_id,2000,110400,,0.0012519493817132804,0.007826394159562659,True,2000,,
secondary_per_horizon,all,0.1,1,decision_scale,balanced_error_over_top_second_margin,logger12_balanced,2048,0.3296912988149847,,,,,,,,0.32697553044811395,0.33233631572158895,anchor_id,2000,110401,,0.0012519493817132804,0.0037973382561601846,True,2000,2048,
primary_common_horizon,all,0.1,5,long_horizon,absolute_initial_u_return_effect,none,1994,0.020285203426945248,0.019555162875123093,0.015430020008746343,0.005778527519518958,0.009510335357258834,0.02509360441620867,0.03907861524234028,0.43332045858124185,0.019454879379066814,0.02114038575561499,anchor_id,2000,11000,,,,,,,
primary_common_horizon,all,0.1,5,long_horizon,balanced_do_error,logger12_balanced,1994,0.0040503228073188,0.0043914916494985305,0.0030634717439799175,0.0011889133162443482,0.001957251278851639,0.0049515685769869755,0.007724677194113028,0.1290936640494067,0.003871733244837294,0.004256669006048704,anchor_id,2000,11001,,,,,,,
primary_common_horizon,all,0.1,5,long_horizon,heavy_mixture_drift,none,1994,0.002100167381572607,0.002277069744184421,0.0015884668302117433,0.0006164735713854342,0.001014871033478452,0.002567480002882612,0.004005388174724918,0.06693745543302576,0.002010535607467462,0.0022075294934452592,anchor_id,2000,11002,,,,,,,
primary_common_horizon,all,0.1,5,long_horizon,do_action_range,none,1994,0.040089821600228635,0.03775210051569274,0.03104228258574082,0.009290536047152465,0.018290091120547025,0.050012066428408275,0.07940880925018501,0.6395022705778892,0.03849331561032658,0.04187760624543297,anchor_id,2000,11003,,,,,,,
primary_common_horizon,all,0.1,5,long_horizon,do_top_second_margin,none,1994,0.020033881459378247,0.0230045372417024,0.015229344488308705,0.0036427770349874325,0.00897278514101263,0.025045063165621606,0.039449375181956195,0.6335362209087485,0.01913000585950034,0.021120092703020718,anchor_id,2000,11004,,,,,,,
primary_common_horizon,all,0.1,5,long_horizon,max_balanced_do_error,logger12_balanced,1994,0.007307609200204184,0.010412803355020091,0.005417749452178544,0.002395538084466331,0.003625720919968156,0.008544163206233524,0.013540714692846838,0.3864087829216345,0.006928196947387594,0.007796708691517467,anchor_id,2000,11005,,,,,,,
primary_common_horizon,all,0.1,5,long_horizon,balanced_survival_difference_abs,logger12_balanced,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,11006,,,,,,,
primary_common_horizon,all,0.1,5,long_horizon,balanced_termination_difference_abs,logger12_balanced,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,11007,,,,,,,
primary_common_horizon,all,0.1,5,long_horizon,balanced_restricted_time_difference_abs,logger12_balanced,1994,1.2537612838515876e-05,0.0005598574112779878,0.0,0.0,0.0,0.0,0.0,0.02500000000000006,7.423758105149826e-20,3.761283851554718e-05,anchor_id,2000,11008,,,,,,,
primary_common_horizon,all,0.1,5,long_horizon,balanced_future_clipping_rate,logger12_balanced,1994,0.04291990554998328,0.11140805782198909,0.0,0.0,0.0,0.0,0.13916666666666705,1.0,0.038064551728100963,0.04783256018054163,anchor_id,2000,11009,,,,,,,
primary_common_horizon,all,0.1,5,long_horizon,balanced_vs_do_top_set_disagreement,logger12_balanced,1994,0.014543630892678034,0.11974683678191099,0.0,0.0,0.0,0.0,0.0,1.0,0.009528585757271816,0.020060180541624874,anchor_id,2000,11010,,,,,,,
primary_common_horizon,all,0.1,5,long_horizon,balanced_vs_do_strict_disagreement,logger12_balanced,1994,0.014543630892678034,0.11974683678191099,0.0,0.0,0.0,0.0,0.0,1.0,0.009528585757271816,0.020561685055165497,anchor_id,2000,11011,,,,,,,
primary_common_horizon,all,0.1,5,long_horizon,heavy_top_set_disagreement,none,1994,0.005516549648946841,0.07408690857370026,0.0,0.0,0.0,0.0,0.0,1.0,0.0025075225677031092,0.009027081243731194,anchor_id,2000,11012,,,,,,,
primary_common_horizon,all,0.1,5,long_horizon,heavy_strict_disagreement,none,1994,0.0050150451354062184,0.07065690460181974,0.0,0.0,0.0,0.0,0.0,1.0,0.0025075225677031092,0.008036609829488396,anchor_id,2000,11013,,,,,,,
primary_common_horizon,all,0.1,5,decision_regret,decision_regret_best,logger1_heavy,1994,1.3531394314697838e-05,0.0001408217783125971,0.0,0.0,0.0,0.0,0.0,0.0024541360025178705,7.919092568934304e-06,1.98717417165775e-05,anchor_id,2000,11100,,,,,,,
primary_common_horizon,all,0.1,5,decision_regret,decision_regret_worst,logger1_heavy,1994,1.3531394314697838e-05,0.0001408217783125971,0.0,0.0,0.0,0.0,0.0,0.0024541360025178705,7.76554070516064e-06,2.0143872774434545e-05,anchor_id,2000,11101,,,,,,,
primary_common_horizon,all,0.1,5,top_action,top_action_fraction,logger1_heavy,1994,0.8074222668004012,0.39442308339672977,1.0,0.0,1.0,1.0,1.0,1.0,0.7898570712136409,0.8244734202607823,anchor_id,2000,11200,minus,,,,,,
primary_common_horizon,all,0.1,5,top_action,top_action_fraction,logger1_heavy,1994,0.04162487462387161,0.1997805311216855,0.0,0.0,0.0,0.0,0.0,1.0,0.033099297893681046,0.050664493480441254,anchor_id,2000,11201,base,,,,,,
primary_common_horizon,all,0.1,5,top_action,top_action_fraction,logger1_heavy,1994,0.15095285857572718,0.35809272708128664,0.0,0.0,0.0,0.0,1.0,1.0,0.13390170511534605,0.16649949849548645,anchor_id,2000,11202,plus,,,,,,
primary_common_horizon,all,0.1,5,decision_regret,decision_regret_best,logger12_balanced,1994,1.1012324019164315e-05,0.0001238195967381812,0.0,0.0,0.0,0.0,0.0,0.002449911803987348,5.991628921306717e-06,1.6734441091693376e-05,anchor_id,2000,11110,,,,,,,
primary_common_horizon,all,0.1,5,decision_regret,decision_regret_worst,logger12_balanced,1994,1.1012324019164315e-05,0.0001238195967381812,0.0,0.0,0.0,0.0,0.0,0.002449911803987348,5.963098313552498e-06,1.6706729810450055e-05,anchor_id,2000,11111,,,,,,,
primary_common_horizon,all,0.1,5,top_action,top_action_fraction,logger12_balanced,1994,0.8074222668004012,0.39442308339672977,1.0,0.0,1.0,1.0,1.0,1.0,0.7908600802407222,0.8254764292878636,anchor_id,2000,11210,minus,,,,,,
primary_common_horizon,all,0.1,5,top_action,top_action_fraction,logger12_balanced,1994,0.041123370110330994,0.19862533551679273,0.0,0.0,0.0,0.0,0.0,1.0,0.033099297893681046,0.05015045135406219,anchor_id,2000,11211,base,,,,,,
primary_common_horizon,all,0.1,5,top_action,top_action_fraction,logger12_balanced,1994,0.1514543630892678,0.35858112422826355,0.0,0.0,0.0,0.0,1.0,1.0,0.13590772316950853,0.16751504513540616,anchor_id,2000,11212,plus,,,,,,
primary_common_horizon,all,0.1,5,decision_regret,decision_regret_best,logger2_heavy,1994,7.606480003892946e-06,9.490815128279675e-05,0.0,0.0,0.0,0.0,0.0,0.002256776442868258,3.7006793092187228e-06,1.2188615619734898e-05,anchor_id,2000,11120,,,,,,,
primary_common_horizon,all,0.1,5,decision_regret,decision_regret_worst,logger2_heavy,1994,7.664703299347886e-06,9.493908863780809e-05,0.0,0.0,0.0,0.0,0.0,0.002256776442868258,3.902054247652914e-06,1.2024437764159622e-05,anchor_id,2000,11121,,,,,,,
primary_common_horizon,all,0.1,5,top_action,top_action_fraction,logger2_heavy,1994,0.8084252758274825,0.3936388676649284,1.0,0.0,1.0,1.0,1.0,1.0,0.7898696088264794,0.8254764292878636,anchor_id,2000,11220,minus,,,,,,
primary_common_horizon,all,0.1,5,top_action,top_action_fraction,logger2_heavy,1994,0.03911735205616851,0.19392277954200732,0.0,0.0,0.0,0.0,0.0,1.0,0.030591775325977934,0.047642928786359076,anchor_id,2000,11221,base,,,,,,
primary_common_horizon,all,0.1,5,top_action,top_action_fraction,logger2_heavy,1994,0.15295887662988966,0.3600381472150095,0.0,0.0,0.0,0.0,1.0,1.0,0.1374122367101304,0.16900702106318957,anchor_id,2000,11222,plus,,,,,,
primary_common_horizon,all,0.1,5,top_action,top_action_fraction,do,1994,0.8114343029087262,0.39126135512581955,1.0,0.0,1.0,1.0,1.0,1.0,0.7943706118355065,0.8294884653961886,anchor_id,2000,11300,minus,,,,,,
primary_common_horizon,all,0.1,5,top_action,top_action_fraction,do,1994,0.030591775325977934,0.17225213684545415,0.0,0.0,0.0,0.0,0.0,1.0,0.023069207622868605,0.03861584754262788,anchor_id,2000,11301,base,,,,,,
primary_common_horizon,all,0.1,5,top_action,top_action_fraction,do,1994,0.1579739217652959,0.3648080378605613,0.0,0.0,0.0,0.0,1.0,1.0,0.1424272818455366,0.17452357071213642,anchor_id,2000,11302,plus,,,,,,
primary_common_horizon,all,0.1,5,decision_scale,balanced_error_over_action_range,logger12_balanced,1994,0.18228091092733892,,,,,,,,0.1772023878647168,0.18997500809701123,anchor_id,2000,11400,,0.007307609200204184,0.040089821600228635,True,2000,,
primary_common_horizon,all,0.1,5,decision_scale,balanced_error_over_top_second_margin,logger12_balanced,1994,0.3647625256753903,,,,,,,,0.35727322655257315,0.375054786498118,anchor_id,2000,11401,,0.007307609200204184,0.020033881459378247,True,2000,1994,
secondary_per_horizon,all,0.1,5,long_horizon,absolute_initial_u_return_effect,none,2047,0.02029021425789143,0.01941035804218779,0.015564168712362658,0.005835345779808894,0.009570558031097853,0.024943589202753635,0.03904017070273618,0.43332045858124185,0.019419195982274255,0.02117850818684476,anchor_id,2000,111000,,,,,,,
secondary_per_horizon,all,0.1,5,long_horizon,balanced_do_error,logger12_balanced,2047,0.004053111651284204,0.004354075285852919,0.0030898784841995783,0.001207425364408484,0.001969391943363874,0.0049424604803682826,0.0077131052086575865,0.1290936640494067,0.0038751867505443394,0.0042619047728579725,anchor_id,2000,111001,,,,,,,
secondary_per_horizon,all,0.1,5,long_horizon,heavy_mixture_drift,none,2047,0.002101613448813926,0.002257668666738548,0.001602159214028731,0.000626072411174287,0.00102116619285475,0.002562757286117545,0.003999387885970762,0.06693745543302576,0.002011274249304441,0.0022112824020121564,anchor_id,2000,111002,,,,,,,
secondary_per_horizon,all,0.1,5,long_horizon,do_action_range,none,2047,0.040101248568513485,0.03749154320546153,0.03121017102672141,0.009355156666720177,0.01840639963502433,0.04979985677372234,0.07934540910015642,0.6395022705778892,0.038507011241719916,0.0418164148943378,anchor_id,2000,111003,,,,,,,
secondary_per_horizon,all,0.1,5,long_horizon,do_top_second_margin,none,2047,0.020040707577785675,0.022804599211909155,0.015333681591094717,0.003755459950841811,0.009030655760841277,0.025032541460808133,0.039395804075534356,0.6335362209087485,0.019123872530148654,0.02105669470582572,anchor_id,2000,111004,,,,,,,
secondary_per_horizon,all,0.1,5,long_horizon,max_balanced_do_error,logger12_balanced,2047,0.007301404700275664,0.01029822401721714,0.005481846726929973,0.002413802977370949,0.003638540311909466,0.008541883752681834,0.013408401906363929,0.3864087829216345,0.006903679242061282,0.007798351986764319,anchor_id,2000,111005,,,,,,,
secondary_per_horizon,all,0.1,5,long_horizon,balanced_survival_difference_abs,logger12_balanced,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,111006,,,,,,,
secondary_per_horizon,all,0.1,5,long_horizon,balanced_termination_difference_abs,logger12_balanced,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,111007,,,,,,,
secondary_per_horizon,all,0.1,5,long_horizon,balanced_restricted_time_difference_abs,logger12_balanced,2047,1.2212994626282685e-05,0.0005525620921281706,0.0,0.0,0.0,0.0,0.0,0.02500000000000006,7.231545511318394e-20,3.663898387884768e-05,anchor_id,2000,111008,,,,,,,
secondary_per_horizon,all,0.1,5,long_horizon,balanced_future_clipping_rate,logger12_balanced,2047,0.0423490677414102,0.110369703255352,0.0,0.0,0.0,0.0,0.125,1.0,0.03772547605235304,0.04730024120664388,anchor_id,2000,111009,,,,,,,
secondary_per_horizon,all,0.1,5,long_horizon,balanced_vs_do_top_set_disagreement,logger12_balanced,2047,0.014167073766487542,0.11820826523173712,0.0,0.0,0.0,0.0,0.0,1.0,0.009281875915974597,0.019540791402051783,anchor_id,2000,111010,,,,,,,
secondary_per_horizon,all,0.1,5,long_horizon,balanced_vs_do_strict_disagreement,logger12_balanced,2047,0.014167073766487542,0.11820826523173712,0.0,0.0,0.0,0.0,0.0,1.0,0.009281875915974597,0.019540791402051783,anchor_id,2000,111011,,,,,,,
secondary_per_horizon,all,0.1,5,long_horizon,heavy_top_set_disagreement,none,2047,0.00537371763556424,0.07312628208101099,0.0,0.0,0.0,0.0,0.0,1.0,0.002442598925256473,0.008793356130923302,anchor_id,2000,111012,,,,,,,
secondary_per_horizon,all,0.1,5,long_horizon,heavy_strict_disagreement,none,2047,0.004885197850512946,0.06974029473989947,0.0,0.0,0.0,0.0,0.0,1.0,0.0019540791402051783,0.007828529555446929,anchor_id,2000,111013,,,,,,,
secondary_per_horizon,all,0.1,5,decision_regret,decision_regret_best,logger1_heavy,2047,1.3181045561068632e-05,0.00013900249308849868,0.0,0.0,0.0,0.0,0.0,0.0024541360025178705,7.694739927391696e-06,1.921350240561255e-05,anchor_id,2000,111100,,,,,,,
secondary_per_horizon,all,0.1,5,decision_regret,decision_regret_worst,logger1_heavy,2047,1.3181045561068632e-05,0.00013900249308849868,0.0,0.0,0.0,0.0,0.0,0.0024541360025178705,7.4985597164503705e-06,1.971033560655393e-05,anchor_id,2000,111101,,,,,,,
secondary_per_horizon,all,0.1,5,top_action,top_action_fraction,logger1_heavy,2047,0.8119198827552516,0.39087161971561263,1.0,0.0,1.0,1.0,1.0,1.0,0.7938446507083536,0.8285295554469956,anchor_id,2000,111200,minus,,,,,,
secondary_per_horizon,all,0.1,5,top_action,top_action_fraction,logger1_heavy,2047,0.04054714215925745,0.19728681058519995,0.0,0.0,0.0,0.0,0.0,1.0,0.03224230581338544,0.04934049829018075,anchor_id,2000,111201,base,,,,,,
secondary_per_horizon,all,0.1,5,top_action,top_action_fraction,logger1_heavy,2047,0.14753297508549096,0.35472308360621185,0.0,0.0,0.0,0.0,1.0,1.0,0.13336590131900342,0.16316560820713238,anchor_id,2000,111202,plus,,,,,,
secondary_per_horizon,all,0.1,5,decision_regret,decision_regret_best,logger12_balanced,2047,1.0727197896538175e-05,0.0001222178698742198,0.0,0.0,0.0,0.0,0.0,0.002449911803987348,5.761913529973235e-06,1.6399948595129377e-05,anchor_id,2000,111110,,,,,,,
secondary_per_horizon,all,0.1,5,decision_regret,decision_regret_worst,logger12_balanced,2047,1.0727197896538175e-05,0.0001222178698742198,0.0,0.0,0.0,0.0,0.0,0.002449911803987348,5.645882013245927e-06,1.6259000120090984e-05,anchor_id,2000,111111,,,,,,,
secondary_per_horizon,all,0.1,5,top_action,top_action_fraction,logger12_balanced,2047,0.8119198827552516,0.39087161971561263,1.0,0.0,1.0,1.0,1.0,1.0,0.7962750366389839,0.8290180752320468,anchor_id,2000,111210,minus,,,,,,
secondary_per_horizon,all,0.1,5,top_action,top_action_fraction,logger12_balanced,2047,0.040058622374206154,0.19614465028255257,0.0,0.0,0.0,0.0,0.0,1.0,0.03175378602833415,0.048851978505129456,anchor_id,2000,111211,base,,,,,,
secondary_per_horizon,all,0.1,5,top_action,top_action_fraction,logger12_balanced,2047,0.14802149487054225,0.3552080655351518,0.0,0.0,0.0,0.0,1.0,1.0,0.13238886174890083,0.16316560820713238,anchor_id,2000,111212,plus,,,,,,
secondary_per_horizon,all,0.1,5,decision_regret,decision_regret_best,logger2_heavy,2047,7.409536457138512e-06,9.367861848307077e-05,0.0,0.0,0.0,0.0,0.0,0.002256776442868258,3.762023409194932e-06,1.1877524015269875e-05,anchor_id,2000,111120,,,,,,,
secondary_per_horizon,all,0.1,5,decision_regret,decision_regret_worst,logger2_heavy,2047,7.466252261309078e-06,9.370926967717715e-05,0.0,0.0,0.0,0.0,0.0,0.002256776442868258,3.7138706901138136e-06,1.1685333567534662e-05,anchor_id,2000,111121,,,,,,,
secondary_per_horizon,all,0.1,5,top_action,top_action_fraction,logger2_heavy,2047,0.8128969223253542,0.3900895461091987,1.0,0.0,1.0,1.0,1.0,1.0,0.7967757694186615,0.8295065950170982,anchor_id,2000,111220,minus,,,,,,
secondary_per_horizon,all,0.1,5,top_action,top_action_fraction,logger2_heavy,2047,0.038104543234000976,0.1914954341083209,0.0,0.0,0.0,0.0,0.0,1.0,0.030288226673180263,0.046409379579872984,anchor_id,2000,111221,base,,,,,,
secondary_per_horizon,all,0.1,5,top_action,top_action_fraction,logger2_heavy,2047,0.14948705422569614,0.3566550377282219,0.0,0.0,0.0,0.0,1.0,1.0,0.1338544211040547,0.16463116756228627,anchor_id,2000,111222,plus,,,,,,
secondary_per_horizon,all,0.1,5,top_action,top_action_fraction,do,2047,0.815828041035662,0.38771908098864655,1.0,0.0,1.0,1.0,1.0,1.0,0.8001954079140206,0.8339032730825598,anchor_id,2000,111300,minus,,,,,,
secondary_per_horizon,all,0.1,5,top_action,top_action_fraction,do,2047,0.02979970688812897,0.17007591008290937,0.0,0.0,0.0,0.0,0.0,1.0,0.022960429897410845,0.03761602344894968,anchor_id,2000,111301,base,,,,,,
secondary_per_horizon,all,0.1,5,top_action,top_action_fraction,do,2047,0.15437225207620908,0.36139350176807894,0.0,0.0,0.0,0.0,1.0,1.0,0.13873961895456766,0.1704934049829018,anchor_id,2000,111302,plus,,,,,,
secondary_per_horizon,all,0.1,5,decision_scale,balanced_error_over_action_range,logger12_balanced,2047,0.1820742485810915,,,,,,,,0.17706215363221708,0.19026129453416285,anchor_id,2000,111400,,0.007301404700275664,0.040101248568513485,True,2000,,
secondary_per_horizon,all,0.1,5,decision_scale,balanced_error_over_top_second_margin,logger12_balanced,2047,0.3643286880932777,,,,,,,,0.35675513284142535,0.37415324715475395,anchor_id,2000,111401,,0.007301404700275664,0.020040707577785675,True,2000,2047,
primary_common_horizon,all,0.1,20,long_horizon,absolute_initial_u_return_effect,none,1994,0.031996735744261734,0.05623128054292933,0.01583506867868678,0.004098383036595976,0.007606764935893887,0.03433198744300785,0.06638789583340643,0.6130123993707647,0.029557871724022192,0.03444106272897839,anchor_id,2000,12000,,,,,,,
primary_common_horizon,all,0.1,20,long_horizon,balanced_do_error,logger12_balanced,1994,0.0063631275326098136,0.0111545283021237,0.0031611746808266616,0.0008117101161486081,0.0015174293521731386,0.0068584784281770315,0.013441736001646143,0.1614118544609878,0.0058811204440873755,0.006855848285123681,anchor_id,2000,12001,,,,,,,
primary_common_horizon,all,0.1,20,long_horizon,heavy_mixture_drift,none,1994,0.003299399461352935,0.005783829489990185,0.0016391276122800966,0.0004208867268933621,0.000786815219643818,0.003556248073868081,0.006969789037889505,0.08369503564643684,0.003055486232488897,0.0035713947758510625,anchor_id,2000,12002,,,,,,,
primary_common_horizon,all,0.1,20,long_horizon,do_action_range,none,1994,0.06323593802157172,0.1152102689076703,0.030892505524278135,0.006686854745998616,0.014283365202491183,0.06825274956179683,0.13250423217782484,1.3994634218419577,0.05842123224041032,0.06815935970266013,anchor_id,2000,12003,,,,,,,
primary_common_horizon,all,0.1,20,long_horizon,do_top_second_margin,none,1994,0.031673048224149326,0.06011884588074069,0.015228618240179514,0.0032310233488196615,0.00672140736522131,0.03278652538178939,0.06659940977393719,0.795127131530279,0.029108761732423407,0.034374805384280976,anchor_id,2000,12004,,,,,,,
primary_common_horizon,all,0.1,20,long_horizon,max_balanced_do_error,logger12_balanced,1994,0.012000466182936025,0.023200267331249493,0.005819881825058104,0.0015165226792767327,0.002887656999524424,0.012621015979880745,0.024190954671765044,0.48336334795931535,0.011028181630169446,0.013093290750756386,anchor_id,2000,12005,,,,,,,
primary_common_horizon,all,0.1,20,long_horizon,balanced_survival_difference_abs,logger12_balanced,1994,6.268806419257788e-06,0.00022126975850980711,0.0,0.0,0.0,0.0,0.0,0.009375000000000022,0.0,1.8806419257773365e-05,anchor_id,2000,12006,,,,,,,
primary_common_horizon,all,0.1,20,long_horizon,balanced_termination_difference_abs,logger12_balanced,1994,6.268806419257773e-06,0.00022126975850980657,0.0,0.0,0.0,0.0,0.0,0.009375,0.0,1.7239217652958874e-05,anchor_id,2000,12007,,,,,,,
primary_common_horizon,all,0.1,20,long_horizon,balanced_restricted_time_difference_abs,logger12_balanced,1994,6.425526579739364e-05,0.001200565736576853,0.0,0.0,0.0,0.0,0.0,0.031250000000000146,1.880641925777528e-05,0.00012537612838515717,anchor_id,2000,12008,,,,,,,
primary_common_horizon,all,0.1,20,long_horizon,balanced_future_clipping_rate,logger12_balanced,1994,0.08769375525786678,0.14136486256123676,0.004714912280701753,0.0,0.0,0.12102521929824561,0.3282894736842105,0.8002192982456141,0.08173820015239681,0.09430158403815642,anchor_id,2000,12009,,,,,,,
primary_common_horizon,all,0.1,20,long_horizon,balanced_vs_do_top_set_disagreement,logger12_balanced,1994,0.014543630892678034,0.11974683678191099,0.0,0.0,0.0,0.0,0.0,1.0,0.009528585757271816,0.020060180541624874,anchor_id,2000,12010,,,,,,,
primary_common_horizon,all,0.1,20,long_horizon,balanced_vs_do_strict_disagreement,logger12_balanced,1994,0.014543630892678034,0.11974683678191099,0.0,0.0,0.0,0.0,0.0,1.0,0.009528585757271816,0.020060180541624874,anchor_id,2000,12011,,,,,,,
primary_common_horizon,all,0.1,20,long_horizon,heavy_top_set_disagreement,none,1994,0.006519558676028084,0.0805003349829621,0.0,0.0,0.0,0.0,0.0,1.0,0.003009027081243731,0.01053159478435306,anchor_id,2000,12012,,,,,,,
primary_common_horizon,all,0.1,20,long_horizon,heavy_strict_disagreement,none,1994,0.006018054162487462,0.07736173867074496,0.0,0.0,0.0,0.0,0.0,1.0,0.0025075225677031092,0.009528585757271816,anchor_id,2000,12013,,,,,,,
primary_common_horizon,all,0.1,20,decision_regret,decision_regret_best,logger1_heavy,1994,2.919041580378816e-05,0.00046711082253587233,0.0,0.0,0.0,0.0,0.0,0.01741114897529883,1.2470789454295372e-05,5.271147330160478e-05,anchor_id,2000,12100,,,,,,,
primary_common_horizon,all,0.1,20,decision_regret,decision_regret_worst,logger1_heavy,1994,2.9339923288043877e-05,0.0004671491824247719,0.0,0.0,0.0,0.0,0.0,0.01741114897529883,1.260693116850992e-05,5.238477114105588e-05,anchor_id,2000,12101,,,,,,,
primary_common_horizon,all,0.1,20,top_action,top_action_fraction,logger1_heavy,1994,0.7116349047141425,0.4531154740462817,1.0,0.0,0.0,1.0,1.0,1.0,0.6920762286860582,0.7316950852557673,anchor_id,2000,12200,minus,,,,,,
primary_common_horizon,all,0.1,20,top_action,top_action_fraction,logger1_heavy,1994,0.033099297893681046,0.17894075120849146,0.0,0.0,0.0,0.0,0.0,1.0,0.025576730190571714,0.041123370110330994,anchor_id,2000,12201,base,,,,,,
primary_common_horizon,all,0.1,20,top_action,top_action_fraction,logger1_heavy,1994,0.25576730190571717,0.4364010754562251,0.0,0.0,0.0,1.0,1.0,1.0,0.23671013039117353,0.27432296890672014,anchor_id,2000,12202,plus,,,,,,
primary_common_horizon,all,0.1,20,decision_regret,decision_regret_best,logger12_balanced,1994,2.3919810788808284e-05,0.0004460510545292484,0.0,0.0,0.0,0.0,0.0,0.01741114897529883,8.297513210780253e-06,4.624384805205042e-05,anchor_id,2000,12110,,,,,,,
primary_common_horizon,all,0.1,20,decision_regret,decision_regret_worst,logger12_balanced,1994,2.3980518598075335e-05,0.000446067554691711,0.0,0.0,0.0,0.0,0.0,0.01741114897529883,8.836029617761367e-06,4.7382540841485686e-05,anchor_id,2000,12111,,,,,,,
primary_common_horizon,all,0.1,20,top_action,top_action_fraction,logger12_balanced,1994,0.7126379137412236,0.4526454129130991,1.0,0.0,0.0,1.0,1.0,1.0,0.6920762286860582,0.7326980942828486,anchor_id,2000,12210,minus,,,,,,
primary_common_horizon,all,0.1,20,top_action,top_action_fraction,logger12_balanced,1994,0.03259779338014042,0.17762601221640112,0.0,0.0,0.0,0.0,0.0,1.0,0.025075225677031094,0.040621865596790374,anchor_id,2000,12211,base,,,,,,
primary_common_horizon,all,0.1,20,top_action,top_action_fraction,logger12_balanced,1994,0.25526579739217653,0.43611988777339794,0.0,0.0,0.0,1.0,1.0,1.0,0.23569458375125377,0.27432296890672014,anchor_id,2000,12212,plus,,,,,,
primary_common_horizon,all,0.1,20,decision_regret,decision_regret_best,logger2_heavy,1994,1.993422773136292e-05,0.00043514303438736305,0.0,0.0,0.0,0.0,0.0,0.01741114897529883,5.4230577806982e-06,4.217860995710043e-05,anchor_id,2000,12120,,,,,,,
primary_common_horizon,all,0.1,20,decision_regret,decision_regret_worst,logger2_heavy,1994,1.993422773136292e-05,0.00043514303438736305,0.0,0.0,0.0,0.0,0.0,0.01741114897529883,5.925957586624888e-06,4.2628043348612215e-05,anchor_id,2000,12121,,,,,,,
primary_common_horizon,all,0.1,20,top_action,top_action_fraction,logger2_heavy,1994,0.7111334002006018,0.45334948926377794,1.0,0.0,0.0,1.0,1.0,1.0,0.6905717151454364,0.7316950852557673,anchor_id,2000,12220,minus,,,,,,
primary_common_horizon,all,0.1,20,top_action,top_action_fraction,logger2_heavy,1994,0.033099297893681046,0.17894075120849146,0.0,0.0,0.0,0.0,0.0,1.0,0.025075225677031094,0.041123370110330994,anchor_id,2000,12221,base,,,,,,
primary_common_horizon,all,0.1,20,top_action,top_action_fraction,logger2_heavy,1994,0.25576730190571717,0.4364010754562251,0.0,0.0,0.0,1.0,1.0,1.0,0.23671013039117353,0.2748244734202608,anchor_id,2000,12222,plus,,,,,,
primary_common_horizon,all,0.1,20,top_action,top_action_fraction,do,1994,0.7141424272818455,0.4519352286039589,1.0,0.0,0.0,1.0,1.0,1.0,0.6940822467402207,0.734215145436309,anchor_id,2000,12300,minus,,,,,,
primary_common_horizon,all,0.1,20,top_action,top_action_fraction,do,1994,0.025075225677031094,0.1563928543610847,0.0,0.0,0.0,0.0,0.0,1.0,0.018543129388164492,0.0320962888665998,anchor_id,2000,12301,base,,,,,,
primary_common_horizon,all,0.1,20,top_action,top_action_fraction,do,1994,0.26078234704112335,0.43917153882178744,0.0,0.0,0.0,1.0,1.0,1.0,0.24172517552657974,0.2803410230692076,anchor_id,2000,12302,plus,,,,,,
