scope,subset,kappa,horizon,family,metric,mixture,n_anchors,mean,standard_deviation,median,p10,p25,p75,p90,maximum,ci95_low,ci95_high,bootstrap_unit,bootstrap_repetitions,bootstrap_seed,action,numerator_mean,denominator_mean,ratio_defined,valid_bootstrap_repetitions,positive_margin_count,reason
secondary_per_horizon,all,0.0,1,top_action,top_action_fraction,logger12_balanced,2048,0.91162109375,0.28391448409481096,1.0,1.0,1.0,1.0,1.0,1.0,0.89892578125,0.9233520507812499,anchor_id,2000,100210,minus,,,,,,
secondary_per_horizon,all,0.0,1,top_action,top_action_fraction,logger12_balanced,2048,0.00537109375,0.07310851451341079,0.0,0.0,0.0,0.0,0.0,1.0,0.00244140625,0.0087890625,anchor_id,2000,100211,base,,,,,,
secondary_per_horizon,all,0.0,1,top_action,top_action_fraction,logger12_balanced,2048,0.0830078125,0.27596141120871737,0.0,0.0,0.0,0.0,0.0,1.0,0.0712890625,0.095703125,anchor_id,2000,100212,plus,,,,,,
secondary_per_horizon,all,0.0,1,decision_regret,decision_regret_best,logger2_heavy,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,100120,,,,,,,
secondary_per_horizon,all,0.0,1,decision_regret,decision_regret_worst,logger2_heavy,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,100121,,,,,,,
secondary_per_horizon,all,0.0,1,top_action,top_action_fraction,logger2_heavy,2048,0.91162109375,0.28391448409481096,1.0,1.0,1.0,1.0,1.0,1.0,0.8994140625,0.9248046875,anchor_id,2000,100220,minus,,,,,,
secondary_per_horizon,all,0.0,1,top_action,top_action_fraction,logger2_heavy,2048,0.00537109375,0.07310851451341079,0.0,0.0,0.0,0.0,0.0,1.0,0.00244140625,0.0087890625,anchor_id,2000,100221,base,,,,,,
secondary_per_horizon,all,0.0,1,top_action,top_action_fraction,logger2_heavy,2048,0.0830078125,0.27596141120871737,0.0,0.0,0.0,0.0,0.0,1.0,0.07080078125,0.09521484375,anchor_id,2000,100222,plus,,,,,,
secondary_per_horizon,all,0.0,1,top_action,top_action_fraction,do,2048,0.91162109375,0.28391448409481096,1.0,1.0,1.0,1.0,1.0,1.0,0.8994140625,0.923828125,anchor_id,2000,100300,minus,,,,,,
secondary_per_horizon,all,0.0,1,top_action,top_action_fraction,do,2048,0.00537109375,0.07310851451341079,0.0,0.0,0.0,0.0,0.0,1.0,0.00244140625,0.0087890625,anchor_id,2000,100301,base,,,,,,
secondary_per_horizon,all,0.0,1,top_action,top_action_fraction,do,2048,0.0830078125,0.27596141120871737,0.0,0.0,0.0,0.0,0.0,1.0,0.07080078125,0.095703125,anchor_id,2000,100302,plus,,,,,,
secondary_per_horizon,all,0.0,1,decision_scale,balanced_error_over_action_range,logger12_balanced,2048,2.5754687122346734e-14,,,,,,,,2.430523153679927e-14,2.722195427691864e-14,anchor_id,2000,100400,,2.0285422647203788e-16,0.007876400342523519,True,2000,,
secondary_per_horizon,all,0.0,1,decision_scale,balanced_error_over_top_second_margin,logger12_balanced,2048,5.247480118938829e-14,,,,,,,,4.9724695176906314e-14,5.537967832237907e-14,anchor_id,2000,100401,,2.0285422647203788e-16,0.003865745498299478,True,2000,2048,
primary_common_horizon,all,0.0,5,decision_regret,decision_regret_best,logger1_heavy,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,1100,,,,,,,
primary_common_horizon,all,0.0,5,decision_regret,decision_regret_worst,logger1_heavy,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,1101,,,,,,,
primary_common_horizon,all,0.0,5,top_action,top_action_fraction,logger1_heavy,1994,0.8039117352056169,0.3971356857142596,1.0,0.0,1.0,1.0,1.0,1.0,0.785845035105316,0.8204613841524574,anchor_id,2000,1200,minus,,,,,,
primary_common_horizon,all,0.0,5,top_action,top_action_fraction,logger1_heavy,1994,0.04012036108324975,0.1962907045662553,0.0,0.0,0.0,0.0,0.0,1.0,0.0320962888665998,0.04864593781344032,anchor_id,2000,1201,base,,,,,,
primary_common_horizon,all,0.0,5,top_action,top_action_fraction,logger1_heavy,1994,0.1559679037111334,0.36291592533800787,0.0,0.0,0.0,0.0,1.0,1.0,0.1399197592778335,0.17251755265797392,anchor_id,2000,1202,plus,,,,,,
primary_common_horizon,all,0.0,5,decision_regret,decision_regret_best,logger12_balanced,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,1110,,,,,,,
primary_common_horizon,all,0.0,5,decision_regret,decision_regret_worst,logger12_balanced,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,1111,,,,,,,
