kappa,lambda_reward,condition,mixture,seed,method,best_validation_nll,best_validation_step,mae,rmse,signed_bias,top_set_disagreement,mean_regret
0.0,0.0,confounded,logger1_heavy,2,source_conditioned_decoder,-1.8769475221633911,2941,0.011655905839372158,0.0170314312741271,0.00041125095780968594,0.19741100323624594,0.0007020714740042374
0.0,0.0,confounded,logger1_heavy,2,per_source_models,-1.8735594749450684,3000,0.010299843411179158,0.01418536374053957,-0.00028967283862864893,0.2621359223300971,0.0009680726904922222
0.0,0.0,confounded,logger1_heavy,2,mechanism_separated,-1.2834057807922363,3000,0.010533766496855775,0.016225520927274042,0.001291719818544925,0.1779935275080906,0.0006258473461336968
0.0,0.0,confounded,logger1_heavy,2,oracle_u_aware,-1.8965777158737183,3000,0.011504742868217123,0.01743966596036526,-0.0034849783085023262,0.2524271844660194,0.0009311271228480749
0.0,0.0,confounded,logger1_heavy,2,source_shuffle,-0.9840734004974365,3000,0.010669062320328607,0.01681710729911229,0.0016358870619256412,0.22006472491909385,0.0008139054546191141
0.0,0.0,confounded,logger1_heavy,2,no_behavior,-1.914255142211914,3000,0.011421625466478786,0.01668033586551667,0.0027641204810463656,0.20711974110032363,0.00070635783278757
0.0,0.0,confounded,logger1_heavy,2,source_dependent_reward,-1.2960501909255981,3000,0.011585849416852255,0.018171542470875972,-0.0018821943974411059,0.2297734627831715,0.0007749782699784382
0.0,0.0,confounded,logger1_heavy,3,pooled_mlp,-1.8945990800857544,3000,0.013581011741911937,0.01809142269829922,-0.0073696842797986994,0.23624595469255663,0.0008826598738470333
0.0,0.0,confounded,logger1_heavy,3,source_balanced_pooled_mlp,-1.9118130207061768,2971,0.01022026631265773,0.015107165559918426,-0.003218436385369741,0.1941747572815534,0.0007015648012114061
0.0,0.0,confounded,logger1_heavy,3,source_conditioned_decoder,-1.9248636960983276,3000,0.010593893311861027,0.01522628377793988,0.0013732805956055095,0.2524271844660194,0.0008899342804822598
0.0,0.0,confounded,logger1_heavy,3,per_source_models,-1.8948394060134888,3000,0.010186096630524926,0.015664803364233693,0.004098757197558661,0.22330097087378642,0.0007047590551219832
0.0,0.0,confounded,logger1_heavy,3,mechanism_separated,-1.227067232131958,3000,0.011967117696129254,0.017009575575148404,-0.005220360452333639,0.21359223300970873,0.0007586062985479286
0.0,0.0,confounded,logger1_heavy,3,oracle_u_aware,-1.8984869718551636,2971,0.011074044772027492,0.016134336068465423,0.0020865949127642984,0.26537216828478966,0.0009211533494096847
0.0,0.0,confounded,logger1_heavy,3,source_shuffle,-0.9427380561828613,3000,0.011132272691177093,0.015630497888635415,0.0022183337899564677,0.255663430420712,0.0009440818294378268
0.0,0.0,confounded,logger1_heavy,3,no_behavior,-1.9024509191513062,3000,0.00969685681984067,0.014639538711891076,-0.0012807753093732185,0.1779935275080906,0.0005861702710100466
0.0,0.0,confounded,logger1_heavy,3,source_dependent_reward,-1.2042001485824585,2881,0.010073610733359932,0.016033946994685355,-0.0029588119915630972,0.22330097087378642,0.0007277284809367018
0.0,0.0,confounded,logger1_heavy,4,pooled_mlp,-1.897877812385559,2941,0.010092635596203003,0.015271373627134792,-0.002809228383778407,0.2750809061488673,0.0010659989206151192
0.0,0.0,confounded,logger1_heavy,4,source_balanced_pooled_mlp,-1.939743161201477,3000,0.009707448425437325,0.014589596323206565,-0.0015897780822732581,0.2524271844660194,0.0009861659328772986
0.0,0.0,confounded,logger1_heavy,4,source_conditioned_decoder,-1.9243175983428955,3000,0.010952058775353815,0.016876740685128205,-0.0011656142555454638,0.19093851132686085,0.0006400249771657781
0.0,0.0,confounded,logger1_heavy,4,per_source_models,-1.9163765907287598,3000,0.008572271314708078,0.013259989228871399,-0.0013678187706090046,0.18446601941747573,0.0006261786094818896
0.0,0.0,confounded,logger1_heavy,4,mechanism_separated,-1.300696611404419,3000,0.010412436838798611,0.01640743267993505,0.003185613213708661,0.24919093851132687,0.0009084792224957
0.0,0.0,confounded,logger1_heavy,4,oracle_u_aware,-1.9224669933319092,3000,0.010954242883856108,0.01698630125955494,0.003581646070131838,0.2297734627831715,0.0009248805361078764
0.0,0.0,confounded,logger1_heavy,4,source_shuffle,-0.9726633429527283,2971,0.01067938451960332,0.01692159593394575,0.0011880987510153218,0.2588996763754045,0.0008881511192830045
0.0,0.0,confounded,logger1_heavy,4,no_behavior,-1.9248597621917725,2971,0.01235186644465051,0.018467810129625437,0.004313539149537068,0.24919093851132687,0.0008417469637264649
0.0,0.0,confounded,logger1_heavy,4,source_dependent_reward,-1.2508766651153564,2971,0.010531975614769274,0.016421901852126806,0.0022460519308906777,0.16181229773462782,0.00047026546795778877
0.0,0.0,confounded,logger12_balanced,0,pooled_mlp,-1.8916616439819336,3000,0.01362215542170274,0.018663659297718762,0.006841582436266978,0.24271844660194175,0.0008309313082942298
0.0,0.0,confounded,logger12_balanced,0,source_balanced_pooled_mlp,-1.8916616439819336,3000,0.01362215542170274,0.018663659297718762,0.006841582436266978,0.24271844660194175,0.0008309313082942298
0.0,0.0,confounded,logger12_balanced,0,source_conditioned_decoder,-1.905036211013794,2971,0.011479664874865375,0.016635648039121993,-0.0043565396166089345,0.17475728155339806,0.000581962520459072
0.0,0.0,confounded,logger12_balanced,0,per_source_models,-1.8753268718719482,2971,0.010275918152175618,0.01585179491595705,-0.001016056925325249,0.22330097087378642,0.0007710716852996354
0.0,0.0,confounded,logger12_balanced,0,mechanism_separated,-1.2113115787506104,2911,0.011128955367826508,0.016406401811588086,-0.0025609777978898808,0.2459546925566343,0.0007907530984878009
0.0,0.0,confounded,logger12_balanced,0,oracle_u_aware,-1.8969700336456299,3000,0.012995706662819687,0.017797551876535735,0.0010971811864510107,0.2297734627831715,0.0007590111860289727
0.0,0.0,confounded,logger12_balanced,0,source_shuffle,-0.9680344462394714,3000,0.011514656376018733,0.01624521558919609,0.0011721075742902928,0.18122977346278318,0.0005518130385484292
0.0,0.0,confounded,logger12_balanced,0,no_behavior,-1.8991684913635254,3000,0.012072031912880367,0.01639020261344047,0.0058208502886493525,0.20711974110032363,0.0006856149006265511
0.0,0.0,confounded,logger12_balanced,0,source_dependent_reward,-1.262791633605957,3000,0.010377857376434145,0.01679367471749869,0.0004988779601760492,0.16828478964401294,0.0006040288201267221
0.0,0.0,confounded,logger12_balanced,1,pooled_mlp,-1.9545724391937256,3000,0.011112626820853129,0.016463438424725068,0.0035975246459361734,0.2168284789644013,0.0007033718514818981
0.0,0.0,confounded,logger12_balanced,1,source_balanced_pooled_mlp,-1.9545724391937256,3000,0.011112626820853129,0.016463438424725068,0.0035975246459361734,0.2168284789644013,0.0007033718514818981
0.0,0.0,confounded,logger12_balanced,1,source_conditioned_decoder,-1.9109933376312256,3000,0.009573899837054842,0.015160824395567051,-0.0009788518451455696,0.19741100323624594,0.000583178381760523
0.0,0.0,confounded,logger12_balanced,1,per_source_models,-1.9217236042022705,3000,0.009492714447868932,0.015604671023652397,0.000967672095644067,0.16181229773462782,0.0005320707230536506
0.0,0.0,confounded,logger12_balanced,1,mechanism_separated,-1.2970881462097168,3000,0.010103871850349258,0.015717505509017318,-0.003532888285665599,0.2686084142394822,0.0010156344462020597
