kappa,lambda_reward,condition,mixture,seed,method,mean_regret,worst_tie_mean_regret,conditional_mean_regret,p90_regret,max_regret,top_1pct_regret_contribution
0.0,0.01,independent_latents,logger1_heavy,1,mechanism_separated,0.0009980095495821719,0.0009980095495821719,0.003671249414534418,0.00388247868781226,0.014126174632168809,0.1488862840462515
0.0,0.01,independent_latents,logger1_heavy,1,oracle_u_aware,0.0008055702664134833,0.0008055702664134833,0.003505932567912202,0.0036840399972851044,0.014126174632168809,0.17575954128662527
0.0,0.01,independent_latents,logger1_heavy,1,source_shuffle,0.0007466234534685998,0.0007466234534685998,0.0037210749535773763,0.002747619956604551,0.01961267904161268,0.241786654916431
0.0,0.01,independent_latents,logger1_heavy,1,no_behavior,0.0010537222734227536,0.0010537222734227536,0.003658429016714954,0.00438100661718419,0.01961267904161268,0.15460631027789865
0.0,0.01,independent_latents,logger1_heavy,1,source_dependent_reward,0.0004418187724617346,0.0004462012515493589,0.003174930248620372,0.0019460604335661096,0.007581168661232152,0.18951470357604408
0.0,0.01,independent_latents,logger1_heavy,2,pooled_mlp,0.001022771801545214,0.001022771801545214,0.0035115165186385675,0.0037685768820145066,0.013251966247791458,0.10701507411959169
0.0,0.01,independent_latents,logger1_heavy,2,source_balanced_pooled_mlp,0.0006986799914197592,0.0006986799914197592,0.0034821309249791228,0.0030781919834840005,0.013251966247791458,0.15982293435228975
0.0,0.01,independent_latents,logger1_heavy,2,source_conditioned_decoder,0.0008508886109444419,0.0008508886109444419,0.00392424747435571,0.0037128802811563937,0.014126174632168809,0.13874698189376442
0.0,0.01,independent_latents,logger1_heavy,2,per_source_models,0.0006190305550220463,0.0006190305550220463,0.0038256088300362466,0.002744049332042219,0.013251966247791458,0.21698955195091152
0.0,0.01,independent_latents,logger1_heavy,2,mechanism_separated,0.0008887089287283547,0.0008887089287283547,0.0035663773893124884,0.0036334218879662916,0.01302986986295318,0.134340444200574
0.0,0.01,independent_latents,logger1_heavy,2,oracle_u_aware,0.0005387363621242269,0.0005403913676166856,0.0030267188344797477,0.002663767668297189,0.010190327602197957,0.16908960193535205
0.0,0.01,independent_latents,logger1_heavy,2,source_shuffle,0.0008770379252502219,0.0008770379252502219,0.0037123934096208026,0.0037809277512051752,0.01302986986295318,0.13612815228750935
0.0,0.01,independent_latents,logger1_heavy,2,no_behavior,0.0008960097833604781,0.0008960097833604781,0.0036915603074451696,0.004078798016685602,0.01302986986295318,0.12952325801341544
0.0,0.01,independent_latents,logger1_heavy,2,source_dependent_reward,0.0008947087111965543,0.0008947087111965543,0.004126343160593063,0.004129507974889178,0.019895244686231273,0.15454431830344523
0.0,0.01,independent_latents,logger1_heavy,3,pooled_mlp,0.0008940568864625746,0.0008940568864625746,0.0036350470778544154,0.003805961077918418,0.012069758204197978,0.1356305186958588
0.0,0.01,independent_latents,logger1_heavy,3,source_balanced_pooled_mlp,0.00072953209493127,0.00072953209493127,0.003820769785318007,0.00330482135894314,0.012069758204197978,0.16261774488435107
0.0,0.01,independent_latents,logger1_heavy,3,source_conditioned_decoder,0.000786622321901584,0.000786622321901584,0.003423468978416753,0.0037014548872114084,0.0078100206134497085,0.12268568243691928
0.0,0.01,independent_latents,logger1_heavy,3,per_source_models,0.0007026110576190493,0.0007026110576190493,0.003192747305945386,0.0030365105704921,0.012069758204197978,0.15534908643675394
0.0,0.01,independent_latents,logger1_heavy,3,mechanism_separated,0.0006784371442839653,0.0006784371442839653,0.0031289116057275413,0.0030051157433334187,0.007581168661232152,0.1263855108396231
0.0,0.01,independent_latents,logger1_heavy,3,oracle_u_aware,0.0009961210839063755,0.0009961210839063755,0.0035379472980122994,0.003833675652279833,0.014035884210632066,0.1323048459829836
0.0,0.01,independent_latents,logger1_heavy,3,source_shuffle,0.0008320086434860585,0.0008320086434860585,0.0033827719846998955,0.0036464245686680377,0.0078077590748883985,0.11750336835551609
0.0,0.01,independent_latents,logger1_heavy,3,no_behavior,0.0008532140494935436,0.0008532140494935436,0.003295539266168812,0.0036998019096995626,0.0078100206134497085,0.11562958613172172
0.0,0.01,independent_latents,logger1_heavy,3,source_dependent_reward,0.0005739357211327072,0.0005739357211327072,0.0030058667428814667,0.002736635839251544,0.007581168661232152,0.15451594960444687
0.0,0.01,independent_latents,logger1_heavy,4,pooled_mlp,0.0008708137653751444,0.0008708137653751444,0.0038440207642988517,0.003479145001586568,0.014169029059608373,0.17193144573944794
0.0,0.01,independent_latents,logger1_heavy,4,source_balanced_pooled_mlp,0.0008289850741207032,0.0008289850741207032,0.0036593769700471045,0.0032334534623398524,0.014169029059608373,0.18826558847727062
0.0,0.01,independent_latents,logger1_heavy,4,source_conditioned_decoder,0.0006554023311881131,0.0006554023311881131,0.0030684745505625294,0.0028819238960661403,0.007581168661232152,0.14083584705445473
0.0,0.01,independent_latents,logger1_heavy,4,per_source_models,0.0006290068867465675,0.0006290068867465675,0.0034098794386787606,0.0031994268187103708,0.006879062142233661,0.13290180230343449
0.0,0.01,independent_latents,logger1_heavy,4,mechanism_separated,0.0009859935012898544,0.0009859935012898544,0.0038566074923868984,0.003549936206652048,0.01638699095829299,0.1762713860157416
0.0,0.01,independent_latents,logger1_heavy,4,oracle_u_aware,0.0008234225040572687,0.0008234225040572687,0.0035836275176576904,0.0034164893573995765,0.014126174632168809,0.15740565204388912
0.0,0.01,independent_latents,logger1_heavy,4,source_shuffle,0.0008028620525595692,0.0008028620525595692,0.0033077916565454253,0.0032273878321561257,0.011353203446494042,0.13678726624111415
0.0,0.01,independent_latents,logger1_heavy,4,no_behavior,0.0007213029797064904,0.0007213029797064904,0.0032776855989603755,0.0029848600406531035,0.014126174632168809,0.16399588319790695
0.0,0.01,independent_latents,logger1_heavy,4,source_dependent_reward,0.0007213422789299128,0.0007213422789299128,0.0033771933968082283,0.0028978801818261954,0.011505416024836235,0.18911141063950948
0.0,0.01,independent_latents,logger12_balanced,0,pooled_mlp,0.0008268966564871911,0.0008268966564871911,0.0037030589399208993,0.003213038589139927,0.012608020501207573,0.15213869434039445
0.0,0.01,independent_latents,logger12_balanced,0,source_balanced_pooled_mlp,0.0008268966564871911,0.0008268966564871911,0.0037030589399208993,0.003213038589139927,0.012608020501207573,0.15213869434039445
0.0,0.01,independent_latents,logger12_balanced,0,source_conditioned_decoder,0.0006642736154627056,0.0006642736154627056,0.003258103923459937,0.0031946438263259045,0.006358202263898605,0.11874661482653621
0.0,0.01,independent_latents,logger12_balanced,0,per_source_models,0.0006213234479261902,0.0006213234479261902,0.0032540499221897076,0.002699926278527441,0.013251966247791458,0.2027674773281685
0.0,0.01,independent_latents,logger12_balanced,0,mechanism_separated,0.0007115485223037461,0.0007115485223037461,0.003546266022449315,0.0031609603647264613,0.013315073235235175,0.16050893567842467
0.0,0.01,independent_latents,logger12_balanced,0,oracle_u_aware,0.0007977394619870007,0.0007977394619870007,0.003243440707289253,0.003204528464707223,0.011617201355214934,0.1335093411965893
0.0,0.01,independent_latents,logger12_balanced,0,source_shuffle,0.0008192874633405979,0.0008192874633405979,0.0035656313545386585,0.0032031413583247566,0.013315073235235175,0.1601989591614326
0.0,0.01,independent_latents,logger12_balanced,0,no_behavior,0.000575782312628302,0.000575782312628302,0.002965278910035755,0.002830984002825687,0.011617201355214934,0.17222525393203175
0.0,0.01,independent_latents,logger12_balanced,0,source_dependent_reward,0.0006776072151415546,0.0006776072151415546,0.0034896771579790062,0.0029542724345414024,0.013251966247791458,0.17005290199684128
0.0,0.01,independent_latents,logger12_balanced,1,pooled_mlp,0.000708122473269593,0.000708122473269593,0.0033153006703076403,0.003211053907113026,0.007581168661232152,0.1367506769820641
0.0,0.01,independent_latents,logger12_balanced,1,source_balanced_pooled_mlp,0.000708122473269593,0.000708122473269593,0.0033153006703076403,0.003211053907113026,0.007581168661232152,0.1367506769820641
0.0,0.01,independent_latents,logger12_balanced,1,source_conditioned_decoder,0.0007688995264911894,0.0007688995264911894,0.0032106750498078042,0.003290298956751588,0.008790968552991885,0.13073456805748254
0.0,0.01,independent_latents,logger12_balanced,1,per_source_models,0.0006279456447994197,0.0006279456447994197,0.003233920070717011,0.0029581386923738656,0.0078100206134497085,0.1489017477828493
0.0,0.01,independent_latents,logger12_balanced,1,mechanism_separated,0.0009258679816267389,0.0009258679816267389,0.003764384293719241,0.003831129005654606,0.014126174632168809,0.153723084206345
0.0,0.01,independent_latents,logger12_balanced,1,oracle_u_aware,0.0005981707680482235,0.0005981707680482235,0.003132792666557645,0.002805564563283002,0.013251966247791458,0.18249897779440993
0.0,0.01,independent_latents,logger12_balanced,1,source_shuffle,0.000997467646898922,0.000997467646898922,0.0036692559868067485,0.0038186159617345605,0.014126174632168809,0.15825554835958885
0.0,0.01,independent_latents,logger12_balanced,1,no_behavior,0.0010101297618722832,0.0010101297618722832,0.0038064645904699454,0.004474634321386972,0.014126174632168809,0.14089999827325272
0.0,0.01,independent_latents,logger12_balanced,1,source_dependent_reward,0.0007293942972638258,0.0007293942972638258,0.003577505362770193,0.0035593400638063138,0.010190327602197957,0.13827076715304798
