kappa,lambda_reward,condition,mixture,seed,method,top_set_disagreement,strict_flip,predicted_top_fraction_minus,predicted_top_fraction_base,predicted_top_fraction_plus,do_top_fraction_minus,do_top_fraction_base,do_top_fraction_plus,estimated_first_nonzero_grid_dose
0.0,0.0,confounded,logger1_heavy,4,per_source_models,0.18446601941747573,0.18446601941747573,0.7249190938511327,0.045307443365695796,0.2297734627831715,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,4,mechanism_separated,0.24919093851132687,0.24919093851132687,0.6828478964401294,0.08090614886731391,0.23624595469255663,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,4,oracle_u_aware,0.2297734627831715,0.2297734627831715,0.7152103559870551,0.05177993527508091,0.23300970873786409,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,4,source_shuffle,0.2588996763754045,0.2588996763754045,0.656957928802589,0.09385113268608414,0.24919093851132687,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,4,no_behavior,0.24919093851132687,0.24919093851132687,0.6601941747572816,0.05501618122977346,0.284789644012945,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger1_heavy,4,source_dependent_reward,0.16181229773462782,0.16181229773462782,0.7475728155339806,0.06796116504854369,0.18446601941747573,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger12_balanced,0,pooled_mlp,0.24271844660194175,0.23948220064724918,0.6796116504854369,0.11650485436893204,0.20711974110032363,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,0,source_balanced_pooled_mlp,0.24271844660194175,0.23948220064724918,0.6796116504854369,0.11650485436893204,0.20711974110032363,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,0,source_conditioned_decoder,0.17475728155339806,0.17475728155339806,0.7540453074433657,0.06472491909385113,0.18122977346278318,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,0,per_source_models,0.22330097087378642,0.22330097087378642,0.686084142394822,0.06796116504854369,0.2459546925566343,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,0,mechanism_separated,0.2459546925566343,0.2459546925566343,0.6634304207119741,0.1262135922330097,0.21035598705501618,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,0,oracle_u_aware,0.2297734627831715,0.2297734627831715,0.6828478964401294,0.08090614886731391,0.23624595469255663,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,0,source_shuffle,0.18122977346278318,0.18122977346278318,0.7313915857605178,0.07766990291262135,0.19093851132686085,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,0,no_behavior,0.20711974110032363,0.20711974110032363,0.7022653721682848,0.07119741100323625,0.22653721682847897,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,0,source_dependent_reward,0.16828478964401294,0.16828478964401294,0.7508090614886731,0.038834951456310676,0.21035598705501618,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,1,pooled_mlp,0.2168284789644013,0.2168284789644013,0.6957928802588996,0.08737864077669903,0.2168284789644013,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,1,source_balanced_pooled_mlp,0.2168284789644013,0.2168284789644013,0.6957928802588996,0.08737864077669903,0.2168284789644013,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,1,source_conditioned_decoder,0.19741100323624594,0.19741100323624594,0.7184466019417476,0.06796116504854369,0.21359223300970873,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,1,per_source_models,0.16181229773462782,0.16181229773462782,0.7443365695792881,0.05501618122977346,0.20064724919093851,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,1,mechanism_separated,0.2686084142394822,0.2686084142394822,0.6440129449838188,0.09385113268608414,0.2621359223300971,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,1,oracle_u_aware,0.2621359223300971,0.2621359223300971,0.6440129449838188,0.11326860841423948,0.24271844660194175,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,1,source_shuffle,0.2912621359223301,0.2912621359223301,0.6310679611650486,0.11650485436893204,0.2524271844660194,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,1,no_behavior,0.24271844660194175,0.24271844660194175,0.6666666666666666,0.08737864077669903,0.2459546925566343,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,1,source_dependent_reward,0.1650485436893204,0.1650485436893204,0.7540453074433657,0.05501618122977346,0.19093851132686085,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,2,pooled_mlp,0.23300970873786409,0.23300970873786409,0.6763754045307443,0.0970873786407767,0.22653721682847897,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,2,source_balanced_pooled_mlp,0.23300970873786409,0.23300970873786409,0.6763754045307443,0.0970873786407767,0.22653721682847897,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,2,source_conditioned_decoder,0.1650485436893204,0.1650485436893204,0.7411003236245954,0.05825242718446602,0.20064724919093851,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,2,per_source_models,0.16181229773462782,0.16181229773462782,0.7475728155339806,0.05177993527508091,0.20064724919093851,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,2,mechanism_separated,0.23624595469255663,0.23624595469255663,0.6763754045307443,0.09385113268608414,0.2297734627831715,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,2,oracle_u_aware,0.30097087378640774,0.30097087378640774,0.6116504854368932,0.10679611650485436,0.2815533980582524,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,2,source_shuffle,0.26537216828478966,0.26537216828478966,0.6440129449838188,0.09061488673139159,0.26537216828478966,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
0.0,0.0,confounded,logger12_balanced,2,no_behavior,0.17475728155339806,0.17475728155339806,0.7411003236245954,0.05177993527508091,0.20711974110032363,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.0
