family,subset,metric,action,condition,mixture,bootstrap_unit,bootstrap_repetitions,bootstrap_seed,n_anchors,mean,standard_deviation,median,p10,p25,p75,p90,maximum,ci95_low,ci95_high,bootstrap_valid_repetitions,n_all,n_pair_unclipped,clipping_rate,reward_drift_all,reward_drift_clean,delta_drift_all,delta_drift_clean,all_anchors,strict_unclipped_anchors,any_clipping_anchors
action_specific,all,reward_7_over_9_identity_residual_abs,plus,confounded,heavy_contrast,anchor_id,2000,2000,2048,1.7534358689400174e-16,2.858137712720444e-16,1.478851763270228e-16,2.4589705271971248e-17,5.0306980803327406e-17,2.463307335887066e-16,3.452099717193846e-16,1.0954778750793537e-14,1.6515443055773735e-16,1.8965159032510878e-16,,,,,,,,,,,
action_specific,all,delta_7_over_9_identity_residual_l2,plus,confounded,heavy_contrast,anchor_id,2000,2000,2048,1.4571617124846066e-16,1.175231438506195e-16,1.1519847281338964e-16,5.631072069047856e-17,7.876305874458074e-17,1.7754112307994003e-16,2.677802041843971e-16,1.2030493593116759e-15,1.407537229103111e-16,1.5063467776271735e-16,,,,,,,,,,,
action_specific,all,reward_do_error_abs,plus,confounded,logger1_heavy,anchor_id,2000,2000,2048,0.00466877110552529,0.002585647770366162,0.003954223249708955,0.0016347788547318221,0.002621950413640717,0.00733612905606662,0.008168032050734375,0.012208540349319286,0.004557103546880774,0.00478613060615351,,,,,,,,,,,
action_specific,all,delta_do_error_l2,plus,confounded,logger1_heavy,anchor_id,2000,2000,2048,0.2995119267844891,0.0522359988476347,0.30243126274689874,0.20674212617596896,0.28178594436031545,0.343306278729145,0.36644398745148027,0.37063541591602384,0.29713773307905444,0.301650579076808,,,,,,,,,,,
action_specific,all,reward_do_error_abs,plus,confounded,logger12_midpoint,anchor_id,2000,2000,2048,6.396792817664476e-18,1.6093339984942643e-16,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-15,9.75781955236954e-19,1.463672932855431e-17,,,,,,,,,,,
action_specific,all,delta_do_error_l2,plus,confounded,logger12_midpoint,anchor_id,2000,2000,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
action_specific,all,reward_do_error_abs,plus,confounded,logger2_heavy,anchor_id,2000,2000,2048,0.004668771105524992,0.00258564777036617,0.003954223249708511,0.0016347788547316888,0.002621950413640217,0.007336129056066065,0.008168032050734197,0.01220854034932195,0.0045571035468805,0.004786130606153212,,,,,,,,,,,
action_specific,all,delta_do_error_l2,plus,confounded,logger2_heavy,anchor_id,2000,2000,2048,0.2995119267844892,0.0522359988476347,0.3024312627468987,0.20674212617596885,0.28178594436031545,0.343306278729145,0.3664439874514803,0.3706354159160239,0.2971377330790545,0.3016505790768081,,,,,,,,,,,
action_specific,action_pair_unclipped,reward_u_effect_abs,plus,do_oracle,none,anchor_id,2000,2001,1238,0.010526602629315146,0.006381171660818735,0.008795585540370299,0.003415280680266442,0.006390027060246606,0.013394500416742616,0.020415469961937167,0.03139338946968184,0.010170633323264802,0.010885407378542022,,,,,,,,,,,
action_specific,action_pair_unclipped,delta_u_effect_l2,plus,do_oracle,none,anchor_id,2000,2001,1238,0.8169156890737357,0.11362456306541142,0.7864068962212745,0.7141200318699312,0.7713003900188506,0.938849155296116,0.9433988115912535,0.9530624980697757,0.8109798127825257,0.8230847393878611,,,,,,,,,,,
action_specific,action_pair_unclipped,reward_drift,plus,confounded,heavy_contrast,anchor_id,2000,2001,1238,0.008187357600578442,0.0049631335139701345,0.006841010975843442,0.0026563294179849264,0.004970021046858286,0.010417944768577603,0.01587869885928441,0.024417080698641236,0.007910492584761498,0.008466427961088242,,,,,,,,,,,
action_specific,action_pair_unclipped,reward_drift,plus,independent_latents,heavy_contrast,anchor_id,2000,2001,1238,9.039618811164441e-17,2.528427711008045e-15,0.0,0.0,0.0,0.0,0.0,8.615330671091215e-14,1.4348601287562606e-18,2.6474066163133474e-16,,,,,,,,,,,
action_specific,action_pair_unclipped,delta_drift,plus,confounded,heavy_contrast,anchor_id,2000,2001,1238,0.6353788692795722,0.08837466016198665,0.6116498081721023,0.5554266914543909,0.5999003033479949,0.7302160096747567,0.7337546312376416,0.7412708318320477,0.6307620766086309,0.6401770195238919,,,,,,,,,,,
action_specific,action_pair_unclipped,delta_drift,plus,independent_latents,heavy_contrast,anchor_id,2000,2001,1238,1.2169164961910493e-16,1.5647094008338187e-16,7.018409617926468e-17,6.938893903907228e-18,1.5517395030044117e-17,1.5701134215311973e-16,2.502232567479464e-16,9.288865144787081e-16,1.1341689564657157e-16,1.3051292566025596e-16,,,,,,,,,,,
action_specific,action_pair_unclipped,reward_7_over_9_identity_residual_abs,plus,confounded,heavy_contrast,anchor_id,2000,2001,1238,1.8007273142090564e-16,1.7523975958155052e-16,1.48318857196017e-16,4.85722573273506e-17,9.71445146547012e-17,2.463307335887066e-16,3.452099717193846e-16,2.7634144972310537e-15,1.7065121080323514e-16,1.9026277779184974e-16,,,,,,,,,,,
action_specific,action_pair_unclipped,delta_7_over_9_identity_residual_l2,plus,confounded,heavy_contrast,anchor_id,2000,2001,1238,1.4060140728589257e-16,1.1277842514120844e-16,1.1219993028139876e-16,5.732699856906727e-17,7.908221682280397e-17,1.6887890986640186e-16,2.4637213462177113e-16,1.2030493593116759e-15,1.3464725663426589e-16,1.4679522840999327e-16,,,,,,,,,,,
action_specific,action_pair_unclipped,reward_do_error_abs,plus,confounded,logger1_heavy,anchor_id,2000,2001,1238,0.004093678800289367,0.002481566756985048,0.003420505487921721,0.0013281647089929294,0.0024850105234295317,0.005208972384288857,0.007939349429642339,0.012208540349319286,0.003955246292380902,0.004233213980544259,,,,,,,,,,,
action_specific,action_pair_unclipped,delta_do_error_l2,plus,confounded,logger1_heavy,anchor_id,2000,2001,1238,0.31768943463978616,0.04418733008099333,0.3058249040860511,0.27771334572719547,0.29995015167399747,0.3651080048373784,0.3668773156188208,0.37063541591602384,0.31538103830431546,0.3200885097619459,,,,,,,,,,,
action_specific,action_pair_unclipped,reward_do_error_abs,plus,confounded,logger12_midpoint,anchor_id,2000,2001,1238,5.0220104506469114e-18,8.360436755024664e-17,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,7.174300643781303e-19,1.0044020901293823e-17,,,,,,,,,,,
action_specific,action_pair_unclipped,delta_do_error_l2,plus,confounded,logger12_midpoint,anchor_id,2000,2001,1238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
action_specific,action_pair_unclipped,reward_do_error_abs,plus,confounded,logger2_heavy,anchor_id,2000,2001,1238,0.0040936788002890745,0.0024815667569850863,0.003420505487921721,0.0013281647089919968,0.0024850105234287545,0.005208972384288746,0.007939349429642072,0.01220854034932195,0.003955246292380596,0.004233213980543986,,,,,,,,,,,
action_specific,action_pair_unclipped,delta_do_error_l2,plus,confounded,logger2_heavy,anchor_id,2000,2001,1238,0.3176894346397861,0.044187330080993334,0.30582490408605123,0.2777133457271955,0.2999501516739975,0.3651080048373784,0.3668773156188208,0.3706354159160239,0.3153810383043155,0.32008850976194597,,,,,,,,,,,
action_specific,action_pair_any_clipping,reward_u_effect_abs,plus,do_oracle,none,anchor_id,2000,2002,810,0.014265615458277583,0.006413437120405656,0.015708287756462047,0.005255941182969359,0.009213956161166825,0.019690828223892343,0.021109224368223288,0.027665043615743734,0.013799477797266577,0.014695539956117378,,,,,,,,,,,
action_specific,action_pair_any_clipping,delta_u_effect_l2,plus,do_oracle,none,anchor_id,2000,2002,810,0.6987330348272337,0.13212688108388332,0.7292514795180236,0.5049372610299024,0.599021630167125,0.7778741639380267,0.8660117912180728,0.9435929714888741,0.6895622488213989,0.7081192542463107,,,,,,,,,,,
action_specific,action_pair_any_clipping,reward_drift,plus,confounded,heavy_contrast,anchor_id,2000,2002,810,0.01109547868977144,0.004988228871426629,0.012217557143915148,0.00408795425342059,0.007166410347574037,0.015315088618583106,0.016418285619729113,0.021517256145577868,0.01073292717565177,0.011429864410313514,,,,,,,,,,,
action_specific,action_pair_any_clipping,reward_drift,plus,independent_latents,heavy_contrast,anchor_id,2000,2002,810,7.675615972717131e-18,2.0312837508763567e-16,0.0,0.0,0.0,0.0,0.0,5.773159728050814e-15,0.0,2.2478589634385886e-17,,,,,,,,,,,
action_specific,action_pair_any_clipping,delta_drift,plus,confounded,heavy_contrast,anchor_id,2000,2002,810,0.5434590270878484,0.10276535195413146,0.5671955951806851,0.3927289808010353,0.4659057123522084,0.6050132386184652,0.6735647265029456,0.7339056444913465,0.5363261935277545,0.5507594199693532,,,,,,,,,,,
action_specific,action_pair_any_clipping,delta_drift,plus,independent_latents,heavy_contrast,anchor_id,2000,2002,810,1.4794739164823278e-16,1.959553342593504e-16,6.269109961156034e-17,7.152448122690996e-18,1.552454839535424e-17,2.226978672261989e-16,3.331437032465562e-16,9.425792048788986e-16,1.3501168296849758e-16,1.619335064922156e-16,,,,,,,,,,,
action_specific,action_pair_any_clipping,reward_7_over_9_identity_residual_abs,plus,confounded,heavy_contrast,anchor_id,2000,2002,810,1.6811558575288196e-16,3.995693377892494e-16,1.474514954580286e-16,0.0,5.0306980803327406e-17,2.463307335887066e-16,3.014949401247702e-16,1.0954778750793537e-14,1.4802323307680415e-16,2.0023408795337957e-16,,,,,,,,,,,
action_specific,action_pair_any_clipping,delta_7_over_9_identity_residual_l2,plus,confounded,heavy_contrast,anchor_id,2000,2002,810,1.5353355123075604e-16,1.2409011697224e-16,1.2431460943492649e-16,5.596963664289416e-17,6.879819057824065e-17,1.9076149593497396e-16,2.9849076909270736e-16,8.066957044276961e-16,1.4480769777482174e-16,1.6244440732379816e-16,,,,,,,,,,,
action_specific,action_pair_any_clipping,reward_do_error_abs,plus,confounded,logger1_heavy,anchor_id,2000,2002,810,0.005547739344885874,0.0024941144357133304,0.006108778571957574,0.0020439771267103056,0.003583205173787407,0.007657544309291775,0.008209142809864955,0.01075862807278849,0.005366463587826029,0.005714932205156912,,,,,,,,,,,
action_specific,action_pair_any_clipping,delta_do_error_l2,plus,confounded,logger1_heavy,anchor_id,2000,2002,810,0.2717295135439242,0.05138267597706573,0.28359779759034254,0.1963644904005177,0.23295285617610403,0.3025066193092326,0.3367823632514728,0.3669528222456732,0.26816309676387723,0.27537970998467654,,,,,,,,,,,
action_specific,action_pair_any_clipping,reward_do_error_abs,plus,confounded,logger12_midpoint,anchor_id,2000,2002,810,8.498003398365396e-18,2.341759206740255e-16,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-15,0.0,2.5219881053213433e-17,,,,,,,,,,,
action_specific,action_pair_any_clipping,delta_do_error_l2,plus,confounded,logger12_midpoint,anchor_id,2000,2002,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
action_specific,action_pair_any_clipping,reward_do_error_abs,plus,confounded,logger2_heavy,anchor_id,2000,2002,810,0.005547739344885568,0.002494114435713299,0.006108778571957574,0.0020439771267102835,0.00358320517378663,0.007657544309291331,0.008209142809864156,0.010758628072789378,0.005366463587825741,0.005714932205156601,,,,,,,,,,,
action_specific,action_pair_any_clipping,delta_do_error_l2,plus,confounded,logger2_heavy,anchor_id,2000,2002,810,0.2717295135439242,0.05138267597706573,0.28359779759034254,0.1963644904005176,0.23295285617610434,0.3025066193092326,0.3367823632514728,0.3669528222456733,0.26816309676387723,0.27537970998467654,,,,,,,,,,,
decision,all,do_action_gap,all,confounded,none,anchor_id,2000,10000,2048,0.007544698965330764,0.004411975225585014,0.006455887681408701,0.0020286253538602805,0.003953503874930431,0.012061711022619215,0.013623765526219111,0.02105792642228632,0.007356905658232098,0.007743219881143639,,,,,,,,,,,
decision,all,max_primary_mixture_reward_drift,all,confounded,primary,anchor_id,2000,10000,2048,0.009938403998131503,0.005241732838574239,0.008344543528741255,0.004112254173485974,0.005664244056214129,0.014858327798348725,0.016685561281613692,0.024746168323383166,0.009717820721900092,0.010171779501132036,,,,,,,,,,,
decision,all,fraction_drift_greater_than_action_gap,all,confounded,primary,anchor_id,2000,10000,2048,0.9990234375,0.031242365945898062,1.0,1.0,1.0,1.0,1.0,1.0,0.99755859375,1.0,,,,,,,,,,,
decision,all,heavy_top_set_disagreement,all,confounded,logger1_heavy_vs_logger2_heavy,anchor_id,2000,10000,2048,0.9716796875,0.16592683815591777,1.0,1.0,1.0,1.0,1.0,1.0,0.96435546875,0.978515625,,,,,,,,,,,
decision,all,heavy_strict_flip,all,confounded,logger1_heavy_vs_logger2_heavy,anchor_id,2000,10000,2048,0.9716796875,0.16592683815591777,1.0,1.0,1.0,1.0,1.0,1.0,0.96435546875,0.978515625,,,,,,,,,,,
decision,all,heavy_top_sets_disjoint,all,confounded,logger1_heavy_vs_logger2_heavy,anchor_id,2000,10000,2048,0.9716796875,0.16592683815591777,1.0,1.0,1.0,1.0,1.0,1.0,0.96435546875,0.978515625,,,,,,,,,,,
decision,all,top_set_disagreement_with_do,all,confounded,logger1_heavy,anchor_id,2000,10000,2048,0.01904296875,0.13670939910621155,0.0,0.0,0.0,0.0,0.0,1.0,0.01318359375,0.02490234375,,,,,,,,,,,
decision,all,strict_top_set_disagreement_with_do,all,confounded,logger1_heavy,anchor_id,2000,10000,2048,0.0185546875,0.13497891397503473,0.0,0.0,0.0,0.0,0.0,1.0,0.0126953125,0.0244140625,,,,,,,,,,,
decision,all,fraction_minus_in_top_set,all,confounded,logger1_heavy,anchor_id,2000,10000,2048,0.8388671875,0.3677432011349057,1.0,0.0,1.0,1.0,1.0,1.0,0.8232421875,0.8540161132812499,,,,,,,,,,,
decision,all,fraction_base_in_top_set,all,confounded,logger1_heavy,anchor_id,2000,10000,2048,0.078125,0.2684337316640104,0.0,0.0,0.0,0.0,0.0,1.0,0.06591796875,0.08984375,,,,,,,,,,,
decision,all,fraction_plus_in_top_set,all,confounded,logger1_heavy,anchor_id,2000,10000,2048,0.08349609375,0.276698174567283,0.0,0.0,0.0,0.0,0.0,1.0,0.07177734375,0.09521484375,,,,,,,,,,,
decision,all,top_set_disagreement_with_do,all,confounded,logger12_midpoint,anchor_id,2000,10000,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
decision,all,strict_top_set_disagreement_with_do,all,confounded,logger12_midpoint,anchor_id,2000,10000,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
decision,all,fraction_minus_in_top_set,all,confounded,logger12_midpoint,anchor_id,2000,10000,2048,0.826171875,0.3790541718770436,1.0,0.0,1.0,1.0,1.0,1.0,0.81005859375,0.8418090820312499,,,,,,,,,,,
decision,all,fraction_base_in_top_set,all,confounded,logger12_midpoint,anchor_id,2000,10000,2048,0.0859375,0.280340186951723,0.0,0.0,0.0,0.0,0.0,1.0,0.07373046875,0.09814453125,,,,,,,,,,,
decision,all,fraction_plus_in_top_set,all,confounded,logger12_midpoint,anchor_id,2000,10000,2048,0.087890625,0.2832049181198814,0.0,0.0,0.0,0.0,0.0,1.0,0.07615966796875,0.099609375,,,,,,,,,,,
decision,all,top_set_disagreement_with_do,all,confounded,logger2_heavy,anchor_id,2000,10000,2048,0.96728515625,0.1779326888269139,1.0,1.0,1.0,1.0,1.0,1.0,0.95947265625,0.974609375,,,,,,,,,,,
decision,all,strict_top_set_disagreement_with_do,all,confounded,logger2_heavy,anchor_id,2000,10000,2048,0.96728515625,0.1779326888269139,1.0,1.0,1.0,1.0,1.0,1.0,0.95947265625,0.974609375,,,,,,,,,,,
decision,all,fraction_minus_in_top_set,all,confounded,logger2_heavy,anchor_id,2000,10000,2048,0.0927734375,0.2901855334230356,0.0,0.0,0.0,0.0,0.0,1.0,0.0810546875,0.10498046875,,,,,,,,,,,
decision,all,fraction_base_in_top_set,all,confounded,logger2_heavy,anchor_id,2000,10000,2048,0.02490234375,0.1558655810921668,0.0,0.0,0.0,0.0,0.0,1.0,0.0185546875,0.03173828125,,,,,,,,,,,
decision,all,fraction_plus_in_top_set,all,confounded,logger2_heavy,anchor_id,2000,10000,2048,0.88232421875,0.3223025192007063,1.0,0.0,1.0,1.0,1.0,1.0,0.86864013671875,0.8955078125,,,,,,,,,,,
decision,all,drift_over_action_gap_ratio_of_means,all,confounded,primary,anchor_id,2000,20000,2048,1.3172697868795349,,,,,,,,1.3065054925125534,1.3294653510487664,2000,,,,,,,,,,
decision,strict_anchor_unclipped,do_action_gap,all,confounded,none,anchor_id,2000,10001,831,0.006967665420273261,0.004080630570536231,0.005832023349248594,0.0028289971686366044,0.004152310648208868,0.009145384811246826,0.013437485218823486,0.018364772267583707,0.006700107294665238,0.0072470009505760475,,,,,,,,,,,
decision,strict_anchor_unclipped,max_primary_mixture_reward_drift,all,confounded,primary,anchor_id,2000,10001,831,0.008892029730895385,0.0054487884218670365,0.00709687528986791,0.0036726266084698977,0.0051058311109942744,0.013416480172908196,0.017363528729577027,0.02408167724690724,0.008528849550691954,0.009279295031071909,,,,,,,,,,,
decision,strict_anchor_unclipped,fraction_drift_greater_than_action_gap,all,confounded,primary,anchor_id,2000,10001,831,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
decision,strict_anchor_unclipped,heavy_top_set_disagreement,all,confounded,logger1_heavy_vs_logger2_heavy,anchor_id,2000,10001,831,0.9915764139590855,0.0914477591187871,1.0,1.0,1.0,1.0,1.0,1.0,0.9843561973525873,0.9975932611311673,,,,,,,,,,,
decision,strict_anchor_unclipped,heavy_strict_flip,all,confounded,logger1_heavy_vs_logger2_heavy,anchor_id,2000,10001,831,0.9915764139590855,0.0914477591187871,1.0,1.0,1.0,1.0,1.0,1.0,0.9843561973525873,0.9975932611311673,,,,,,,,,,,
decision,strict_anchor_unclipped,heavy_top_sets_disjoint,all,confounded,logger1_heavy_vs_logger2_heavy,anchor_id,2000,10001,831,0.9915764139590855,0.0914477591187871,1.0,1.0,1.0,1.0,1.0,1.0,0.9843561973525873,0.9975932611311673,,,,,,,,,,,
decision,strict_anchor_unclipped,top_set_disagreement_with_do,all,confounded,logger1_heavy,anchor_id,2000,10001,831,0.0036101083032490976,0.06001174257673818,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00842358604091456,,,,,,,,,,,
decision,strict_anchor_unclipped,strict_top_set_disagreement_with_do,all,confounded,logger1_heavy,anchor_id,2000,10001,831,0.0036101083032490976,0.06001174257673818,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00842358604091456,,,,,,,,,,,
decision,strict_anchor_unclipped,fraction_minus_in_top_set,all,confounded,logger1_heavy,anchor_id,2000,10001,831,0.9290012033694344,0.25697749889496,1.0,1.0,1.0,1.0,1.0,1.0,0.910950661853189,0.9458784596871238,,,,,,,,,,,
decision,strict_anchor_unclipped,fraction_base_in_top_set,all,confounded,logger1_heavy,anchor_id,2000,10001,831,0.006016847172081829,0.07738120132332187,0.0,0.0,0.0,0.0,0.0,1.0,0.0012033694344163659,0.012033694344163659,,,,,,,,,,,
decision,strict_anchor_unclipped,fraction_plus_in_top_set,all,confounded,logger1_heavy,anchor_id,2000,10001,831,0.06498194945848375,0.24664245310527017,0.0,0.0,0.0,0.0,0.0,1.0,0.048134777376654635,0.08182912154031288,,,,,,,,,,,
decision,strict_anchor_unclipped,top_set_disagreement_with_do,all,confounded,logger12_midpoint,anchor_id,2000,10001,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
decision,strict_anchor_unclipped,strict_top_set_disagreement_with_do,all,confounded,logger12_midpoint,anchor_id,2000,10001,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
decision,strict_anchor_unclipped,fraction_minus_in_top_set,all,confounded,logger12_midpoint,anchor_id,2000,10001,831,0.9314079422382672,0.25291136765406985,1.0,1.0,1.0,1.0,1.0,1.0,0.9133574007220217,0.9494584837545126,,,,,,,,,,,
decision,strict_anchor_unclipped,fraction_base_in_top_set,all,confounded,logger12_midpoint,anchor_id,2000,10001,831,0.0024067388688327317,0.04902896270010815,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006016847172081829,,,,,,,,,,,
decision,strict_anchor_unclipped,fraction_plus_in_top_set,all,confounded,logger12_midpoint,anchor_id,2000,10001,831,0.06618531889290012,0.24875547450751398,0.0,0.0,0.0,0.0,0.0,1.0,0.049338146811071,0.08303249097472924,,,,,,,,,,,
decision,strict_anchor_unclipped,top_set_disagreement_with_do,all,confounded,logger2_heavy,anchor_id,2000,10001,831,0.9903730445246691,0.09770242721946637,1.0,1.0,1.0,1.0,1.0,1.0,0.9831528279181708,0.9963898916967509,,,,,,,,,,,
decision,strict_anchor_unclipped,strict_top_set_disagreement_with_do,all,confounded,logger2_heavy,anchor_id,2000,10001,831,0.9903730445246691,0.09770242721946637,1.0,1.0,1.0,1.0,1.0,1.0,0.9831528279181708,0.9963898916967509,,,,,,,,,,,
decision,strict_anchor_unclipped,fraction_minus_in_top_set,all,confounded,logger2_heavy,anchor_id,2000,10001,831,0.07701564380264742,0.2667768319555309,0.0,0.0,0.0,0.0,0.0,1.0,0.05896510228640193,0.09626955475330927,,,,,,,,,,,
decision,strict_anchor_unclipped,fraction_base_in_top_set,all,confounded,logger2_heavy,anchor_id,2000,10001,831,0.006016847172081829,0.0773812013233219,0.0,0.0,0.0,0.0,0.0,1.0,0.0012033694344163659,0.012033694344163659,,,,,,,,,,,
decision,strict_anchor_unclipped,fraction_plus_in_top_set,all,confounded,logger2_heavy,anchor_id,2000,10001,831,0.9169675090252708,0.27609749919828425,1.0,1.0,1.0,1.0,1.0,1.0,0.8977135980746089,0.9350180505415162,,,,,,,,,,,
decision,strict_anchor_unclipped,drift_over_action_gap_ratio_of_means,all,confounded,primary,anchor_id,2000,20001,831,1.2761849478338834,,,,,,,,1.2576162011941434,1.294848396042909,2000,,,,,,,,,,
decision,anchor_any_clipping,do_action_gap,all,confounded,none,anchor_id,2000,10002,1217,0.007938712832169537,0.004584685223720902,0.007449569341056783,0.001965321062779979,0.003641364169613137,0.012493391439292623,0.01369401054588666,0.02105792642228632,0.007689690222487113,0.008181657291312401,,,,,,,,,,,
decision,anchor_any_clipping,max_primary_mixture_reward_drift,all,confounded,primary,anchor_id,2000,10002,1217,0.010652896205258219,0.004972757488441655,0.009962819446619253,0.00438485045289363,0.006255258710384126,0.015139933076444123,0.01645284140298413,0.024746168323383166,0.010379573480041857,0.010915994901402774,,,,,,,,,,,
decision,anchor_any_clipping,fraction_drift_greater_than_action_gap,all,confounded,primary,anchor_id,2000,10002,1217,0.9983566146261298,0.040522017541517866,1.0,1.0,1.0,1.0,1.0,1.0,0.9958915365653246,1.0,,,,,,,,,,,
decision,anchor_any_clipping,heavy_top_set_disagreement,all,confounded,logger1_heavy_vs_logger2_heavy,anchor_id,2000,10002,1217,0.9580936729663106,0.2004574893436234,1.0,1.0,1.0,1.0,1.0,1.0,0.9465899753492194,0.9687756778964667,,,,,,,,,,,
decision,anchor_any_clipping,heavy_strict_flip,all,confounded,logger1_heavy_vs_logger2_heavy,anchor_id,2000,10002,1217,0.9580936729663106,0.2004574893436234,1.0,1.0,1.0,1.0,1.0,1.0,0.9465899753492194,0.9687756778964667,,,,,,,,,,,
decision,anchor_any_clipping,heavy_top_sets_disjoint,all,confounded,logger1_heavy_vs_logger2_heavy,anchor_id,2000,10002,1217,0.9580936729663106,0.2004574893436234,1.0,1.0,1.0,1.0,1.0,1.0,0.9465899753492194,0.9687756778964667,,,,,,,,,,,
decision,anchor_any_clipping,top_set_disagreement_with_do,all,confounded,logger1_heavy,anchor_id,2000,10002,1217,0.029580936729663106,0.1694978222324878,0.0,0.0,0.0,0.0,0.0,1.0,0.020542317173377157,0.03944124897288414,,,,,,,,,,,
decision,anchor_any_clipping,strict_top_set_disagreement_with_do,all,confounded,logger1_heavy,anchor_id,2000,10002,1217,0.02875924404272802,0.16719784820041528,0.0,0.0,0.0,0.0,0.0,1.0,0.01972062448644207,0.038619556285949055,,,,,,,,,,,
decision,anchor_any_clipping,fraction_minus_in_top_set,all,confounded,logger1_heavy,anchor_id,2000,10002,1217,0.7773212818405916,0.41621539228939947,1.0,0.0,1.0,1.0,1.0,1.0,0.752670501232539,0.8003286770747741,,,,,,,,,,,
decision,anchor_any_clipping,fraction_base_in_top_set,all,confounded,logger1_heavy,anchor_id,2000,10002,1217,0.12736236647493837,0.33351550651976,0.0,0.0,0.0,0.0,1.0,1.0,0.10846343467543139,0.14708299096138044,,,,,,,,,,,
decision,anchor_any_clipping,fraction_plus_in_top_set,all,confounded,logger1_heavy,anchor_id,2000,10002,1217,0.0961380443714051,0.2949016461942528,0.0,0.0,0.0,0.0,0.0,1.0,0.07970419063270337,0.11257189811010682,,,,,,,,,,,
decision,anchor_any_clipping,top_set_disagreement_with_do,all,confounded,logger12_midpoint,anchor_id,2000,10002,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
decision,anchor_any_clipping,strict_top_set_disagreement_with_do,all,confounded,logger12_midpoint,anchor_id,2000,10002,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
decision,anchor_any_clipping,fraction_minus_in_top_set,all,confounded,logger12_midpoint,anchor_id,2000,10002,1217,0.7543138866064092,0.43067023585577563,1.0,0.0,1.0,1.0,1.0,1.0,0.7304642563681183,0.7773212818405916,,,,,,,,,,,
decision,anchor_any_clipping,fraction_base_in_top_set,all,confounded,logger12_midpoint,anchor_id,2000,10002,1217,0.142974527526705,0.3501907753216186,0.0,0.0,0.0,0.0,1.0,1.0,0.12405505341002467,0.16351684470008218,,,,,,,,,,,
decision,anchor_any_clipping,fraction_plus_in_top_set,all,confounded,logger12_midpoint,anchor_id,2000,10002,1217,0.10271158586688578,0.3037066134362794,0.0,0.0,0.0,0.0,1.0,1.0,0.08545603944124898,0.11914543960558752,,,,,,,,,,,
decision,anchor_any_clipping,top_set_disagreement_with_do,all,confounded,logger2_heavy,anchor_id,2000,10002,1217,0.9515201314708299,0.21486625230345055,1.0,1.0,1.0,1.0,1.0,1.0,0.9400164338537387,0.9638455217748562,,,,,,,,,,,
decision,anchor_any_clipping,strict_top_set_disagreement_with_do,all,confounded,logger2_heavy,anchor_id,2000,10002,1217,0.9515201314708299,0.21486625230345055,1.0,1.0,1.0,1.0,1.0,1.0,0.9400164338537387,0.9638455217748562,,,,,,,,,,,
decision,anchor_any_clipping,fraction_minus_in_top_set,all,confounded,logger2_heavy,anchor_id,2000,10002,1217,0.10353327855382087,0.3047793729937811,0.0,0.0,0.0,0.0,1.0,1.0,0.08709942481511915,0.1199671322925226,,,,,,,,,,,
decision,anchor_any_clipping,fraction_base_in_top_set,all,confounded,logger2_heavy,anchor_id,2000,10002,1217,0.03779786359901397,0.19078546583976255,0.0,0.0,0.0,0.0,0.0,1.0,0.027115858668857847,0.04847986852917009,,,,,,,,,,,
decision,anchor_any_clipping,fraction_plus_in_top_set,all,confounded,logger2_heavy,anchor_id,2000,10002,1217,0.8586688578471652,0.34850602618547705,1.0,0.0,1.0,1.0,1.0,1.0,0.8389482333607231,0.8783894823336073,,,,,,,,,,,
decision,anchor_any_clipping,drift_over_action_gap_ratio_of_means,all,confounded,primary,anchor_id,2000,20002,1217,1.3418921216157575,,,,,,,,1.3269444288292962,1.3581724997179407,2000,,,,,,,,,,
action_summary,,,minus,,,,,,,,,,,,,,,,,,2048,1344,0.171875,0.008632787037568273,0.009546116725930693,0.6010769869141681,0.6164274548152139,,,
action_summary,,,base,,,,,,,,,,,,,,,,,,2048,1400,0.175537109375,0.0,0.0,0.0,0.0,,,
