kappa,lambda_reward,condition,mixture,seed,method,bank_scope,calibration_replicate,calibration_budget,candidate_weight_entropy,selected_candidate_oracle_rank,gap_to_oracle_best_candidate,do_mae,do_rmse,signed_bias,top_set_disagreement,strict_flip,mean_regret,worst_tie_mean_regret,conditional_mean_regret,p90_regret,max_regret,top_1pct_regret_contribution,predicted_top_fraction_minus,predicted_top_fraction_base,predicted_top_fraction_plus,do_top_fraction_minus,do_top_fraction_base,do_top_fraction_plus,gap_closed_do_mae,gap_closed_rank_error,gap_closed_regret
0.3,0.0,confounded,logger12_balanced,-1,public_residual_init_intervention_calibrated,global,12,128,1.171912034340204,6,4.3472503099625456e-05,0.010197773375118693,0.015599133195491428,0.000251773799986376,0.2750809061488673,0.2750809061488673,0.0008403671625600448,0.0008403671625600448,0.0030549818027182803,0.0032652256129203734,0.013970473840112074,0.15071596560421532,0.6731391585760518,0.07766990291262135,0.24919093851132687,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,0,public_residual_init_intervention_calibrated,within_seed,12,128,1.202193081692788,5,6.963747765493383e-05,0.010223938349674002,0.015356217489261146,-6.594862240305624e-05,0.2686084142394822,0.2686084142394822,0.0007964390727533049,0.0007964390727533049,0.002965056306997244,0.0034086396783648883,0.009481088087252676,0.13592269148119052,0.6925566343042071,0.07119741100323625,0.23624595469255663,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,1,public_residual_init_intervention_calibrated,within_seed,12,128,1.1288332087439212,1,-0.00024253272153865364,0.0102240657511418,0.015622663099303801,0.0002493990170688065,0.2783171521035599,0.2783171521035599,0.0008622398119109071,0.0008622398119109071,0.0030980476962845383,0.0033802070997875685,0.013970473840112074,0.1468927166406448,0.6699029126213593,0.07766990291262135,0.2524271844660194,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,2,public_residual_init_intervention_calibrated,within_seed,12,128,0.9037381027838338,1,-2.7119331659984994e-05,0.011584738939335254,0.01803205683142163,0.0005897830516050007,0.2621359223300971,0.2621359223300971,0.0007983868744929361,0.0007983868744929361,0.0030456980767693486,0.002881923592006341,0.013939816538002692,0.16555902074281645,0.7055016181229773,0.05177993527508091,0.24271844660194175,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,3,public_residual_init_intervention_calibrated,within_seed,12,128,1.2171227291285844,1,-2.4033846107024415e-05,0.012177821993867194,0.016594588920545394,0.002997448837331626,0.22653721682847897,0.22653721682847897,0.0006456470895435847,0.0006456470895435847,0.0028500707238423954,0.002805858880486411,0.013970473840112074,0.18024831511335193,0.7281553398058253,0.06796116504854369,0.20388349514563106,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,4,public_residual_init_intervention_calibrated,within_seed,12,128,0.3660074745891687,1,-1.8299246672275754e-05,0.01635096688730989,0.02265157093458598,0.00781621767783486,0.33980582524271846,0.33980582524271846,0.0012462661170676037,0.0012462661170676037,0.0036675831445132333,0.0041415123272901845,0.014126171379406305,0.13303960952245433,0.6213592233009708,0.10032362459546926,0.2783171521035599,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,-1,public_residual_init_intervention_calibrated,global,13,0,3.9120230054281455,20,0.0023195358854805562,0.012473836757499624,0.016688342893806024,0.00821415681781742,0.21035598705501618,0.21035598705501618,0.0005893523133942674,0.0005893523133942674,0.0028016902282896714,0.0021634281988832872,0.010482391718363182,0.19733574401663265,0.7572815533980582,0.045307443365695796,0.19741100323624594,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,0,public_residual_init_intervention_calibrated,within_seed,13,0,2.3025850929940455,8,0.00034105403913393777,0.010495354911153006,0.01561802523360142,-1.3928900624332015e-05,0.26537216828478966,0.26537216828478966,0.0008174171278805559,0.0008174171278805559,0.0030802669818913633,0.0034163480225340766,0.009481088087252676,0.1344907874886789,0.6925566343042071,0.07766990291262135,0.2297734627831715,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,1,public_residual_init_intervention_calibrated,within_seed,13,0,2.3025850929940455,9,0.001320241276340322,0.011786839749020776,0.016711874648518515,0.003129482688586961,0.2588996763754045,0.2588996763754045,0.0008288737310764743,0.0008288737310764743,0.003201524786282882,0.003437182490489653,0.013970473840112074,0.15280584197404853,0.6796116504854369,0.0744336569579288,0.2459546925566343,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,2,public_residual_init_intervention_calibrated,within_seed,13,0,2.3025850929940455,8,0.004905568548264707,0.016517426819259946,0.0218989378584139,-0.010376117814655816,0.2912621359223301,0.2912621359223301,0.0009090080487152561,0.0009090080487152561,0.0031209276339223793,0.0034583424643895846,0.013939816538002692,0.15302500171934597,0.686084142394822,0.06472491909385113,0.24919093851132687,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,3,public_residual_init_intervention_calibrated,within_seed,13,0,2.3025850929940455,5,0.00409809672752408,0.016299952567498298,0.020967237441031603,0.010976578172148692,0.2297734627831715,0.2297734627831715,0.0006438985813997296,0.0006438985813997296,0.0028023191782044574,0.0029689136086414403,0.007389819159561384,0.13323497355946962,0.7346278317152104,0.06796116504854369,0.19741100323624594,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,4,public_residual_init_intervention_calibrated,within_seed,13,0,2.3025850929940455,2,0.023135928379063732,0.0395051945130459,0.043171445279800366,0.03735476994363225,0.23624595469255663,0.23624595469255663,0.0007043351234314564,0.0007043351234314564,0.0029813637416482193,0.0029502823693593225,0.014126171379406305,0.18422873683653285,0.7087378640776699,0.08737864077669903,0.20388349514563106,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
0.3,0.0,confounded,logger12_balanced,-1,public_residual_init_intervention_calibrated,global,13,8,2.988415498491253,19,-0.0008294907937666813,0.009324810078252387,0.01372052085635854,0.0012110668217338925,0.22006472491909385,0.22006472491909385,0.0005747265351528869,0.0005747265351528869,0.0026116249906212065,0.0019849903753300416,0.013970473840112074,0.20709621494534083,0.7475728155339806,0.06472491909385113,0.18770226537216828,0.8284789644012945,0.0744336569579288,0.0970873786407767,,,
