kappa,lambda_reward,condition,mixture,seed,bank_scope,calibration_replicate,calibration_budget,selection,tied_candidate_count,selected_candidate_oracle_rank,do_mae,do_rmse,signed_bias,top_set_disagreement,strict_flip,mean_regret,worst_tie_mean_regret,conditional_mean_regret,p90_regret,max_regret,top_1pct_regret_contribution,predicted_top_fraction_minus,predicted_top_fraction_base,predicted_top_fraction_plus,do_top_fraction_minus,do_top_fraction_base,do_top_fraction_plus
0.0,0.0,confounded,logger12_balanced,1,within_seed,0,32,hard_exact_argmax,3,1,0.0097407272395435,0.01493908072375626,-0.0003976514272504045,0.2783171521035599,0.2783171521035599,0.0010803298534171977,0.0010803298534171977,0.003881650287278071,0.003964464158060375,0.015054098040339525,0.15191647505084055,0.6375404530744336,0.10679611650485436,0.255663430420712,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,2,within_seed,0,32,hard_exact_argmax,2,1,0.010931281206868562,0.017572342844110453,0.0011191817588371343,0.27184466019417475,0.27184466019417475,0.001080214466751095,0.001080214466751095,0.003973646074120099,0.004452103047883859,0.01417503823033428,0.13920592658695335,0.6472491909385113,0.08414239482200647,0.2686084142394822,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,3,within_seed,0,32,hard_exact_argmax,2,1,0.009943318533361901,0.015420630902288903,0.0005022289381775282,0.313915857605178,0.313915857605178,0.0011340400567046458,0.0011340400567046458,0.003612560593007583,0.0044409013149087065,0.009398899416996898,0.09414758633357274,0.6116504854368932,0.11326860841423948,0.2750809061488673,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,4,within_seed,0,32,hard_exact_argmax,3,3,0.03953435138456801,0.04322490634294216,0.03746039416200664,0.28802588996763756,0.28802588996763756,0.001187434696682726,0.001187434696682726,0.004122666531179352,0.004497402243246284,0.014126174632168809,0.1409611608577584,0.6343042071197411,0.0744336569579288,0.2912621359223301,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,-1,global,0,64,hard_exact_argmax,2,15,0.01075026510212042,0.015671799708838204,-0.00270664233264635,0.28802588996763756,0.28802588996763756,0.0010848915247308687,0.0010848915247308687,0.0037666458555262743,0.004602083218599782,0.012391259752272621,0.12809904687037546,0.6245954692556634,0.10679611650485436,0.2686084142394822,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,0,within_seed,0,64,hard_exact_argmax,2,4,0.01075026510212042,0.015671799708838204,-0.00270664233264635,0.28802588996763756,0.28802588996763756,0.0010848915247308687,0.0010848915247308687,0.0037666458555262743,0.004602083218599782,0.012391259752272621,0.12809904687037546,0.6245954692556634,0.10679611650485436,0.2686084142394822,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,1,within_seed,0,64,hard_exact_argmax,1,5,0.010412014794755333,0.01585883557644277,0.00032436393708118477,0.27184466019417475,0.27184466019417475,0.0010881565585606756,0.0010881565585606756,0.004002861626133914,0.0042369118699525634,0.015054098040339525,0.15082379638497637,0.6440129449838188,0.09385113268608414,0.2621359223300971,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,2,within_seed,0,64,hard_exact_argmax,2,5,0.011983806248496579,0.01903158247035045,-0.0013878139573974318,0.3042071197411003,0.3042071197411003,0.0012081003895078545,0.0012081003895078545,0.00397130872721199,0.004830729472396554,0.01417503823033428,0.11365814624353239,0.6213592233009708,0.0970873786407767,0.2815533980582524,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,3,within_seed,0,64,hard_exact_argmax,2,1,0.009943318533361901,0.015420630902288903,0.0005022289381775282,0.313915857605178,0.313915857605178,0.0011340400567046458,0.0011340400567046458,0.003612560593007583,0.0044409013149087065,0.009398899416996898,0.09414758633357274,0.6116504854368932,0.11326860841423948,0.2750809061488673,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,4,within_seed,0,64,hard_exact_argmax,3,3,0.03953435138456801,0.04322490634294216,0.03746039416200664,0.28802588996763756,0.28802588996763756,0.001187434696682726,0.001187434696682726,0.004122666531179352,0.004497402243246284,0.014126174632168809,0.1409611608577584,0.6343042071197411,0.0744336569579288,0.2912621359223301,0.9029126213592233,0.006472491909385114,0.09061488673139159
0.0,0.0,confounded,logger12_balanced,-1,global,0,128,hard_exact_argmax,3,1,0.0097407272395435,0.01493908072375626,-0.0003976514272504045,0.2783171521035599,0.2783171521035599,0.0010803298534171977,0.0010803298534171977,0.003881650287278071,0.003964464158060375,0.015054098040339525,0.15191647505084055,0.6375404530744336,0.10679611650485436,0.255663430420712,0.9029126213592233,0.006472491909385114,0.09061488673139159
