kappa,lambda_reward,condition,mixture,seed,method,validation_nll,do_mae,do_rmse,signed_bias,top_set_disagreement,strict_flip,mean_regret,worst_tie_mean_regret,conditional_mean_regret,p90_regret,max_regret,top_1pct_regret_contribution,predicted_top_fraction_minus,predicted_top_fraction_base,predicted_top_fraction_plus,do_top_fraction_minus,do_top_fraction_base,do_top_fraction_plus,prior_p_z1,reward_mode_separation,behavior_separation,posterior_entropy,posterior_effective_usage,latent_collapse,behavior_table_mae,label_permutation,posterior_u_accuracy,posterior_label_flipped,gap_closed_do_mae,gap_closed_rank_error,gap_closed_regret,bank_scope,calibration_budget,calibration_replicates_averaged_within_seed,candidate_weight_entropy,gap_to_oracle_best_candidate
0.0,0.0,confounded,logger12_balanced,2,V7_oracle_u_aware,,0.012540143270877898,0.019117941651045932,0.0036767746761125586,0.30097087378640774,0.30097087378640774,0.0011834240910294153,0.0011834240910294153,0.003932021979871928,0.004448446244465563,0.014126174632168809,0.13542010572096927,0.6116504854368932,0.10679611650485436,0.2815533980582524,0.9029126213592233,0.006472491909385114,0.09061488673139159,,,,,,,,,1.0,False,0.16149539800765064,-1.2499999999999998,-2.456201611840395,,,,,
0.0,0.0,confounded,logger12_balanced,2,V1_explicit_collapsed,-1.209403395652771,0.013633544345980169,0.019123367375336934,0.0018835142105612624,0.2815533980582524,0.2815533980582524,0.0009710752836532853,0.0009710752836532853,0.0034489915246995995,0.0037128802811563937,0.011463213393994476,0.1096464090457538,0.6375404530744336,0.11326860841423948,0.24919093851132687,0.9029126213592233,0.006472491909385114,0.09061488673139159,,,,,,,,,,,3.977660704122576,-0.8749999999999999,-1.045741150432882,,,,,
0.0,0.0,confounded,logger12_balanced,2,V6_oracle_initialized_joint,-1.5700315237045288,0.012780390157412804,0.018350083979439515,0.006817456584821368,0.18446601941747573,0.18446601941747573,0.0006630831737141013,0.0006630831737141013,0.003594608783818549,0.0032663596210944926,0.007581168661232152,0.13635855947277953,0.7281553398058253,0.045307443365695796,0.22653721682847897,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.49998849630355835,0.006066295846326551,0.4138590693473816,0.48875996470451355,1.630293344706805,False,0.004619686885452928,"(0, 1)",0.5,False,1.0,1.0,1.0,,,,,
0.0,0.0,confounded,logger12_balanced,3,pooled_mlp,-1.9167258739471436,0.01022026631265773,0.015107165559918426,-0.003218436385369741,0.1941747572815534,0.1941747572815534,0.0007015648012114061,0.0007015648012114061,0.003613058726238742,0.0030781919834840005,0.012069758204197978,0.1645231230705325,0.7119741100323624,0.06796116504854369,0.22006472491909385,0.9029126213592233,0.006472491909385114,0.09061488673139159,,,,,,,,,,,0.7526579834212556,1.545454545454545,1.5181772121283703,,,,,
0.0,0.0,confounded,logger12_balanced,3,V0_random_init_mechanism,-1.2666733264923096,0.01083671182442412,0.01573635376104266,0.004018504814091068,0.24919093851132687,0.24919093851132687,0.0008652874399804655,0.0008652874399804655,0.0034723872591423876,0.003726009881116886,0.014126174632168809,0.13184108097577274,0.6634304207119741,0.08414239482200647,0.2524271844660194,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.9931123852729797,0.006636216704951073,0.17937704920768738,0.03586713969707489,1.0365181252301767,True,0.19406836840013664,"(1, 0)",0.5,False,0.0,0.0,0.0,,,,,
0.0,0.0,confounded,logger12_balanced,3,V7_oracle_u_aware,,0.009358600586442343,0.014452690512122309,0.001801360560967917,0.23300970873786409,0.23300970873786409,0.0007736808088645987,0.0007736808088645987,0.0033203801380439026,0.0035466855364766113,0.008626156031328769,0.1262492804024792,0.6828478964401294,0.0744336569579288,0.24271844660194175,0.9029126213592233,0.006472491909385114,0.09061488673139159,,,,,,,,,1.0,False,1.8047211025412757,0.4545454545454543,0.8494555235951977,,,,,
0.0,0.0,confounded,logger12_balanced,3,V1_explicit_collapsed,-1.2249091863632202,0.012413488157503644,0.017169340577990556,-0.0056623477506354495,0.19741100323624594,0.19741100323624594,0.0007117240836681404,0.0007117240836681404,0.003605290850056646,0.003070523114912492,0.012069758204197978,0.17881739193554141,0.7184466019417476,0.0744336569579288,0.20711974110032363,0.9029126213592233,0.006472491909385114,0.09061488673139159,,,,,,,,,,,-1.925187664618345,1.4545454545454544,1.4239716017537087,,,,,
0.0,0.0,confounded,logger12_balanced,3,V6_oracle_initialized_joint,-1.5946334600448608,0.010017687080988467,0.014706377443378445,0.003091743083978522,0.21359223300970873,0.21359223300970873,0.0007574458537274796,0.0007574458537274796,0.0035462237697241094,0.0034615912988604325,0.007581168661232152,0.12381219072723926,0.7022653721682848,0.06472491909385113,0.23300970873786409,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.4991692304611206,0.004592143596012058,0.40968942642211914,0.5020650625228882,1.6521295011001789,False,0.0032298100495782188,"(0, 1)",0.5,False,1.0,1.0,1.0,,,,,
0.0,0.0,confounded,logger12_balanced,4,pooled_mlp,-1.9310619831085205,0.009707448425437325,0.014589596323206565,-0.0015897780822732581,0.2524271844660194,0.2524271844660194,0.0009861659328772986,0.0009861659328772986,0.003906734272552375,0.003875860922243123,0.014169029059608373,0.15300814937164242,0.6601941747572816,0.10679611650485436,0.23300970873786409,0.9029126213592233,0.006472491909385114,0.09061488673139159,,,,,,,,,,,1.1346035965888144,2.0,2.475617293194999,,,,,
0.0,0.0,confounded,logger12_balanced,4,V0_random_init_mechanism,-1.2552595138549805,0.012454661368536556,0.01905376148511781,-0.00230390172222561,0.20064724919093851,0.20064724919093851,0.0006843114395387468,0.0006843114395387468,0.003410519916410851,0.003192764655500202,0.011353203446494042,0.15801794116818507,0.7249190938511327,0.07766990291262135,0.19741100323624594,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.9932405948638916,0.006652592427803594,0.17696082592010498,0.03562447801232338,1.0362666325106904,True,0.19298991465734114,"(1, 0)",0.5,False,0.0,-0.0,-0.0,,,,,
0.0,0.0,confounded,logger12_balanced,4,V7_oracle_u_aware,,0.012306298360360573,0.018412529038668524,-0.0017448058614212838,0.2686084142394822,0.2686084142394822,0.00088481061065554,0.00088481061065554,0.0032940539601513477,0.0036464245686680377,0.010190327602197957,0.11878554584365522,0.6375404530744336,0.061488673139158574,0.30097087378640774,0.9029126213592233,0.006472491909385114,0.09061488673139159,,,,,,,,,1.0,False,0.06127417355834924,2.624999999999999,1.6443658326838073,,,,,
0.0,0.0,confounded,logger12_balanced,4,V1_explicit_collapsed,-1.2098346948623657,0.013231443963285523,0.01862487766405545,-0.0036992648207772837,0.28802588996763756,0.28802588996763756,0.0011634237026874128,0.0011634237026874128,0.00403930251831922,0.004522261147366002,0.014169029059608373,0.1460406694692439,0.6440129449838188,0.08737864077669903,0.2686084142394822,0.9029126213592233,0.006472491909385114,0.09061488673139159,,,,,,,,,,,-0.32081252674046357,3.375000000000001,3.929372032578408,,,,,
0.0,0.0,confounded,logger12_balanced,4,V6_oracle_initialized_joint,-1.6193326711654663,0.010033363788166877,0.0161302482464555,0.00019038037855475257,0.22653721682847897,0.22653721682847897,0.0008062424400081216,0.0008062424400081216,0.0035589844851787083,0.0036464245686680377,0.010190327602197957,0.1315459814920831,0.6893203883495146,0.042071197411003236,0.2686084142394822,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.4956691563129425,0.005322633611365789,0.41403067111968994,0.4948767423629761,1.6402960475816337,False,0.004676886648379939,"(0, 1)",0.5,False,1.0,1.0,1.0,,,,,
0.0,0.002,confounded,logger12_balanced,0,public_residual_init_nll_best,-1.6102681159973145,0.010494161780774346,0.01589912639367594,0.0011575961366782656,0.37540453074433655,0.37540453074433655,0.001591128434140496,0.001591128434140496,0.004238436949563907,0.005566339158272537,0.014224412301706568,0.11057796778616193,0.540453074433657,0.12944983818770225,0.3300970873786408,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.14600303769111633,0.009968882161867207,0.02639128267765045,0.38207200169563293,1.4653175866856512,False,0.12453632781582342,"(1, 0)",0.5006472491909385,True,0.8053454726150919,-0.2820512820512817,-0.6568441473460251,,,,,
