kappa,lambda_reward,condition,seed,method,mean_regret,worst_tie_mean_regret,conditional_mean_regret,p90_regret,max_regret,calibration_budget,calibration_replicate
0.0,0.005,independent_latents,1,V7_oracle_u_aware,0.000490751014603577,0.000490751014603577,0.0028611710096699116,0.0023781741534116374,0.007285998964664753,,
0.0,0.005,independent_latents,2,pooled_mlp,0.0008593709132878859,0.0008593709132878859,0.004149150190718074,0.0038972559193291008,0.014334114235150075,,
0.0,0.005,independent_latents,2,V0_random_init_mechanism,0.0005703161272725188,0.0005703161272725188,0.003455444771121731,0.0027742340897868962,0.010190327602197957,,
0.0,0.005,independent_latents,2,V7_oracle_u_aware,0.0006898495088212232,0.0006898495088212232,0.0035527249704292996,0.003203942084661193,0.01417503823033428,,
0.0,0.005,independent_latents,3,pooled_mlp,0.0006993538376637503,0.0006993538376637503,0.0033246205513553667,0.002967770885746379,0.012069758204197978,,
0.0,0.005,independent_latents,3,V0_random_init_mechanism,0.0006085831999407352,0.0006085831999407352,0.003082823094781757,0.0029115332216084863,0.007581168661232152,,
0.0,0.005,independent_latents,3,V7_oracle_u_aware,0.0005362058985825461,0.0005362058985825461,0.0030682893085556807,0.0025893479223816126,0.007581168661232152,,
0.0,0.005,independent_latents,4,pooled_mlp,0.0007764150664177502,0.0007764150664177502,0.004066309415645506,0.0031569375930460275,0.01961267904161268,,
0.0,0.005,independent_latents,4,V0_random_init_mechanism,0.0008067564157551967,0.0008067564157551967,0.0034149004447719972,0.0032273878321561257,0.014126174632168809,,
0.0,0.005,independent_latents,4,V7_oracle_u_aware,0.0006914847202495494,0.0006914847202495494,0.0035027668615919797,0.0030262021453452337,0.014126174632168809,,
0.0,0.01,independent_latents,0,public_residual_init_nll_best,0.0015487907615118399,0.0015487907615118399,0.004235188896523527,0.005708694100085498,0.013315073235235175,,
0.0,0.01,independent_latents,0,source_shuffle_initialization,0.0013586836725786515,0.0013586836725786515,0.004116012302223562,0.005184857051324076,0.013315073235235175,,
0.0,0.01,independent_latents,0,no_staged_training,0.0010606500845139187,0.0010606500845139187,0.003901677096604772,0.004636222645614827,0.01638699095829299,,
0.0,0.01,independent_latents,1,public_residual_init_nll_best,0.0010290617147152136,0.0010290617147152136,0.004025064175278494,0.003933098223076834,0.014126174632168809,,
0.0,0.01,independent_latents,1,source_shuffle_initialization,0.0010817756988256474,0.0010817756988256474,0.0041783586367140635,0.004347145199329992,0.014126174632168809,,
0.0,0.01,independent_latents,1,no_staged_training,0.0011420694791378103,0.0011420694791378103,0.003965162573635769,0.004636222645614827,0.014126174632168809,,
0.0,0.01,independent_latents,2,public_residual_init_nll_best,0.0010643094425069896,0.0010643094425069896,0.003962308647405539,0.004530877582237025,0.01417503823033428,,
0.0,0.01,independent_latents,2,source_shuffle_initialization,0.0009308292299376035,0.0009308292299376035,0.0038868409736583713,0.003708357864729272,0.01417503823033428,,
0.0,0.01,independent_latents,2,no_staged_training,0.000996153690234972,0.000996153690234972,0.0038476436285325793,0.004078798016685602,0.012501077623699342,,
0.0,0.01,independent_latents,3,public_residual_init_nll_best,0.001086154408213705,0.001086154408213705,0.0037710304734610654,0.003996237263986745,0.014035884210632066,,
0.0,0.01,independent_latents,3,source_shuffle_initialization,0.001021911282671014,0.001021911282671014,0.0036717510040156194,0.003933353919066729,0.014035884210632066,,
0.0,0.01,independent_latents,3,no_staged_training,0.0007613050152556692,0.0007613050152556692,0.0034093224596232143,0.0032383868569904268,0.007683989128490776,,
0.0,0.01,independent_latents,4,public_residual_init_nll_best,0.0010055078018884238,0.0010055078018884238,0.004035089750435363,0.0037736216166605265,0.014126174632168809,,
0.0,0.01,independent_latents,4,source_shuffle_initialization,0.0012105709350371527,0.0012105709350371527,0.003979429988579576,0.0046214299613011696,0.014126174632168809,,
0.0,0.01,independent_latents,4,no_staged_training,0.001071388763230543,0.001089630240928416,0.004414121704509837,0.004041015634755584,0.01638699095829299,,
0.0,0.01,independent_latents,-1,public_residual_init_uniform_candidate_ensemble,0.0007171898336065735,0.0007171898336065735,0.003574381590071471,0.0032118546334494623,0.013251966247791458,,
0.0,0.01,independent_latents,0,public_residual_init_uniform_candidate_ensemble,0.0012955300027346574,0.0012955300027346574,0.004043623947929385,0.00517139208682158,0.013251966247791458,,
0.0,0.01,independent_latents,1,public_residual_init_uniform_candidate_ensemble,0.0011784606040731577,0.0011784606040731577,0.00428405090186595,0.004636222645614827,0.014126174632168809,,
0.0,0.01,independent_latents,2,public_residual_init_uniform_candidate_ensemble,0.0012139314216536839,0.0012139314216536839,0.004033385046139659,0.005033410825569362,0.01417503823033428,,
0.0,0.01,independent_latents,3,public_residual_init_uniform_candidate_ensemble,0.0011628557149184087,0.0011628557149184087,0.003948597977030641,0.004134201750991994,0.014035884210632066,,
0.0,0.01,independent_latents,4,public_residual_init_uniform_candidate_ensemble,0.0011035485308856642,0.0011035485308856642,0.004108391518598436,0.004285939511408542,0.014126174632168809,,
0.0,0.01,independent_latents,0,pooled_mlp,0.0008268966564871897,0.0008268966564871897,0.003703058939920893,0.003213038589139927,0.012608020501207573,,
0.0,0.01,independent_latents,0,V0_random_init_mechanism,0.0007115485223037461,0.0007115485223037461,0.003546266022449315,0.0031609603647264613,0.013315073235235175,,
0.0,0.01,independent_latents,0,V7_oracle_u_aware,0.0007977394619870007,0.0007977394619870007,0.003243440707289253,0.003204528464707223,0.011617201355214934,,
0.0,0.01,independent_latents,1,pooled_mlp,0.000708122473269593,0.000708122473269593,0.0033153006703076403,0.003211053907113026,0.007581168661232152,,
0.0,0.01,independent_latents,1,V0_random_init_mechanism,0.0009258679816267389,0.0009258679816267389,0.003764384293719241,0.003831129005654606,0.014126174632168809,,
0.0,0.01,independent_latents,1,V7_oracle_u_aware,0.0005981707680482235,0.0005981707680482235,0.003132792666557645,0.002805564563283002,0.013251966247791458,,
0.0,0.01,independent_latents,2,pooled_mlp,0.0006986799914197578,0.0006986799914197578,0.003482130924979116,0.0030781919834840005,0.013251966247791458,,
0.0,0.01,independent_latents,2,V0_random_init_mechanism,0.0005473008200953454,0.0005473008200953454,0.003523249029363786,0.00275507011473257,0.010190327602197957,,
0.0,0.01,independent_latents,2,V7_oracle_u_aware,0.0006925310750838968,0.0006925310750838968,0.0035080672491954773,0.003203942084661193,0.01417503823033428,,
0.0,0.01,independent_latents,3,pooled_mlp,0.0007295320949312685,0.0007295320949312685,0.0038207697853179998,0.00330482135894314,0.012069758204197978,,
0.0,0.01,independent_latents,3,V0_random_init_mechanism,0.000797529620336166,0.000797529620336166,0.0033302250362685845,0.003549936206652048,0.011617201355214934,,
0.0,0.01,independent_latents,3,V7_oracle_u_aware,0.0006388715263472943,0.0006388715263472943,0.003184053252279257,0.0029631033005090373,0.007047138851697721,,
0.0,0.01,independent_latents,4,pooled_mlp,0.0008289850741207032,0.0008289850741207032,0.0036593769700471045,0.0032334534623398524,0.014169029059608373,,
0.0,0.01,independent_latents,4,V0_random_init_mechanism,0.001064399713963082,0.001064399713963082,0.0038694060189952036,0.0042889539061565785,0.014126174632168809,,
0.0,0.01,independent_latents,4,V7_oracle_u_aware,0.000746052961036958,0.000746052961036958,0.0036020369525065626,0.003192764655500202,0.014126174632168809,,
0.0,0.02,independent_latents,0,public_residual_init_nll_best,0.0013014734546424019,0.0013014734546424019,0.004189117682130231,0.005251720245742228,0.012391259752272621,,
0.0,0.02,independent_latents,0,source_shuffle_initialization,0.0012376078518299698,0.0012376078518299698,0.004249120291282897,0.005173179375305104,0.013251966247791458,,
0.0,0.02,independent_latents,0,no_staged_training,0.0011913077869820188,0.0011913077869820188,0.004231196622729238,0.004830729472396554,0.01638699095829299,,
0.0,0.02,independent_latents,1,public_residual_init_nll_best,0.000999545757124765,0.000999545757124765,0.003860745486894404,0.0043811562866685515,0.013251966247791458,,
0.0,0.02,independent_latents,1,source_shuffle_initialization,0.00107368954892248,0.00107368954892248,0.00394964369782198,0.004636222645614827,0.013251966247791458,,
0.0,0.02,independent_latents,1,no_staged_training,0.001167027553070849,0.001167027553070849,0.004051814762908903,0.004830729472396554,0.013251966247791458,,
0.0,0.02,independent_latents,2,public_residual_init_nll_best,0.001137998667611078,0.001137998667611078,0.004088855677811897,0.004569063308835106,0.01417503823033428,,
0.0,0.02,independent_latents,2,source_shuffle_initialization,0.001132020083366309,0.001132020083366309,0.0038866022862243275,0.0046214299613011696,0.01417503823033428,,
0.0,0.02,independent_latents,2,no_staged_training,0.000844734936630532,0.000844734936630532,0.0038385749326299177,0.0036998019096995626,0.012501077623699342,,
0.0,0.02,independent_latents,3,public_residual_init_nll_best,0.0014999579810709067,0.0014999579810709067,0.004175558704062253,0.005045781408386762,0.014661083922014484,,
0.0,0.02,independent_latents,3,source_shuffle_initialization,0.001138110639466172,0.001138110639466172,0.0038645734900554633,0.004227423151026421,0.014035884210632066,,
0.0,0.02,independent_latents,3,no_staged_training,0.0013398241050064457,0.0013398241050064457,0.004268099468525688,0.005175631695191285,0.013251966247791458,,
0.0,0.02,independent_latents,4,public_residual_init_nll_best,0.0012816290142879801,0.0012816290142879801,0.004604922853662626,0.004900415423704273,0.018007922752788286,,
0.0,0.02,independent_latents,4,source_shuffle_initialization,0.0012415942850654742,0.0012415942850654742,0.00440980039178427,0.004630236057237444,0.014126174632168809,,
0.0,0.02,independent_latents,4,no_staged_training,0.0010107234066360886,0.0010107234066360886,0.0037628136463921853,0.004228557819432321,0.014126174632168809,,
0.0,0.02,independent_latents,-1,public_residual_init_uniform_candidate_ensemble,0.0007184617909163513,0.0007184617909163513,0.0037627914134432633,0.0032734138230290787,0.013251966247791458,,
0.0,0.02,independent_latents,0,public_residual_init_uniform_candidate_ensemble,0.0011364467061501385,0.0011364467061501385,0.004131318025886974,0.004795301639383886,0.012391259752272621,,
0.0,0.02,independent_latents,1,public_residual_init_uniform_candidate_ensemble,0.0012504278670026844,0.0012504278670026844,0.004110449052168399,0.00494783160336727,0.015054098040339525,,
0.0,0.02,independent_latents,2,public_residual_init_uniform_candidate_ensemble,0.0012659729977431045,0.0012659729977431045,0.004161549535134247,0.004960270968250401,0.01417503823033428,,
0.0,0.02,independent_latents,3,public_residual_init_uniform_candidate_ensemble,0.0012702878484969042,0.0012702878484969042,0.0040052953590361574,0.004690203139873182,0.014035884210632066,,
0.0,0.02,independent_latents,4,public_residual_init_uniform_candidate_ensemble,0.0011397409675009,0.0011397409675009,0.0042948775482655865,0.004530877582237025,0.014126174632168809,,
0.0,0.02,independent_latents,0,pooled_mlp,0.0007311574832987574,0.0007311574832987574,0.003765461038988601,0.002958752685046304,0.01961267904161268,,
0.0,0.02,independent_latents,0,V0_random_init_mechanism,0.0010195378705593105,0.0010195378705593105,0.0034619472747563396,0.004049735370952411,0.013315073235235175,,
0.0,0.02,independent_latents,0,V7_oracle_u_aware,0.0008047085837865386,0.0008047085837865386,0.0034062322245211017,0.0032445525518297377,0.011617201355214934,,
0.0,0.02,independent_latents,1,pooled_mlp,0.0010219066943425875,0.0010219066943425875,0.0037591567684745184,0.003965632875744694,0.014901087993193673,,
0.0,0.02,independent_latents,1,V0_random_init_mechanism,0.0010170161758333643,0.0010170161758333643,0.0037862409437651756,0.004473112305326232,0.014126174632168809,,
0.0,0.02,independent_latents,1,V7_oracle_u_aware,0.0005912726554407428,0.0005921199540953942,0.0029951352546096644,0.0026368606903686585,0.013251966247791458,,
0.0,0.02,independent_latents,2,pooled_mlp,0.0008314460283466942,0.0008314460283466942,0.0037234322139004135,0.003724639783075467,0.014334114235150075,,
0.0,0.02,independent_latents,2,V0_random_init_mechanism,0.0007675585321975237,0.0007675585321975237,0.0038254126846618518,0.0034956665421717018,0.01302986986295318,,
0.0,0.02,independent_latents,2,V7_oracle_u_aware,0.0008422856997407143,0.0008422856997407143,0.003470217082931743,0.0036464245686680377,0.01417503823033428,,
0.0,0.02,independent_latents,3,pooled_mlp,0.0008413235405793049,0.0008413235405793049,0.0037676662904203655,0.0037084410939308473,0.012069758204197978,,
0.0,0.02,independent_latents,3,V0_random_init_mechanism,0.0007623276858878911,0.0007623276858878911,0.0037993428216025545,0.0034615912988604325,0.012608020501207573,,
0.0,0.02,independent_latents,3,V7_oracle_u_aware,0.0006324803926143021,0.0006324803926143021,0.0032038760871773665,0.0029424475737187088,0.007285998964664753,,
0.0,0.02,independent_latents,4,pooled_mlp,0.0007876840065333924,0.0007876840065333924,0.0036877933033154283,0.003349341704244857,0.014169029059608373,,
0.0,0.02,independent_latents,4,V0_random_init_mechanism,0.000821020819264787,0.000821020819264787,0.003676745408011872,0.00314850357632177,0.01638699095829299,,
0.0,0.02,independent_latents,4,V7_oracle_u_aware,0.0007471883017971373,0.0007471883017971373,0.003723890084763152,0.003198626092373935,0.01638699095829299,,
0.0,0.05,independent_latents,0,public_residual_init_nll_best,0.0007523766517398136,0.0007523766517398136,0.0033212055055371775,0.0032334534623398524,0.010190327602197957,,
0.0,0.05,independent_latents,0,source_shuffle_initialization,0.0008368339021861494,0.0008368339021861494,0.0035422147366509613,0.003319303558829652,0.013315073235235175,,
0.0,0.05,independent_latents,0,no_staged_training,0.0008839350724590696,0.0008839350724590696,0.003330926065729909,0.003352571505205226,0.013315073235235175,,
0.0,0.05,independent_latents,1,public_residual_init_nll_best,0.0011957715535773309,0.0011957715535773309,0.004198788750629492,0.004938893439927483,0.015054098040339525,,
0.0,0.05,independent_latents,1,source_shuffle_initialization,0.0010782506707389865,0.0010782506707389865,0.003743589407397156,0.0043811562866685515,0.015054098040339525,,
0.0,0.05,independent_latents,1,no_staged_training,0.000981678804051575,0.000981678804051575,0.003744922845085638,0.004134201750991994,0.013251966247791458,,
0.0,0.05,independent_latents,2,public_residual_init_nll_best,0.0010865165040341268,0.0010865165040341268,0.0036893802169950017,0.004472513627388785,0.010482394787229232,,
0.0,0.05,independent_latents,2,source_shuffle_initialization,0.0010935999662959187,0.0010935999662959187,0.00371343285258724,0.004472513627388785,0.010482394787229232,,
0.0,0.05,independent_latents,2,no_staged_training,0.0011399508698744156,0.0011399508698744156,0.00387082218451862,0.004530877582237025,0.01417503823033428,,
0.0,0.05,independent_latents,3,public_residual_init_nll_best,0.000986937561912605,0.000986937561912605,0.0038120463328874367,0.003949647478114569,0.014035884210632066,,
0.0,0.05,independent_latents,3,source_shuffle_initialization,0.001093810632555517,0.001093810632555517,0.0038849136259730428,0.004145323992950088,0.014035884210632066,,
0.0,0.05,independent_latents,3,no_staged_training,0.0009201604697454078,0.0009201604697454078,0.003345053942956835,0.003620978898062432,0.013251966247791458,,
0.0,0.05,independent_latents,4,public_residual_init_nll_best,0.0009263474745411018,0.0009338752183005418,0.003623308476369626,0.0036998019096995626,0.014126174632168809,,
0.0,0.05,independent_latents,4,source_shuffle_initialization,0.0009222788607092328,0.0009222788607092328,0.003749791683673065,0.0038454143627527403,0.014126174632168809,,
0.0,0.05,independent_latents,4,no_staged_training,0.0011425437115340172,0.001143629690567385,0.004058000078896682,0.004228557819432321,0.01638699095829299,,
0.0,0.05,independent_latents,-1,public_residual_init_uniform_candidate_ensemble,0.0006764592767968406,0.0006764592767968406,0.0035428121445800634,0.0031947427926972694,0.013251966247791458,,
0.0,0.05,independent_latents,0,public_residual_init_uniform_candidate_ensemble,0.0009457125627150754,0.0009457125627150754,0.0037464766907558756,0.003918281543131029,0.012391259752272621,,
0.0,0.05,independent_latents,1,public_residual_init_uniform_candidate_ensemble,0.0012340761267267122,0.0012340761267267122,0.0043332900358926596,0.004992702825116434,0.015054098040339525,,
0.0,0.05,independent_latents,2,public_residual_init_uniform_candidate_ensemble,0.0010815163445841095,0.0010815163445841095,0.0037549275334437067,0.004472513627388785,0.010482394787229232,,
0.0,0.05,independent_latents,3,public_residual_init_uniform_candidate_ensemble,0.0010873408772887898,0.0010873408772887898,0.0039998610843123335,0.004078798016685602,0.014035884210632066,,
0.0,0.05,independent_latents,4,public_residual_init_uniform_candidate_ensemble,0.0010327859234967349,0.0010327859234967349,0.003939887041487544,0.004285939511408542,0.014126174632168809,,
0.0,0.05,independent_latents,0,pooled_mlp,0.0012170037726494268,0.0012170037726494268,0.0036868055465556168,0.004691842155286883,0.011505416024836235,,
0.0,0.05,independent_latents,0,V0_random_init_mechanism,0.000836326163557863,0.000836326163557863,0.0036397856977377417,0.0034164893573995765,0.013251966247791458,,
0.0,0.05,independent_latents,0,V7_oracle_u_aware,0.0005877403690153115,0.0005877403690153115,0.003948082044037636,0.002662456742821017,0.01638699095829299,,
0.0,0.05,independent_latents,1,pooled_mlp,0.0006216428234754643,0.0006237248908374786,0.0033118557319641116,0.002673935533232896,0.012785322566512658,,
0.0,0.05,independent_latents,1,V0_random_init_mechanism,0.0008954007085064822,0.0008954007085064822,0.0040098379554855505,0.003838794900318642,0.014126174632168809,,
0.0,0.05,independent_latents,1,V7_oracle_u_aware,0.0007499633079807364,0.0007499633079807364,0.0035652101871699623,0.003317269024492471,0.013251966247791458,,
0.0,0.05,independent_latents,2,pooled_mlp,0.0009212764886473069,0.0009212764886473069,0.00369707058431192,0.0037105450964555857,0.014334114235150075,,
0.0,0.05,independent_latents,2,V0_random_init_mechanism,0.0008614809033515808,0.0008614809033515808,0.0036971888768838673,0.0035632070770617455,0.01961267904161268,,
0.0,0.05,independent_latents,2,V7_oracle_u_aware,0.0005523802146916513,0.0005523802146916513,0.0032204808743343445,0.0029115332216084863,0.007047138851697721,,
0.0,0.05,independent_latents,3,pooled_mlp,0.000968554276360041,0.000968554276360041,0.003886795732405879,0.003833446151047148,0.011765248970173614,,
0.0,0.05,independent_latents,3,V0_random_init_mechanism,0.0010212785650862864,0.0010212785650862864,0.003994621222932437,0.004167141981136255,0.013251966247791458,,
0.0,0.05,independent_latents,3,V7_oracle_u_aware,0.0007047905990929718,0.0007047905990929718,0.0032504521659660938,0.0030046289561714624,0.007581168661232152,,
0.0,0.05,independent_latents,4,pooled_mlp,0.0012127711837680085,0.0012127711837680085,0.00430742868717603,0.004742686963784059,0.013315073235235175,,
0.0,0.05,independent_latents,4,V0_random_init_mechanism,0.0010100938034684182,0.0010100938034684182,0.004053493315217418,0.0043883522245613945,0.011353203446494042,,
0.0,0.05,independent_latents,4,V7_oracle_u_aware,0.0006677147691923627,0.0006677147691923627,0.003684354708579287,0.002689583115982196,0.01638699095829299,,
0.0,0.1,independent_latents,0,public_residual_init_nll_best,0.0008564457146008171,0.0008564457146008171,0.0037805960830236064,0.0036295548747108156,0.013315073235235175,,
0.0,0.1,independent_latents,0,source_shuffle_initialization,0.0009013192909191522,0.0009013192909191522,0.003868161956861361,0.0036295548747108156,0.013315073235235175,,
0.0,0.1,independent_latents,0,no_staged_training,0.0009365416141011379,0.0009365416141011379,0.0034866428765933932,0.0037685768820145066,0.012391259752272621,,
0.0,0.1,independent_latents,1,public_residual_init_nll_best,0.0009156323004245237,0.0009156323004245237,0.003929588622655248,0.003759887472240031,0.019895244686231273,,
0.0,0.1,independent_latents,1,source_shuffle_initialization,0.000775202582689354,0.000775202582689354,0.0036851938161693906,0.0037128802811563937,0.013251966247791458,,
0.0,0.1,independent_latents,1,no_staged_training,0.0010515984391638383,0.0010515984391638383,0.0038228696200191294,0.00415481271187623,0.013251966247791458,,
0.0,0.1,independent_latents,2,public_residual_init_nll_best,0.0010717220878721269,0.0010717220878721269,0.003599588316874861,0.004298268780668567,0.010190327602197957,,
0.0,0.1,independent_latents,2,source_shuffle_initialization,0.000988103956412829,0.000988103956412829,0.0036348109825186208,0.003938452885422361,0.010482394787229232,,
0.0,0.1,independent_latents,2,no_staged_training,0.0012702443865239405,0.0012702443865239405,0.0038861932221376004,0.00512245871229986,0.01417503823033428,,
0.0,0.1,independent_latents,3,public_residual_init_nll_best,0.001254100859307215,0.001254100859307215,0.0036558223162823527,0.004388812718556689,0.014035884210632066,,
0.0,0.1,independent_latents,3,source_shuffle_initialization,0.001182442937587628,0.001182442937587628,0.003971465953419316,0.004331684982749539,0.014035884210632066,,
0.0,0.1,independent_latents,3,no_staged_training,0.000999767357999889,0.000999767357999889,0.0037674160197800695,0.003923733769065496,0.014035884210632066,,
0.0,0.1,independent_latents,4,public_residual_init_nll_best,0.0010513853862735834,0.0010513853862735834,0.003961927858030942,0.004285939511408542,0.014126174632168809,,
0.0,0.1,independent_latents,4,source_shuffle_initialization,0.0011245055259336211,0.0011245055259336211,0.003948547812653283,0.004382411941711871,0.014126174632168809,,
0.0,0.1,independent_latents,4,no_staged_training,0.0011709368480630014,0.0011709368480630014,0.004065387483724353,0.004953680445726416,0.01638699095829299,,
0.0,0.1,independent_latents,-1,public_residual_init_uniform_candidate_ensemble,0.000696968785847126,0.000696968785847126,0.003473602497205838,0.0031947427926972694,0.013251966247791458,,
0.0,0.1,independent_latents,0,public_residual_init_uniform_candidate_ensemble,0.0011057360783428523,0.0011057360783428523,0.0041667371732675785,0.00486377146017611,0.013315073235235175,,
0.0,0.1,independent_latents,1,public_residual_init_uniform_candidate_ensemble,0.001043948044635978,0.001043948044635978,0.0038402374499109182,0.004458452812176272,0.013251966247791458,,
0.0,0.1,independent_latents,2,public_residual_init_uniform_candidate_ensemble,0.0011630342087431908,0.0011630342087431908,0.003823165643634532,0.0046214299613011696,0.01417503823033428,,
0.0,0.1,independent_latents,3,public_residual_init_uniform_candidate_ensemble,0.001199278800368121,0.001199278800368121,0.00394231009908244,0.004422602266562059,0.014035884210632066,,
0.0,0.1,independent_latents,4,public_residual_init_uniform_candidate_ensemble,0.0010452308255411728,0.0010452308255411728,0.00403720406365278,0.004347145199329992,0.014126174632168809,,
0.0,0.1,independent_latents,0,pooled_mlp,0.0011156939923180895,0.0011156939923180895,0.004204261507637679,0.00442770491143829,0.01961267904161268,,
0.0,0.1,independent_latents,0,V0_random_init_mechanism,0.0008106176964511208,0.0008106176964511208,0.004245438444125361,0.0032383868569904268,0.018007922752788286,,
0.0,0.1,independent_latents,0,V7_oracle_u_aware,0.0005028291119428423,0.0005028291119428423,0.0030465528547125153,0.0025508788126759716,0.007581168661232152,,
0.0,0.1,independent_latents,1,pooled_mlp,0.0012732101529372593,0.0012732101529372593,0.004141283550080138,0.004953680445726416,0.013507415283356305,,
0.0,0.1,independent_latents,1,V0_random_init_mechanism,0.0014462712457278162,0.0014462712457278162,0.003954847919733586,0.005392476767860099,0.013251966247791458,,
0.0,0.1,independent_latents,1,V7_oracle_u_aware,0.0005419450563026291,0.0005419450563026291,0.0030447458617729522,0.0020979784897920506,0.013251966247791458,,
0.0,0.1,independent_latents,2,pooled_mlp,0.0009477954574323693,0.0009477954574323693,0.0034865332898405014,0.003684333856677657,0.012785322566512658,,
0.0,0.1,independent_latents,2,V0_random_init_mechanism,0.0008423283543776583,0.0008423283543776583,0.0037182780214670918,0.0036047751452428223,0.010190327602197957,,
0.0,0.1,independent_latents,2,V7_oracle_u_aware,0.0008229465405585045,0.0008229465405585045,0.003063740735332264,0.0036425575554125617,0.00662180623265618,,
0.0,0.1,independent_latents,3,pooled_mlp,0.0012047098569096502,0.0012047098569096502,0.004485004166085324,0.00490787931160268,0.018007922752788286,,
0.0,0.1,independent_latents,3,V0_random_init_mechanism,0.001039841574937412,0.001039841574937412,0.00391842739823976,0.00442770491143829,0.013251966247791458,,
0.0,0.1,independent_latents,3,V7_oracle_u_aware,0.0006324129900129658,0.0006324129900129658,0.003203534654327974,0.0029102825388719997,0.011617201355214934,,
0.0,0.1,independent_latents,4,pooled_mlp,0.0014558768020283565,0.0014558768020283565,0.004454118136898636,0.00555658297416528,0.012785322566512658,,
0.0,0.1,independent_latents,4,V0_random_init_mechanism,0.0013652733386900816,0.0013652733386900816,0.004304790425053421,0.00512352912703653,0.013251966247791458,,
0.0,0.1,independent_latents,4,V7_oracle_u_aware,0.0006751372084089006,0.0006751372084089006,0.0033113872602912745,0.00283093789066795,0.014126174632168809,,
0.3,0.0,confounded,0,public_residual_init_nll_best,0.0007542591705792326,0.0007542591705792326,0.0029880267142177288,0.0034086396783648883,0.009481088087252676,,
0.3,0.0,confounded,0,source_shuffle_initialization,0.0007147478652510172,0.0007147478652510172,0.002831501158494414,0.0029102817210498342,0.009481088087252676,,
0.3,0.0,confounded,0,no_staged_training,0.0004903066619384302,0.0004903066619384302,0.0023672618521714834,0.0017105652930767574,0.008343861705665034,,
0.3,0.0,confounded,1,public_residual_init_nll_best,0.0008270752901123218,0.0008270752901123218,0.003079111622225391,0.0033802070997875685,0.013970473840112074,,
0.3,0.0,confounded,1,source_shuffle_initialization,0.0008520909222755534,0.0008520909222755534,0.003061582499804023,0.0033802070997875685,0.013970473840112074,,
0.3,0.0,confounded,1,no_staged_training,0.0005468058123434801,0.0005468058123434801,0.0024847499413843434,0.0021513102030738195,0.013970473840112074,,
0.3,0.0,confounded,2,public_residual_init_nll_best,0.0008336789846122875,0.0008336789846122875,0.0029609977729332967,0.0030530661430631764,0.013939816538002692,,
0.3,0.0,confounded,2,source_shuffle_initialization,0.0008258776774009389,0.0008258776774009389,0.0028673730597403384,0.0030887798764460666,0.013939816538002692,,
0.3,0.0,confounded,2,no_staged_training,0.0005817121831776451,0.0005817121831776451,0.0028531597555855924,0.0022689574231073086,0.00907889974560483,,
0.3,0.0,confounded,3,public_residual_init_nll_best,0.0006395243779043047,0.0006395243779043047,0.0028230433253204307,0.0026690740842733244,0.013970473840112074,,
0.3,0.0,confounded,3,source_shuffle_initialization,0.0006324153736718638,0.0006324153736718638,0.0027141159786750824,0.002849475261215861,0.008343861705665034,,
0.3,0.0,confounded,3,no_staged_training,0.0006374765184394435,0.0006374765184394435,0.0026618951918620003,0.0029102817210498342,0.007389819159561384,,
0.3,0.0,confounded,4,public_residual_init_nll_best,0.0006225697963694529,0.0006225697963694529,0.0027482009582594424,0.0026997708487838776,0.010482391718363182,,
0.3,0.0,confounded,4,source_shuffle_initialization,0.0007167973097497986,0.0007167973097497986,0.0030762551210095526,0.003203725489635367,0.014126171379406305,,
0.3,0.0,confounded,4,no_staged_training,0.000662287755858222,0.000662287755858222,0.0028423182855582033,0.0025738139263795632,0.014126171379406305,,
0.3,0.0,confounded,-1,public_residual_init_uniform_candidate_ensemble,0.0005893523133942674,0.0005893523133942674,0.0028016902282896714,0.0021634281988832872,0.010482391718363182,,
0.3,0.0,confounded,0,public_residual_init_uniform_candidate_ensemble,0.0008174171278805559,0.0008174171278805559,0.0030802669818913633,0.0034163480225340766,0.009481088087252676,,
0.3,0.0,confounded,1,public_residual_init_uniform_candidate_ensemble,0.0008288737310764743,0.0008288737310764743,0.003201524786282882,0.003437182490489653,0.013970473840112074,,
0.3,0.0,confounded,2,public_residual_init_uniform_candidate_ensemble,0.0009090080487152561,0.0009090080487152561,0.0031209276339223793,0.0034583424643895846,0.013939816538002692,,
0.3,0.0,confounded,3,public_residual_init_uniform_candidate_ensemble,0.0006438985813997296,0.0006438985813997296,0.0028023191782044574,0.0029689136086414403,0.007389819159561384,,
0.3,0.0,confounded,4,public_residual_init_uniform_candidate_ensemble,0.0007043351234314564,0.0007043351234314564,0.0029813637416482193,0.0029502823693593225,0.014126171379406305,,
0.3,0.0,confounded,0,pooled_mlp,0.0006746102537935494,0.0006746102537935494,0.0025421288831976438,0.002685628416738694,0.00907889974560483,,
0.3,0.0,confounded,0,V0_random_init_mechanism,0.00038344448958096456,0.00038344448958096456,0.0018513179262580944,0.0016649281130185043,0.007126175442742522,,
0.3,0.0,confounded,0,V7_oracle_u_aware,0.0007267650450582295,0.0007267650450582295,0.00277247406077769,0.002881923592006341,0.010482391718363182,,
0.3,0.0,confounded,1,pooled_mlp,0.00047331652043710616,0.00047331652043710616,0.0023976197510666526,0.001975997267274998,0.008031632501105612,,
0.3,0.0,confounded,1,V0_random_init_mechanism,0.0005654678595128198,0.0005654678595128198,0.0024961366941351616,0.0026984599092987334,0.013970473840112074,,
