family,kappa,condition,action,mixture,metric,n_anchors,mean,standard_deviation,median,p10,p25,p75,p90,maximum,ci95_low,ci95_high,bootstrap_unit,bootstrap_repetitions,bootstrap_seed,bootstrap_valid_repetitions,subset
u_effect,0.1,do_oracle,plus,none,delta_u_effect_l2,2048,0.2609657076166355,0.04381289854747991,0.259495052650486,0.1836988799989832,0.24318586319746344,0.3112201573809644,0.3143869395515709,0.3239396856143692,0.25899263579302806,0.26282568477583207,anchor_id,2000,0,,
u_effect,0.1,do_oracle,all,none,reward_u_effect_abs,2048,0.003915342859748667,0.00227634156760698,0.0031748185348168256,0.0013882078523791974,0.0021427347366658744,0.006239777334068959,0.006997589925388577,0.01054291342316116,0.0038196834280391683,0.004014485140792471,anchor_id,2000,0,,
u_effect,0.1,do_oracle,all,none,delta_u_effect_l2,2048,0.2629800534749367,0.0421182507248543,0.25958385050852306,0.2025626793018395,0.24330564818747877,0.30619647469194433,0.3143002286964611,0.45675416560050824,0.26107174996995935,0.2648450454373924,anchor_id,2000,0,,
population_effect,0.1,confounded,minus,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,0.0005887187822260244,0.000372159289810295,0.0004761469036032029,0.00016078274897020074,0.000305377490651626,0.0009535344095771281,0.0010832947269629578,0.002484485588557739,0.0005724819715482411,0.000605327828186655,anchor_id,2000,0,,
population_effect,0.1,confounded,minus,logger1_heavy_vs_logger2_heavy,delta_heavy_drift,2048,0.041003571185613735,0.006757871580680371,0.040383127631621774,0.032206692761060016,0.03785404630844602,0.04839890186795186,0.04890395650595143,0.09584651090073125,0.040694003174888096,0.04129738042535342,anchor_id,2000,0,,
population_effect,0.1,confounded,minus,logger12_balanced,reward_balanced_do_error,2048,0.0011353862228643502,0.0007177357732055686,0.0009182833140912727,0.0003100810158708889,0.0005889423034011187,0.0018389592184706594,0.002089211259142898,0.0047915079207903055,0.001104072373700027,0.0011674179543598744,anchor_id,2000,0,,
population_effect,0.1,confounded,minus,logger12_balanced,delta_balanced_do_error,2048,0.07907831585796934,0.013033038048454999,0.07788174614669899,0.06211290746775856,0.07300423216628865,0.09334073931676425,0.09431477326147783,0.18484684245140964,0.07848129183728418,0.07964494796318167,anchor_id,2000,0,,
population_effect,0.1,confounded,minus,all_sources_equal,reward_all_sources_equal_do_error,2048,0.0011353862228643502,0.0007177357732055686,0.0009182833140912727,0.0003100810158708889,0.0005889423034011187,0.0018389592184706594,0.002089211259142898,0.0047915079207903055,0.001104072373700027,0.0011674179543598744,anchor_id,2000,0,,
population_effect,0.1,confounded,minus,all_sources_equal,delta_all_sources_equal_do_error,2048,0.07907831585796934,0.013033038048454999,0.07788174614669899,0.06211290746775856,0.07300423216628865,0.09334073931676425,0.09431477326147783,0.18484684245140964,0.07848129183728418,0.07964494796318167,anchor_id,2000,0,,
population_effect,0.1,confounded,base,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.1,confounded,base,logger1_heavy_vs_logger2_heavy,delta_heavy_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.1,confounded,base,logger12_balanced,reward_balanced_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.1,confounded,base,logger12_balanced,delta_balanced_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.1,confounded,base,all_sources_equal,reward_all_sources_equal_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.1,confounded,base,all_sources_equal,delta_all_sources_equal_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.1,confounded,plus,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,0.0006227392689869407,0.0003548938139690637,0.0005146356178522549,0.00022629087861452128,0.000348689932770041,0.00098584334277807,0.0011022303705488846,0.0016278055775638123,0.0006074707288412369,0.0006384229707501576,anchor_id,2000,0,,
population_effect,0.1,confounded,plus,logger1_heavy_vs_logger2_heavy,delta_heavy_drift,2048,0.040594665629254414,0.0068153397740524325,0.04036589707896446,0.028575381333175224,0.03782891205293879,0.04841202448148331,0.0489046350413554,0.050390617762235204,0.040287743345582105,0.04088399540957385,anchor_id,2000,0,,
population_effect,0.1,confounded,plus,logger12_balanced,reward_balanced_do_error,2048,0.001200997161617431,0.0006844380697974757,0.000992511548714381,0.0004364181230407605,0.0006724734417706824,0.0019012693039293094,0.002125730000344195,0.0031393393281584636,0.0011715506913364151,0.0012312443007322135,anchor_id,2000,0,,
population_effect,0.1,confounded,plus,logger12_balanced,delta_balanced_do_error,2048,0.0782897122849907,0.013143869564243987,0.07784851579514572,0.055109663999694934,0.07295575895923909,0.0933660472142893,0.09431608186547134,0.09718190568431088,0.07769779073790854,0.07884770543274969,anchor_id,2000,0,,
population_effect,0.1,confounded,plus,all_sources_equal,reward_all_sources_equal_do_error,2048,0.001200997161617822,0.0006844380697974827,0.000992511548714603,0.0004364181230400722,0.0006724734417710154,0.0019012693039294204,0.002125730000344461,0.0031393393281575754,0.0011715506913368022,0.0012312443007326055,anchor_id,2000,0,,
population_effect,0.1,confounded,plus,all_sources_equal,delta_all_sources_equal_do_error,2048,0.07828971228499065,0.013143869564243973,0.07784851579514578,0.05510966399969495,0.07295575895923903,0.09336604721428939,0.09431608186547126,0.09718190568431068,0.07769779073790847,0.07884770543274965,anchor_id,2000,0,,
population_effect,0.1,confounded,all,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,0.0004038193504043217,0.00023430740333906555,0.00033044999467716585,0.00014353001948281448,0.0002181734728829617,0.000644130769411185,0.0007205962016936685,0.0010931262684688765,0.0003940239964146819,0.0004139729903929936,anchor_id,2000,0,,
population_effect,0.1,confounded,all,logger1_heavy_vs_logger2_heavy,delta_heavy_drift,2048,0.027199412271622717,0.004366259574459788,0.026913117315817976,0.021042760376665373,0.02522051780575393,0.03140170381777659,0.03259358655460305,0.04291312429804825,0.02700192377963304,0.027391539725146,anchor_id,2000,0,,
population_effect,0.1,confounded,all,logger12_balanced,reward_balanced_do_error,2048,0.000778794461493927,0.0004518785635824837,0.0006372964183058254,0.0002768078947167833,0.00042076312627411144,0.0012422521981500698,0.0013897212461236503,0.002108172089189786,0.0007599034216567776,0.0007983764814720829,anchor_id,2000,0,,
population_effect,0.1,confounded,all,logger12_balanced,delta_balanced_do_error,2048,0.05245600938098668,0.008420643465029597,0.05190386910907756,0.04058246644071179,0.04863957005395399,0.06056042879142626,0.06285905978387733,0.08276102543194985,0.052075138717863734,0.05282654089849587,anchor_id,2000,0,,
population_effect,0.1,confounded,all,all_sources_equal,reward_all_sources_equal_do_error,2048,0.0007787944614940575,0.00045187856358247974,0.0006372964183058993,0.0002768078947169091,0.00042076312627424095,0.0012422521981500698,0.0013897212461237392,0.0021081720891894897,0.0007599034216569079,0.0007983764814722155,anchor_id,2000,0,,
population_effect,0.1,confounded,all,all_sources_equal,delta_all_sources_equal_do_error,2048,0.05245600938098667,0.00842064346502959,0.051903869109077516,0.04058246644071179,0.048639570053953966,0.06056042879142627,0.06285905978387732,0.0827610254319498,0.05207513871786372,0.05282654089849586,anchor_id,2000,0,,
ranking,0.1,confounded,all,logger1_heavy_vs_logger2_heavy,heavy_top_set_disagreement,2048,0.001953125,0.04416177735762528,0.0,0.0,0.0,0.0,0.0,1.0,0.00048828125,0.00390625,anchor_id,2000,0,,
ranking,0.1,confounded,all,logger1_heavy_vs_logger2_heavy,heavy_strict_flip,2048,0.001953125,0.04416177735762528,0.0,0.0,0.0,0.0,0.0,1.0,0.00048828125,0.00390625,anchor_id,2000,0,,
ranking,0.1,confounded,all,logger12_balanced,balanced_vs_do_disagreement,2048,0.0029296875,0.0540604425477739,0.0,0.0,0.0,0.0,0.0,1.0,0.0009765625,0.00537109375,anchor_id,2000,0,,
ranking,0.1,confounded,all,all_sources_equal,all_sources_equal_vs_do_disagreement,2048,0.0029296875,0.0540604425477739,0.0,0.0,0.0,0.0,0.0,1.0,0.0009765625,0.00537109375,anchor_id,2000,0,,
population_effect,0.1,independent_latents,minus,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,1.5791404642251372e-16,2.524463881003888e-16,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.7763568394002505e-15,1.4690803911907024e-16,1.6875606814736877e-16,anchor_id,2000,0,,
population_effect,0.1,independent_latents,minus,logger1_heavy_vs_logger2_heavy,delta_heavy_drift,2048,2.2171049387267223e-16,2.5242121433658346e-16,1.2928471141891178e-16,2.819518933168456e-17,6.250724053162629e-17,2.5441547290637107e-16,4.628831698824429e-16,2.6646188758221344e-15,2.104541020739127e-16,2.3229541509618866e-16,anchor_id,2000,0,,
population_effect,0.1,independent_latents,minus,logger12_balanced,reward_balanced_do_error,2048,2.468186245663251e-16,2.7162699679219464e-16,2.220446049250313e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,8.881784197001252e-16,2.3532472628526315e-16,2.5831116759467143e-16,anchor_id,2000,0,,
population_effect,0.1,independent_latents,minus,logger12_balanced,delta_balanced_do_error,2048,9.79588343123535e-17,1.5106491288133061e-16,5.551116529332507e-17,1.7482234731686756e-18,9.946430682384413e-18,1.1446546270779416e-16,2.2652859241481334e-16,1.7910547349592614e-15,9.144867845824284e-17,1.0451071867917771e-16,anchor_id,2000,0,,
population_effect,0.1,independent_latents,minus,all_sources_equal,reward_all_sources_equal_do_error,2048,7.334627696864437e-17,1.7269984933957825e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,6.580971661715451e-17,8.05020113070487e-17,anchor_id,2000,0,,
population_effect,0.1,independent_latents,minus,all_sources_equal,delta_all_sources_equal_do_error,2048,3.4553572001555044e-17,9.8991534042677e-17,1.734723475976807e-18,0.0,0.0,1.5540063044689707e-17,1.1102230246251565e-16,9.019494489765868e-16,3.043044481794557e-17,3.898091807362374e-17,anchor_id,2000,0,,
population_effect,0.1,independent_latents,base,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.1,independent_latents,base,logger1_heavy_vs_logger2_heavy,delta_heavy_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.1,independent_latents,base,logger12_balanced,reward_balanced_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.1,independent_latents,base,logger12_balanced,delta_balanced_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.1,independent_latents,base,all_sources_equal,reward_all_sources_equal_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.1,independent_latents,base,all_sources_equal,delta_all_sources_equal_do_error,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
population_effect,0.1,independent_latents,plus,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,1.717376241217039e-16,2.6135140921465627e-16,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.7763568394002505e-15,1.6084139228822458e-16,1.8323152240276584e-16,anchor_id,2000,0,,
population_effect,0.1,independent_latents,plus,logger1_heavy_vs_logger2_heavy,delta_heavy_drift,2048,1.806648632387741e-16,2.1750425431453098e-16,1.130369000197038e-16,1.552189918428023e-17,5.56415463696739e-17,2.2893102851088316e-16,4.476023628812781e-16,1.8041466087603553e-15,1.7146122061149673e-16,1.900819236395055e-16,anchor_id,2000,0,,
population_effect,0.1,independent_latents,plus,logger12_balanced,reward_balanced_do_error,2048,2.631900773708562e-16,2.742818226701908e-16,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.7763568394002505e-15,2.518601646683827e-16,2.7517051137682103e-16,anchor_id,2000,0,,
population_effect,0.1,independent_latents,plus,logger12_balanced,delta_balanced_do_error,2048,7.394694923024805e-17,1.3923230960012473e-16,2.081950489452449e-17,1.439956010332325e-21,3.469446951953614e-18,1.1102251422055052e-16,2.220446049250313e-16,9.485813128455931e-16,6.784567752028488e-17,8.020195264181772e-17,anchor_id,2000,0,,
population_effect,0.1,independent_latents,plus,all_sources_equal,reward_all_sources_equal_do_error,2048,7.204523436166177e-17,1.7473504928554762e-16,0.0,0.0,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,6.451002926288751e-17,7.974442503902445e-17,anchor_id,2000,0,,
population_effect,0.1,independent_latents,plus,all_sources_equal,delta_all_sources_equal_do_error,2048,3.9640109439970295e-17,9.587296709677359e-17,3.469446951953614e-18,0.0,0.0,2.797157557069881e-17,1.1103625645302685e-16,8.950988231434452e-16,3.560820488028064e-17,4.380784125065052e-17,anchor_id,2000,0,,
population_effect,0.1,independent_latents,all,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,1.0988389018140587e-16,1.197993475852091e-16,1.4802973661668753e-16,0.0,0.0,1.4802973661668753e-16,2.9605947323337506e-16,5.921189464667501e-16,1.050393134740165e-16,1.1501803921903005e-16,anchor_id,2000,0,,
population_effect,0.1,independent_latents,all,logger1_heavy_vs_logger2_heavy,delta_heavy_drift,2048,1.3412511903714878e-16,1.3235856572894089e-16,9.362641676784686e-17,2.5476541945145056e-17,4.748472698122091e-17,1.656013272652124e-16,3.0701490193519165e-16,9.167857880120567e-16,1.2821953609613443e-16,1.3994917872215495e-16,anchor_id,2000,0,,
population_effect,0.1,independent_latents,all,logger12_balanced,reward_balanced_do_error,2048,1.700029006457271e-16,1.3191176521138167e-16,1.4802973661668753e-16,0.0,7.401486830834377e-17,2.9605947323337506e-16,2.9605947323337506e-16,8.881784197001252e-16,1.6452632442195959e-16,1.753520831142275e-16,anchor_id,2000,0,,
population_effect,0.1,independent_latents,all,logger12_balanced,delta_balanced_do_error,2048,5.730192784753385e-17,7.434601340698753e-17,3.7583446915840014e-17,4.65788319471166e-18,1.2434828176887396e-17,7.463804805511909e-17,1.2434420310706907e-16,9.02198677829294e-16,5.400446029328817e-17,6.045115177078958e-17,anchor_id,2000,0,,
population_effect,0.1,independent_latents,all,all_sources_equal,reward_all_sources_equal_do_error,2048,4.846383711010205e-17,8.241383708849757e-17,0.0,0.0,0.0,1.4802973661668753e-16,1.4802973661668753e-16,5.921189464667501e-16,4.4885969940899884e-17,5.2060677817322686e-17,anchor_id,2000,0,,
population_effect,0.1,independent_latents,all,all_sources_equal,delta_all_sources_equal_do_error,2048,2.473122714717511e-17,4.7614800583132055e-17,5.222584523676428e-18,0.0,8.707367372863707e-19,3.700743415417188e-17,7.401487105182598e-17,5.922634714805978e-16,2.2760269821194383e-17,2.6812041780992565e-17,anchor_id,2000,0,,
ranking,0.1,independent_latents,all,logger1_heavy_vs_logger2_heavy,heavy_top_set_disagreement,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
ranking,0.1,independent_latents,all,logger1_heavy_vs_logger2_heavy,heavy_strict_flip,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
ranking,0.1,independent_latents,all,logger12_balanced,balanced_vs_do_disagreement,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
ranking,0.1,independent_latents,all,all_sources_equal,all_sources_equal_vs_do_disagreement,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,minus,logger1_heavy_vs_logger2_heavy,reward_heavy_drift_excess,2048,0.0005887187822258664,0.00037215928981028937,0.00047614690360298084,0.00016078274897006752,0.000305377490651626,0.0009535344095771281,0.0010832947269628244,0.0024844855885572947,0.0005724819715480767,0.0006053278281864961,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,base,logger1_heavy_vs_logger2_heavy,reward_heavy_drift_excess,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,plus,logger1_heavy_vs_logger2_heavy,reward_heavy_drift_excess,2048,0.0006227392689867689,0.00035489381396906436,0.0005146356178518108,0.00022629087861445466,0.00034868993276970794,0.0009858433427777369,0.0011022303705488846,0.0016278055775638123,0.0006074707288410535,0.0006384229707499823,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,all,logger1_heavy_vs_logger2_heavy,reward_heavy_drift_excess,2048,0.0004038193504042118,0.0002343074033390642,0.00033044999467701786,0.00014353001948281448,0.00021817347288286917,0.0006441307694111664,0.0007205962016935796,0.0010931262684688765,0.00039402399641457294,0.00041397299039288253,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,minus,logger1_heavy_vs_logger2_heavy,delta_heavy_drift_excess,2048,0.04100357118561351,0.006757871580680393,0.04038312763162126,0.03220669276105994,0.03785404630844591,0.048398901867951746,0.04890395650595136,0.09584651090073122,0.04069400317488789,0.041297380425353206,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,base,logger1_heavy_vs_logger2_heavy,delta_heavy_drift_excess,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,plus,logger1_heavy_vs_logger2_heavy,delta_heavy_drift_excess,2048,0.040594665629254234,0.0068153397740524585,0.04036589707896428,0.028575381333174995,0.03782891205293868,0.048412024481483046,0.04890463504135529,0.05039061776223509,0.04028774334558194,0.04088399540957367,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,all,logger1_heavy_vs_logger2_heavy,delta_heavy_drift_excess,2048,0.027199412271622585,0.004366259574459804,0.026913117315817487,0.02104276037666535,0.02522051780575388,0.03140170381777649,0.03259358655460299,0.04291312429804808,0.027001923779632918,0.027391539725145873,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,minus,logger12_balanced,reward_balanced_do_error_excess,2048,0.0011353862228641034,0.0007177357732055631,0.0009182833140912727,0.00031008101587062244,0.0005889423034011187,0.0018389592184702153,0.0020892112591427646,0.004791507920789861,0.0011040723736997812,0.0011674179543596191,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,base,logger12_balanced,reward_balanced_do_error_excess,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,plus,logger12_balanced,reward_balanced_do_error_excess,2048,0.0012009971616171677,0.0006844380697974648,0.000992511548714159,0.0004364181230406939,0.0006724734417703493,0.0019012693039289763,0.002125730000343884,0.0031393393281584636,0.0011715506913361478,0.00123124430073195,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,all,logger12_balanced,reward_balanced_do_error_excess,2048,0.000778794461493757,0.0004518785635824794,0.0006372964183058254,0.00027680789471667966,0.00042076312627407447,0.0012422521981498476,0.0013897212461235616,0.0021081720891894897,0.0007599034216566029,0.0007983764814719123,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,minus,logger12_balanced,delta_balanced_do_error_excess,2048,0.07907831585796926,0.013033038048455004,0.07788174614669854,0.06211290746775847,0.0730042321662886,0.0933407393167642,0.09431477326147783,0.18484684245140964,0.07848129183728407,0.0796449479631816,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,base,logger12_balanced,delta_balanced_do_error_excess,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,plus,logger12_balanced,delta_balanced_do_error_excess,2048,0.07828971228499063,0.013143869564244,0.0778485157951457,0.05510966399969431,0.07295575895923909,0.09336604721428922,0.09431608186547134,0.09718190568431088,0.07769779073790849,0.07884770543274962,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,all,logger12_balanced,delta_balanced_do_error_excess,2048,0.05245600938098662,0.008420643465029602,0.05190386910907724,0.040582466440711784,0.04863957005395397,0.060560428791426195,0.06285905978387729,0.08276102543194962,0.052075138717863664,0.05282654089849581,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,minus,all_sources_equal,reward_all_sources_equal_do_error_excess,2048,0.001135386222864277,0.0007177357732055706,0.0009182833140912727,0.0003100810158708889,0.0005889423034011187,0.0018389592184706594,0.002089211259142898,0.0047915079207903055,0.0011040723736999583,0.001167417954359804,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,base,all_sources_equal,reward_all_sources_equal_do_error_excess,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,plus,all_sources_equal,reward_all_sources_equal_do_error_excess,2048,0.0012009971616177499,0.0006844380697974826,0.000992511548714603,0.00043641812303938385,0.0006724734417710154,0.0019012693039294204,0.002125730000344328,0.0031393393281575754,0.001171550691336732,0.0012312443007325385,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,all,all_sources_equal,reward_all_sources_equal_do_error_excess,2048,0.000778794461494009,0.00045187856358248007,0.0006372964183058993,0.000276807894716898,0.0004207631262741855,0.0012422521981500327,0.0013897212461236356,0.0021081720891894897,0.0007599034216568591,0.0007983764814721669,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,minus,all_sources_equal,delta_all_sources_equal_do_error_excess,2048,0.07907831585796932,0.013033038048455006,0.07788174614669877,0.06211290746775856,0.07300423216628865,0.0933407393167642,0.0943147732614778,0.18484684245140964,0.07848129183728413,0.07964494796318165,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,base,all_sources_equal,delta_all_sources_equal_do_error_excess,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,plus,all_sources_equal,delta_all_sources_equal_do_error_excess,2048,0.07828971228499061,0.013143869564243975,0.07784851579514576,0.05510966399969495,0.07295575895923902,0.09336604721428939,0.09431608186547122,0.09718190568431068,0.07769779073790845,0.07884770543274962,anchor_id,2000,0,,
confounding_excess,0.1,confounded_minus_independent,all,all_sources_equal,delta_all_sources_equal_do_error_excess,2048,0.05245600938098664,0.008420643465029591,0.051903869109077495,0.040582466440711784,0.048639570053953966,0.060560428791426216,0.06285905978387732,0.08276102543194967,0.05207513871786368,0.05282654089849582,anchor_id,2000,0,,
decision_scale,0.1,confounded,all,primary,max_primary_drift,2048,0.0006491589386660728,0.0003621506016219343,0.0005254304318607073,0.00024696560665127265,0.00036423534164076177,0.0009947148956436225,0.0011179969165874936,0.002484485588557739,0.0006338644503526483,0.0006648662889923936,anchor_id,2000,0,,
decision_scale,0.1,confounded,all,none,do_action_gap,2048,0.00782639415956259,0.004602836370969564,0.0063344353529120045,0.0026440294186741327,0.004280805726163406,0.012511204283719546,0.014034283578653373,0.021775000215144225,0.007629728606495297,0.008025828574830212,anchor_id,2000,0,,
decision_scale,0.1,confounded,all,primary,fraction_primary_drift_gt_gap,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
decision_scale,0.1,confounded,all,logger12_balanced,max_balanced_do_error,2048,0.0012519493817129156,0.0006984333031280159,0.0010133301185881738,0.00047629081282758446,0.0007024538731640328,0.0019183787273125974,0.0021561369105609794,0.0047915079207903055,0.0012224528685370036,0.0012822421287708406,anchor_id,2000,0,,
decision_scale,0.1,confounded,all,logger12_balanced,fraction_balanced_error_gt_gap,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,
u_effect,0.2,do_oracle,minus,none,reward_u_effect_abs,2048,0.00746916644126393,0.0048010864160319125,0.006130524942433047,0.0016753080903373796,0.0038141026734663797,0.012163210251423306,0.013877122537421816,0.029288896961630062,0.0072612260134562265,0.007684503197880827,anchor_id,2000,0,,
u_effect,0.2,do_oracle,minus,none,delta_u_effect_l2,2048,0.5208090099387289,0.08778711751885802,0.5189280644256707,0.3956392579206693,0.4857518186751668,0.6013233484703939,0.6285121027900543,1.1129172890188699,0.5168563379296518,0.5246164593283308,anchor_id,2000,0,,
u_effect,0.2,do_oracle,base,none,reward_u_effect_abs,2048,0.007874171423294135,0.004647322570382816,0.006332362223688381,0.0027862634615309356,0.004321672557532352,0.012545057289696349,0.014134038850673747,0.02109403789378117,0.007675685583882233,0.008072700219427279,anchor_id,2000,0,,
u_effect,0.2,do_oracle,base,none,delta_u_effect_l2,2048,0.5277275708407867,0.0854503424034585,0.5193838934630524,0.4000277248861286,0.4868413502351456,0.6245198337497446,0.6293282616972764,0.6669171877489041,0.5238790355972562,0.5314991667401682,anchor_id,2000,0,,
u_effect,0.2,do_oracle,plus,none,reward_u_effect_abs,2048,0.008004486600534056,0.004484027755890739,0.006697286249318424,0.0029042113078556753,0.004472465395487624,0.012622013378766117,0.014037239308465654,0.02092892778010569,0.0078141828451941,0.008195271514008036,anchor_id,2000,0,,
u_effect,0.2,do_oracle,plus,none,delta_u_effect_l2,2048,0.517364597461746,0.08894057668127142,0.5186513807284918,0.35636870047952385,0.485590734086532,0.6061214924092149,0.6284531521052489,0.6400754479903564,0.5133874136382945,0.5211559360901822,anchor_id,2000,0,,
u_effect,0.2,do_oracle,all,none,reward_u_effect_abs,2048,0.007782608155030708,0.004499614687877615,0.006334435057025726,0.002801191762601274,0.004231287089112504,0.012406096094387403,0.013924883017384156,0.0210810567468096,0.007592978775081902,0.007975353827319936,anchor_id,2000,0,,
u_effect,0.2,do_oracle,all,none,delta_u_effect_l2,2048,0.521967059413754,0.08472612606438155,0.5186711834783513,0.40070702814739445,0.4862304582727514,0.6061112771913668,0.6281973787768192,0.7704040485879141,0.5181162323105107,0.5256453176491676,anchor_id,2000,0,,
population_effect,0.2,confounded,minus,logger1_heavy_vs_logger2_heavy,reward_heavy_drift,2048,0.0011618703353077806,0.0007468356647160892,0.0009536372132676885,0.0002606034807192348,0.0005933048603172786,0.001892054927999376,0.002158663505821323,0.004556050638475639,0.0011295240465376943,0.0011953671641148412,anchor_id,2000,0,,
population_effect,0.2,confounded,minus,logger1_heavy_vs_logger2_heavy,delta_heavy_drift,2048,0.08101473487935784,0.013655773836266802,0.08072214335510439,0.06154388456543731,0.07556139401613707,0.09353918753983903,0.09776854932289737,0.17312046718071294,0.08039987478905697,0.08160700478440702,anchor_id,2000,0,,
population_effect,0.2,confounded,minus,logger12_balanced,reward_balanced_do_error,2048,0.0022407499323791615,0.0014403259248095812,0.0018391574827298918,0.0005025924271010229,0.0011442308020397363,0.0036489630754268365,0.004163136761226127,0.00878666908848924,0.002178367804036845,0.002305350959364232,anchor_id,2000,0,,
population_effect,0.2,confounded,minus,logger12_balanced,delta_balanced_do_error,2048,0.1562427029816187,0.02633613525565741,0.15567841932770124,0.11869177737620076,0.14572554560255002,0.18039700454111818,0.1885536308370163,0.33387518670566096,0.1550569013788955,0.15738493779849919,anchor_id,2000,0,,
