variant,epoch,anchor_id,state_index,candidate_index,selected_by_model_max,true_do_reward,model_reward_error,transition_error_l2,true_do_next_value,value_extrapolation_error,simulator_bellman,model_bellman,bellman_prediction_error
frozen_outer_target,50,376,43,6,False,3.322135128076611,-0.05574143357283301,0.33313121284862557,58.817365646362305,0.2370586395263672,61.55132711797529,64.93274779884895,3.38142068087366
frozen_outer_target,50,376,43,7,False,3.411957269336554,-0.025843623983490716,0.32559352840790884,60.941476821899414,-1.260721206665039,63.74401932301697,65.04190523337441,1.2978859103574365
frozen_outer_target,50,376,43,8,False,3.393908836258758,-0.03143395213593081,0.15590646665044472,59.49814033508301,0.007944107055664062,62.29706776799094,63.43645056158752,1.1393827935965817
frozen_outer_target,50,376,43,9,False,3.359118256134301,-0.024766573998413755,0.21599606742794106,58.0915641784668,0.343353271484375,60.86976679281643,62.515715694260884,1.6459489014444557
frozen_outer_target,50,376,43,10,False,3.3952151753291098,-0.017797281424041245,0.11375174708619018,58.96705436706543,-0.26944541931152344,61.77259899872388,63.01268859696535,1.2400895982414681
frozen_outer_target,50,376,43,11,False,3.3511439382873736,-0.020707840677861356,0.2288387237460215,57.788482666015625,0.21164703369140625,60.56174177764284,62.57318194652167,2.011440168878835
frozen_outer_target,50,376,43,12,False,3.4056531806169676,-0.014529315683249777,0.10461478672884472,59.265459060668945,-0.30980491638183594,62.07845765067922,62.77890924333784,0.7004515926586237
frozen_outer_target,50,376,43,13,False,3.41186316248295,-0.019219175412745315,0.143235470268289,59.948265075683594,-0.4184989929199219,62.76064558740971,63.890847257870035,1.1302016704603233
frozen_outer_target,50,376,43,14,False,3.4201958554575405,-0.009692812425322384,0.10430051405254089,59.66682052612305,-0.6173667907714844,62.49034817631936,63.56264945928045,1.0723012829610923
frozen_outer_target,50,376,43,15,False,3.416623746992898,-0.010310062185006963,0.0994670499723864,59.57032775878906,-0.5246734619140625,62.391248228194065,62.986181166983904,0.5949329387898388
frozen_outer_target,50,376,43,16,False,3.4050262773526097,-0.012763504640661338,0.1303599511851668,59.17051315307617,-0.4091911315917969,61.983834298898024,62.775221987314524,0.7913876884164992
frozen_outer_target,50,376,43,17,False,3.3940346583645846,-0.025614586450314114,0.12966088224115685,59.17612648010254,-0.1284351348876953,61.97839987366609,62.95103658518583,0.9726367115197405
frozen_outer_target,50,376,43,18,False,3.347085167496986,-0.00578963272435562,0.33956543777026377,57.12634468078613,0.0068645477294921875,59.902166401475256,61.84915209402004,1.9469856925447857
frozen_outer_target,50,376,43,19,False,3.403976404978515,-0.019321460828191306,0.13815541954869498,59.390981674194336,-0.29035377502441406,62.20104826243091,62.81316034828962,0.6121120858587119
frozen_outer_target,50,376,43,20,False,3.3599227768484243,-0.027016716382604056,0.15789388055623077,58.29177284240723,0.25400733947753906,61.068777890831576,62.563735118845045,1.4949572280134689
frozen_outer_target,50,376,43,21,False,3.4406457840000346,-0.011367795902428313,0.38610666323542714,60.68683052062988,-0.9849643707275391,63.52060799942362,65.09283906230661,1.5722310628829916
frozen_outer_target,50,376,43,22,False,3.34797023767989,-0.027134149262288076,0.13536476624197905,58.11903381347656,0.08994674682617188,60.88581371302168,63.047941341871535,2.162127628849852
frozen_outer_target,50,376,43,23,False,3.3971609717878395,-0.011845660652229473,0.1351337555535412,58.9741268157959,-0.36235618591308594,61.78154651942578,63.898292344850795,2.1167458254250135
frozen_outer_target,50,376,43,24,False,3.3404900114747136,-0.022261347434305634,0.0659838400593145,57.81098175048828,-0.5980339050292969,60.573361944458114,64.22199057547996,3.6486286310218503
frozen_outer_target,50,376,43,25,False,3.3944327257705034,-0.008760980129398632,0.15013200316568076,58.57821273803711,-0.2576408386230469,61.38686333642724,62.44361553560108,1.056752199173843
frozen_outer_target,50,376,43,26,False,3.394921055587342,-0.019460999919213684,0.10475921495474574,59.02654457092285,-0.26375389099121094,61.83120018080096,62.9123958803565,1.0811956995555363
frozen_outer_target,50,376,43,27,False,3.378482510657759,-0.023938144867492905,0.10288937176442366,58.774452209472656,-0.012157440185546875,61.565190198035694,62.84729130575279,1.2821011077170965
frozen_outer_target,50,377,44,0,False,4.002594403403435,0.04557429149159731,0.8473587204113208,75.85112762451172,1.3517837524414062,79.09521075167004,81.37833834525026,2.283127593580218
frozen_outer_target,50,377,44,1,False,4.002926494885996,0.04008845037212616,0.8633428735341342,76.3808708190918,1.2028312683105469,79.61998860578687,82.16727587976048,2.547287273973609
frozen_outer_target,50,377,44,2,False,4.025096495426155,0.0633247945795361,0.5270126135923594,75.43866729736328,1.1430892944335938,78.7093771198158,81.12089952592325,2.4115224061074514
frozen_outer_target,50,377,44,3,True,4.001742845586314,0.05676810473966043,0.604429659294034,76.24349212646484,0.6553268432617188,79.48280005078652,82.4243664863339,2.9415664355473723
frozen_outer_target,50,377,44,4,False,4.038845960306304,0.03843552160478936,0.6479975249223607,76.51841735839844,1.0092239379882812,79.79207914512075,81.0885272427602,1.2964480976394412
frozen_outer_target,50,377,44,5,False,4.0118552025240675,0.045498956233835486,0.7444013510142666,76.04043197631836,1.2029762268066406,79.29188285907924,81.44359758108794,2.1517147220087054
frozen_outer_target,50,377,44,6,False,4.010564444475768,0.04068706638733577,0.7846535600729915,76.5512809753418,1.1068458557128906,79.79633261006414,81.52168756535067,1.7253549552865337
frozen_outer_target,50,377,44,7,False,4.018223026311912,0.046707514960697694,0.6399102910807787,76.22215270996094,1.02081298828125,79.47815420917324,81.45549780237458,1.97734359320134
frozen_outer_target,50,377,44,8,False,4.026991054808581,0.05025272862521213,0.5905810757939184,75.99655532836914,1.0778007507324219,79.26358082989402,81.40253630516904,2.1389554752750115
frozen_outer_target,50,377,44,9,False,4.013630770471802,0.06473863432566151,0.7082294235123457,74.92449188232422,1.5554962158203125,78.18887773397279,81.04092038965459,2.8520426556817995
frozen_outer_target,50,377,44,10,False,4.063755548946982,0.03597657151374012,0.5833213149802209,76.60644149780273,0.7613639831542969,79.90413263177169,81.02976726173746,1.1256346299657736
frozen_outer_target,50,377,44,11,False,4.0239737335173835,0.06308066486991848,0.5876131344041474,75.27890014648438,1.264495849609375,78.55008487853691,81.07606443063895,2.5259795521020436
frozen_outer_target,50,377,44,12,False,4.025009331468615,0.05955862247199839,0.5966390727543308,75.45257568359375,1.2342071533203125,78.72305925822643,81.22815292686045,2.505093668634018
frozen_outer_target,50,377,44,13,False,4.042079288199249,0.04955317649234381,0.6577817845565304,75.7588882446289,1.1670455932617188,79.04337865038187,81.30263145603965,2.2592528056577805
frozen_outer_target,50,377,44,14,False,4.0154649203479496,0.052658222214428285,0.7437773729324175,75.49512481689453,1.406524658203125,78.75563848907353,81.27681292168403,2.5211744326104935
frozen_outer_target,50,377,44,15,False,3.984635780334175,0.07343051185467253,0.8673476859607808,74.00992584228516,2.0098876953125,77.25446236419647,81.6751989259604,4.420736561763931
frozen_outer_target,50,377,44,16,False,4.029197230119825,0.048150913732834866,0.5435465230348976,76.27092742919922,0.9326400756835938,79.53741538502705,81.449632972378,1.912217587350952
frozen_outer_target,50,377,44,17,False,4.021289634504935,0.059733191409403474,0.6138404526454737,75.42535781860352,1.2686347961425781,78.69239387492242,81.1316342690973,2.439240394174888
frozen_outer_target,50,377,44,18,False,4.0611449645946305,0.04644590917052405,0.45793285568500125,76.6763687133789,0.670989990234375,79.97074999083975,81.4586514320608,1.4879014412210552
frozen_outer_target,50,377,44,19,False,4.0730749529131245,0.024455668420792165,0.6483698604889918,76.80625915527344,0.7050704956054688,80.11127151663382,80.84210515640807,0.7308336397742465
frozen_outer_target,50,377,44,20,False,4.057824874868929,0.07099447120129376,0.31822016795794333,75.65741348266602,0.5665779113769531,78.95866422270828,81.07988256327782,2.1212183405695413
frozen_outer_target,50,377,44,21,False,4.0526478048579335,0.035463254263831345,0.7598046455648889,75.78368377685547,1.1542205810546875,79.07849474394484,81.19150185677034,2.1130071128254997
frozen_outer_target,50,377,44,22,False,4.057221665326551,0.043082368619060674,0.6114544529780198,76.11576843261719,0.9110031127929688,79.41183241361756,81.35005012640885,1.9382177127912854
frozen_outer_target,50,377,44,23,False,4.046835194519716,0.06296232743255814,0.3838355752855688,75.85652542114258,0.7805366516113281,79.14479536145086,81.13826835936482,1.9934729979139547
frozen_outer_target,50,377,44,24,False,4.075447983073048,0.07566035783194192,0.22078509636780194,75.7176284790039,0.15151214599609375,79.03590017728692,82.13024823089346,3.094348053606538
frozen_outer_target,50,377,44,25,False,4.070788806065567,0.026924331066984664,0.6729944445056575,76.55212020874023,0.7766990661621094,79.8573878127184,80.67456362512843,0.8171758124100279
frozen_outer_target,50,377,44,26,False,4.074571428592104,0.037242686053194696,0.5742436683212873,76.42504501342773,0.5733375549316406,79.73536599188556,81.33522674421229,1.5998607523267339
frozen_outer_target,50,377,44,27,False,4.080475073409685,0.07651073594886704,0.0707801551742911,76.20256805419922,-0.198944091796875,79.52101744706691,82.10497741336962,2.5839599663027144
frozen_outer_target,50,378,45,0,False,1.1111163387522969,-0.028736412741296125,0.5372009415067822,56.70968437194824,-0.5342578887939453,57.253703866981056,59.248256098412,1.9945522314309443
frozen_outer_target,50,378,45,1,False,1.1160597555559206,-0.061370740334237395,0.3340453059304783,56.91243362426758,-0.6131782531738281,57.45936904358083,59.307165884411376,1.8477968408305472
frozen_outer_target,50,378,45,2,False,1.1042862821007056,-0.03496676368147078,0.23697458191080648,56.8247184753418,-0.5706939697265625,57.36075757268908,58.378849795176166,1.018092222487084
frozen_outer_target,50,378,45,3,False,1.127157388014402,-0.06247220777289053,0.35492781824657094,57.09016799926758,-0.54132080078125,57.64642370728931,59.38480780008169,1.73838409279238
frozen_outer_target,50,378,45,4,True,1.119755878272922,-0.0016063497347533762,0.6160021526082409,56.66652870178223,-0.12350654602050781,57.219619293037326,61.15559676764729,3.935977474609963
frozen_outer_target,50,378,45,5,False,1.1221216460800014,-0.06130837529970057,0.3289643389117191,56.99265480041504,-0.6359462738037109,57.544849898490895,57.43461976674435,-0.1102301317465475
frozen_outer_target,50,378,45,6,False,1.1162963052772303,-0.049517664228004854,0.2966338564434619,56.86451721191406,-0.6452445983886719,57.41216834507215,59.37388286605684,1.9617145209846854
frozen_outer_target,50,378,45,7,False,1.1232110213788737,-0.04149403688331654,0.5602986906656899,57.01923370361328,-0.38692474365234375,57.57225238795602,59.47291072308274,1.900658335126721
frozen_outer_target,50,378,45,8,False,1.1175911601603623,-0.054808189914897554,0.3511678077156047,56.88557052612305,-0.5830039978027344,57.43430598102218,59.4215957621613,1.9872897811391255
frozen_outer_target,50,378,45,9,False,1.1181531697395632,-0.06569572047901939,0.3665858348537556,56.94525909423828,-0.5151023864746094,57.49395967303546,59.4750563918666,1.9810967188311395
frozen_outer_target,50,378,45,10,False,1.1197561209786966,-0.07101040862459174,0.3696929598765495,56.99192810058594,-0.534637451171875,57.54176494055878,59.397801696814255,1.8560367562554774
frozen_outer_target,50,378,45,11,False,1.1138424583156874,-0.037567478887126304,0.34887941626274144,56.730159759521484,-0.5658073425292969,57.276700620241954,59.25534932748283,1.978648707240879
