kappa,lambda_reward,condition,mixture,seed,variant,latent_collapse,reward_mode_separation,behavior_separation,prior_p_z1,prior_error,posterior_entropy,posterior_effective_usage,posterior_u_accuracy
0.0,0.02,confounded,logger12_balanced,0,current_random_init,True,0.007075591535156768,0.1799910068511963,0.9930914640426636,0.4930914640426636,0.03563781455159187,1.0362804528134848,0.5
0.0,0.02,confounded,logger12_balanced,0,collapsed_constrained_reference,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5
0.0,0.02,confounded,logger12_balanced,0,true_behavior_fixed,False,0.009651699765224356,0.3999999761581421,0.5,0.0,0.5164909362792969,1.6761356512410635,0.5572815533980583
0.0,0.02,confounded,logger12_balanced,0,true_behavior_fixed_em,False,0.009604091214390325,0.3999999761581421,0.5,0.0,0.5169130563735962,1.6768433311326667,0.5572815533980583
0.0,0.02,confounded,logger12_balanced,0,oracle_reward_fixed_learn_behavior,False,0.040805385677985924,0.55629962682724,0.5,0.0,0.36281153559684753,1.437364941587016,0.5857605177993528
0.0,0.02,confounded,logger12_balanced,0,oracle_compatible_plugin,False,0.040805385677985924,0.3999999761581421,0.5,0.0,0.4915444254875183,1.634839158472956,0.6307443365695793
0.0,0.02,confounded,logger12_balanced,0,oracle_initialized_joint,False,0.02701353198290228,0.4426816403865814,0.50466388463974,0.00466388463973999,0.40959468483924866,1.5062071727736361,0.7411003236245954
0.0,0.02,confounded,logger12_balanced,0,oracle_u_aware_ceiling,False,0.04088178874283803,,0.5,,0.0,1.0,1.0
0.0,0.02,confounded,logger12_balanced,1,current_random_init,True,0.007848735692814416,0.18506848812103271,0.9932597279548645,0.4932597279548645,0.03590494021773338,1.0365573068955214,0.5
0.0,0.02,confounded,logger12_balanced,1,collapsed_constrained_reference,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5
0.0,0.02,confounded,logger12_balanced,1,true_behavior_fixed,False,0.009735449089798162,0.3999999761581421,0.5,0.0,0.5118688344955444,1.6684062584385588,0.5469255663430421
0.0,0.02,confounded,logger12_balanced,1,true_behavior_fixed_em,False,0.008483843495873179,0.3999999761581421,0.5,0.0,0.5138859748840332,1.6717750646221043,0.544336569579288
0.0,0.02,confounded,logger12_balanced,1,oracle_reward_fixed_learn_behavior,False,0.041668000568081454,0.5483680963516235,0.5,0.0,0.36965495347976685,1.4472351650439457,0.5880258899676375
0.0,0.02,confounded,logger12_balanced,1,oracle_compatible_plugin,False,0.041668000568081454,0.3999999761581421,0.5,0.0,0.4879910945892334,1.629040342634571,0.6401294498381876
0.0,0.02,confounded,logger12_balanced,1,oracle_initialized_joint,False,0.022683144854391876,0.4407806396484375,0.500860333442688,0.0008603334426879883,0.4290071427822113,1.5357320037574111,0.7103559870550162
0.0,0.02,confounded,logger12_balanced,1,oracle_u_aware_ceiling,False,0.03951361340803335,,0.5,,0.0,1.0,1.0
0.0,0.02,confounded,logger12_balanced,2,current_random_init,True,0.007766015696153699,0.14940479397773743,0.006608026102185249,0.49339197389781475,0.036041196435689926,1.0366985538965268,0.5
0.0,0.02,confounded,logger12_balanced,2,collapsed_constrained_reference,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5
0.0,0.02,confounded,logger12_balanced,2,true_behavior_fixed,False,0.007974682206800412,0.3999999761581421,0.5,0.0,0.5141437649726868,1.6722060872185116,0.5446601941747573
0.0,0.02,confounded,logger12_balanced,2,true_behavior_fixed_em,False,0.007818040438155373,0.3999999761581421,0.5,0.0,0.5148656964302063,1.6734137412656027,0.540453074433657
0.0,0.02,confounded,logger12_balanced,2,oracle_reward_fixed_learn_behavior,False,0.037038437015402534,0.531373143196106,0.5,0.0,0.3939638137817383,1.4828468890827131,0.5825242718446602
0.0,0.02,confounded,logger12_balanced,2,oracle_compatible_plugin,False,0.037038437015402534,0.3999999761581421,0.5,0.0,0.4984166920185089,1.6461129026228742,0.6171521035598706
0.0,0.02,confounded,logger12_balanced,2,oracle_initialized_joint,False,0.03705599930709643,0.4171768128871918,0.49824923276901245,0.0017507672309875488,0.2368043065071106,1.267193112063258,0.9048543689320389
0.0,0.02,confounded,logger12_balanced,2,oracle_u_aware_ceiling,False,0.038789690924073875,,0.5,,0.0,1.0,1.0
0.0,0.02,confounded,logger12_balanced,3,current_random_init,True,0.006652535135365104,0.18006595969200134,0.9932003617286682,0.4932003617286682,0.03570074588060379,1.0363456693716702,0.5
0.0,0.02,confounded,logger12_balanced,3,collapsed_constrained_reference,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5
0.0,0.02,confounded,logger12_balanced,3,true_behavior_fixed,False,0.009573435372414616,0.3999999761581421,0.5,0.0,0.5174553394317627,1.6777529014623396,0.5631067961165048
0.0,0.02,confounded,logger12_balanced,3,true_behavior_fixed_em,False,0.007888947139864598,0.3999999761581421,0.5,0.0,0.5160199999809265,1.6753464839602454,0.553074433656958
0.0,0.02,confounded,logger12_balanced,3,oracle_reward_fixed_learn_behavior,False,0.04263209786273913,0.5664560794830322,0.5,0.0,0.34680187702178955,1.4145364454330411,0.5870550161812298
0.0,0.02,confounded,logger12_balanced,3,oracle_compatible_plugin,False,0.04263209786273913,0.3999999761581421,0.5,0.0,0.4905528128147125,1.6332188347449579,0.6216828478964401
0.0,0.02,confounded,logger12_balanced,3,oracle_initialized_joint,False,0.02459077916056768,0.4382736086845398,0.49769753217697144,0.0023024678230285645,0.4270305335521698,1.5326994597684753,0.7012944983818771
0.0,0.02,confounded,logger12_balanced,3,oracle_u_aware_ceiling,False,0.03992009383957715,,0.5,,0.0,1.0,1.0
0.0,0.02,confounded,logger12_balanced,4,current_random_init,True,0.006833321770698975,0.17632591724395752,0.9932447075843811,0.4932447075843811,0.035615887492895126,1.0362577304802876,0.5
0.0,0.02,confounded,logger12_balanced,4,collapsed_constrained_reference,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5
0.0,0.02,confounded,logger12_balanced,4,true_behavior_fixed,False,0.010893148710654013,0.3999999761581421,0.5,0.0,0.5157111287117004,1.6748290974723752,0.5579288025889968
0.0,0.02,confounded,logger12_balanced,4,true_behavior_fixed_em,False,0.008279550479320497,0.3999999761581421,0.5,0.0,0.5148237943649292,1.6733436232428358,0.5559870550161812
0.0,0.02,confounded,logger12_balanced,4,oracle_reward_fixed_learn_behavior,False,0.039624043045275704,0.5027099251747131,0.5,0.0,0.4211835563182831,1.5237639492407498,0.5912621359223301
0.0,0.02,confounded,logger12_balanced,4,oracle_compatible_plugin,False,0.039624043045275704,0.3999999761581421,0.5,0.0,0.49344325065612793,1.6379463813165624,0.6491909385113268
0.0,0.02,confounded,logger12_balanced,4,oracle_initialized_joint,False,0.011994803495808061,0.4245532155036926,0.49929529428482056,0.0007047057151794434,0.486518532037735,1.6266432442029821,0.5844660194174758
0.0,0.02,confounded,logger12_balanced,4,oracle_u_aware_ceiling,False,0.03958673557915458,,0.5,,0.0,1.0,1.0
0.0,0.05,confounded,logger12_balanced,0,current_random_init,True,0.008882335171333515,0.17870643734931946,0.9916342496871948,0.4916342496871948,0.04266202077269554,1.0435851251453314,0.5
0.0,0.05,confounded,logger12_balanced,0,collapsed_constrained_reference,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5
0.0,0.05,confounded,logger12_balanced,0,true_behavior_fixed,False,0.04979420143186944,0.3999999761581421,0.5,0.0,0.49800559878349304,1.6454363358200796,0.7608414239482201
0.0,0.05,confounded,logger12_balanced,0,true_behavior_fixed_em,False,0.023652261476888623,0.3999999761581421,0.5,0.0,0.5190579295158386,1.6804438072593066,0.6207119741100323
0.0,0.05,confounded,logger12_balanced,0,oracle_reward_fixed_learn_behavior,False,0.10005687130071378,0.418695330619812,0.5,0.0,0.20200715959072113,1.223856770393568,0.9799352750809062
0.0,0.05,confounded,logger12_balanced,0,oracle_compatible_plugin,False,0.10005687130071378,0.3999999761581421,0.5,0.0,0.19679103791713715,1.2174896049594062,0.9812297734627832
0.0,0.05,confounded,logger12_balanced,0,oracle_initialized_joint,False,0.09922926900352583,0.3988654315471649,0.5012179613113403,0.001217961311340332,0.0031706083100289106,1.003175640004996,0.9944983818770227
0.0,0.05,confounded,logger12_balanced,0,oracle_u_aware_ceiling,False,0.09870243267547153,,0.5,,0.0,1.0,1.0
0.0,0.05,confounded,logger12_balanced,1,current_random_init,True,0.009047437543437505,0.1849745362997055,0.9927186965942383,0.4927186965942383,0.03884823992848396,1.039612699980132,0.5
0.0,0.05,confounded,logger12_balanced,1,collapsed_constrained_reference,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5
0.0,0.05,confounded,logger12_balanced,1,true_behavior_fixed,False,0.052754528298524825,0.3999999761581421,0.5,0.0,0.49254247546195984,1.6364716241589452,0.7637540453074434
0.0,0.05,confounded,logger12_balanced,1,true_behavior_fixed_em,False,0.026819225638663666,0.3999999761581421,0.5,0.0,0.5223654508590698,1.686011112933703,0.6058252427184466
0.0,0.05,confounded,logger12_balanced,1,oracle_reward_fixed_learn_behavior,False,0.09797105781506311,0.42328208684921265,0.5,0.0,0.23557814955711365,1.265640286620319,0.9634304207119742
0.0,0.05,confounded,logger12_balanced,1,oracle_compatible_plugin,False,0.09797105781506311,0.3999999761581421,0.5,0.0,0.2290857881307602,1.2574499086599937,0.9715210355987055
0.0,0.05,confounded,logger12_balanced,1,oracle_initialized_joint,False,0.09659377072027733,0.39701923727989197,0.49893826246261597,0.0010617375373840332,0.011219658888876438,1.0112828353132381,0.988673139158576
0.0,0.05,confounded,logger12_balanced,1,oracle_u_aware_ceiling,False,0.10065016154463187,,0.5,,0.0,1.0,1.0
0.0,0.05,confounded,logger12_balanced,2,current_random_init,True,0.008231016712910778,0.1627405285835266,0.9932736158370972,0.49327361583709717,0.03630664199590683,1.0369737774517611,0.5
0.0,0.05,confounded,logger12_balanced,2,collapsed_constrained_reference,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5
0.0,0.05,confounded,logger12_balanced,2,true_behavior_fixed,False,0.04282591509450026,0.3999999761581421,0.5,0.0,0.5034775137901306,1.6544647022983714,0.7275080906148867
0.0,0.05,confounded,logger12_balanced,2,true_behavior_fixed_em,False,0.028014397260906352,0.3999999761581421,0.5,0.0,0.5185571312904358,1.679602454674267,0.6401294498381876
0.0,0.05,confounded,logger12_balanced,2,oracle_reward_fixed_learn_behavior,False,0.09931007464863212,0.41977381706237793,0.5,0.0,0.22460363805294037,1.25182644148043,0.9588996763754045
0.0,0.05,confounded,logger12_balanced,2,oracle_compatible_plugin,False,0.09931007464863212,0.3999999761581421,0.5,0.0,0.21953321993350983,1.245495222536967,0.9692556634304207
0.0,0.05,confounded,logger12_balanced,2,oracle_initialized_joint,False,0.10119406884810828,0.39756569266319275,0.49494442343711853,0.00505557656288147,0.002938473131507635,1.002942794675557,0.9896440129449838
0.0,0.05,confounded,logger12_balanced,2,oracle_u_aware_ceiling,False,0.09968756386702486,,0.5,,0.0,1.0,1.0
0.0,0.05,confounded,logger12_balanced,3,current_random_init,True,0.00765408581144896,0.18041257560253143,0.992789089679718,0.492789089679718,0.03770996257662773,1.038430005633836,0.5
0.0,0.05,confounded,logger12_balanced,3,collapsed_constrained_reference,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5
0.0,0.05,confounded,logger12_balanced,3,true_behavior_fixed,False,0.0451591662493815,0.3999999761581421,0.5,0.0,0.502038836479187,1.6520861728478498,0.7323624595469256
0.0,0.05,confounded,logger12_balanced,3,true_behavior_fixed_em,False,0.032942551682683494,0.3999999761581421,0.5,0.0,0.5182086229324341,1.6790172011694853,0.6634304207119741
0.0,0.05,confounded,logger12_balanced,3,oracle_reward_fixed_learn_behavior,False,0.09998181567284038,0.41781914234161377,0.5,0.0,0.2104490101337433,1.2342321182870344,0.9770226537216828
0.0,0.05,confounded,logger12_balanced,3,oracle_compatible_plugin,False,0.09998181567284038,0.3999999761581421,0.5,0.0,0.20499515533447266,1.2275191180292169,0.9809061488673139
0.0,0.05,confounded,logger12_balanced,3,oracle_initialized_joint,False,0.10032919675057742,0.3976913392543793,0.5041604042053223,0.004160404205322266,0.003067569574341178,1.0030722793805427,0.9948220064724919
0.0,0.05,confounded,logger12_balanced,3,oracle_u_aware_ceiling,False,0.10184514429132997,,0.5,,0.0,1.0,1.0
0.0,0.05,confounded,logger12_balanced,4,current_random_init,True,0.008410017592786048,0.17527106404304504,0.9930654764175415,0.4930654764175415,0.03682282939553261,1.0375091884237344,0.5
0.0,0.05,confounded,logger12_balanced,4,collapsed_constrained_reference,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5
0.0,0.05,confounded,logger12_balanced,4,true_behavior_fixed,False,0.04385626078777515,0.3999999761581421,0.5,0.0,0.4972957968711853,1.644268816365123,0.7132686084142394
0.0,0.05,confounded,logger12_balanced,4,true_behavior_fixed_em,False,0.03462724881050397,0.3999999761581421,0.5,0.0,0.5170979499816895,1.67715339741012,0.6653721682847896
0.0,0.05,confounded,logger12_balanced,4,oracle_reward_fixed_learn_behavior,False,0.0968988165062996,0.4178718328475952,0.5,0.0,0.22215519845485687,1.2487651692505795,0.9660194174757282
0.0,0.05,confounded,logger12_balanced,4,oracle_compatible_plugin,False,0.0968988165062996,0.3999999761581421,0.5,0.0,0.21742112934589386,1.2428673998771558,0.9728155339805825
0.0,0.05,confounded,logger12_balanced,4,oracle_initialized_joint,False,0.0994550572260045,0.40019258856773376,0.49889764189720154,0.001102358102798462,0.009536569006741047,1.009582186978613,0.9896440129449838
0.0,0.05,confounded,logger12_balanced,4,oracle_u_aware_ceiling,False,0.10024544498080348,,0.5,,0.0,1.0,1.0
0.0,0.1,confounded,logger12_balanced,0,current_random_init,True,0.011430169742253339,0.17769591510295868,0.9904612898826599,0.4904612898826599,0.047566838562488556,1.048716293468337,0.5
0.0,0.1,confounded,logger12_balanced,0,collapsed_constrained_reference,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5
0.0,0.1,confounded,logger12_balanced,0,true_behavior_fixed,False,0.1963804401758877,0.3999999761581421,0.5,0.0,0.011224615387618542,1.0112878477477614,0.9980582524271845
0.0,0.1,confounded,logger12_balanced,0,true_behavior_fixed_em,False,0.14629173279723115,0.3999999761581421,0.5,0.0,0.2794848382472992,1.3224483620079064,0.9789644012944984
0.0,0.1,confounded,logger12_balanced,0,oracle_reward_fixed_learn_behavior,False,0.199199170464195,0.39961695671081543,0.5,0.0,0.001467089168727398,1.0014681658705167,0.9996763754045307
0.0,0.1,confounded,logger12_balanced,0,oracle_compatible_plugin,False,0.199199170464195,0.3999999761581421,0.5,0.0,0.0014742891071364284,1.0014753764055873,0.9996763754045307
0.0,0.1,confounded,logger12_balanced,0,oracle_initialized_joint,False,0.2000315971732765,0.3952523469924927,0.504482090473175,0.004482090473175049,1.234679136707939e-09,1.0000000012346792,1.0
0.0,0.1,confounded,logger12_balanced,0,oracle_u_aware_ceiling,False,0.20083000191151076,,0.5,,0.0,1.0,1.0
0.0,0.1,confounded,logger12_balanced,1,current_random_init,True,0.012311878244763912,0.1844402402639389,0.9918899536132812,0.49188995361328125,0.041966766119003296,1.0428598198956915,0.5
0.0,0.1,confounded,logger12_balanced,1,collapsed_constrained_reference,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5
0.0,0.1,confounded,logger12_balanced,1,true_behavior_fixed,False,0.20192389074235978,0.3999999761581421,0.5,0.0,0.022815745323896408,1.0230780152711787,0.9951456310679612
0.0,0.1,confounded,logger12_balanced,1,true_behavior_fixed_em,False,0.14843610940298962,0.3999999761581421,0.5,0.0,0.2793217897415161,1.3222327563560732,0.9867313915857605
0.0,0.1,confounded,logger12_balanced,1,oracle_reward_fixed_learn_behavior,False,0.202137985757559,0.39613980054855347,0.5,0.0,0.0027365144342184067,1.0027402621075838,0.9980582524271845
0.0,0.1,confounded,logger12_balanced,1,oracle_compatible_plugin,False,0.202137985757559,0.3999999761581421,0.5,0.0,0.0027398145757615566,1.00274357129784,0.9980582524271845
0.0,0.1,confounded,logger12_balanced,1,oracle_initialized_joint,False,0.1982567365552514,0.394016832113266,0.5012577176094055,0.0012577176094055176,0.0010020300978794694,1.0010025322977638,0.998705501618123
0.0,0.1,confounded,logger12_balanced,1,oracle_u_aware_ceiling,False,0.19845180953548375,,0.5,,0.0,1.0,1.0
0.0,0.1,confounded,logger12_balanced,2,current_random_init,True,0.011924108169358164,0.16752630472183228,0.992756187915802,0.492756187915802,0.03876113146543503,1.0395221448597867,0.5
0.0,0.1,confounded,logger12_balanced,2,collapsed_constrained_reference,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5
0.0,0.1,confounded,logger12_balanced,2,true_behavior_fixed,False,0.19053815616485303,0.3999999761581421,0.5,0.0,0.01471021119505167,1.0148189388330744,0.9990291262135922
0.0,0.1,confounded,logger12_balanced,2,true_behavior_fixed_em,False,0.14618423974455977,0.3999999761581421,0.5,0.0,0.2831404209136963,1.3272915282211146,0.9851132686084142
0.0,0.1,confounded,logger12_balanced,2,oracle_reward_fixed_learn_behavior,False,0.19928108710810383,0.395473450422287,0.5,0.0,0.0008777802577242255,1.0008781656195607,0.9996763754045307
0.0,0.1,confounded,logger12_balanced,2,oracle_compatible_plugin,False,0.19928108710810383,0.3999999761581421,0.5,0.0,0.0008839300717227161,1.0008843208530411,0.9996763754045307
0.0,0.1,confounded,logger12_balanced,2,oracle_initialized_joint,False,0.1991209454794522,0.39778733253479004,0.4997366964817047,0.0002633035182952881,2.4296004994539544e-06,1.0000024296034509,1.0
0.0,0.1,confounded,logger12_balanced,2,oracle_u_aware_ceiling,False,0.20050121493403752,,0.5,,0.0,1.0,1.0
0.0,0.1,confounded,logger12_balanced,3,current_random_init,True,0.011193247172261134,0.18012306094169617,0.991783857345581,0.49178385734558105,0.042185597121715546,1.0430880549273074,0.5
0.0,0.1,confounded,logger12_balanced,3,collapsed_constrained_reference,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5
0.0,0.1,confounded,logger12_balanced,3,true_behavior_fixed,False,0.1934193688453674,0.3999999761581421,0.5,0.0,0.01753190904855728,1.0176864950404558,0.998705501618123
0.0,0.1,confounded,logger12_balanced,3,true_behavior_fixed_em,False,0.14662108607920965,0.3999999761581421,0.5,0.0,0.27726730704307556,1.3195190406303583,0.9857605177993527
0.0,0.1,confounded,logger12_balanced,3,oracle_reward_fixed_learn_behavior,False,0.19889479953088332,0.3967490792274475,0.5,0.0,0.0007795525016263127,1.000779856431649,1.0
0.0,0.1,confounded,logger12_balanced,3,oracle_compatible_plugin,False,0.19889479953088332,0.3999999761581421,0.5,0.0,0.0007942744414322078,1.0007945899609072,1.0
0.0,0.1,confounded,logger12_balanced,3,oracle_initialized_joint,False,0.20120722088620926,0.39889559149742126,0.498546838760376,0.0014531612396240234,3.089947995249531e-07,1.0000003089948473,1.0
0.0,0.1,confounded,logger12_balanced,3,oracle_u_aware_ceiling,False,0.20014220981990108,,0.5,,0.0,1.0,1.0
0.0,0.1,confounded,logger12_balanced,4,current_random_init,True,0.011652264678339354,0.17149579524993896,0.9910252094268799,0.4910252094268799,0.04533301293849945,1.046376258727535,0.5
0.0,0.1,confounded,logger12_balanced,4,collapsed_constrained_reference,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5
0.0,0.1,confounded,logger12_balanced,4,true_behavior_fixed,False,0.196347597139169,0.3999999761581421,0.5,0.0,0.013171689584851265,1.01325881841247,0.9996763754045307
0.0,0.1,confounded,logger12_balanced,4,true_behavior_fixed_em,False,0.14082409915047114,0.3999999761581421,0.5,0.0,0.3026386797428131,1.3534253560874865,0.9624595469255663
0.0,0.1,confounded,logger12_balanced,4,oracle_reward_fixed_learn_behavior,False,0.19975470151939037,0.3962491750717163,0.5,0.0,0.0011018126970157027,1.0011024199156187,0.9990291262135922
0.0,0.1,confounded,logger12_balanced,4,oracle_compatible_plugin,False,0.19975470151939037,0.3999999761581421,0.5,0.0,0.0011119487462565303,1.0011125671904686,0.9990291262135922
0.0,0.1,confounded,logger12_balanced,4,oracle_initialized_joint,False,0.19989443294046877,0.40066075325012207,0.4987667500972748,0.0012332499027252197,0.0004719732969533652,1.0004720846938746,0.9977346278317152
0.0,0.1,confounded,logger12_balanced,4,oracle_u_aware_ceiling,False,0.19948123104645615,,0.5,,0.0,1.0,1.0
