variant,outer_iteration,epoch,optimizer_updates,training_loss,validation_loss,gradient_norm_mean,prediction_count,prediction_mean,prediction_std,prediction_min,prediction_max,prediction_p99,target_count,target_mean,target_std,target_min,target_max,target_p99,cached_target_blake2b_128,wall_seconds_cumulative,gradient_norm_max
full_aamas_frozen,2,10,1250,0.14748703980445863,0.18957688327379743,1.0282569427918613,127872,10.838105619856128,0.6350658059962289,8.878483772277832,12.625381469726562,12.228145599365234,127872,10.846170265859273,0.5590295166080984,8.146019760352322,12.621781359920261,12.064362565666034,fffb80c06e08be2f03b2f7fa82b26734,42.33820516592823,2.340414939274896
full_aamas_frozen,3,11,1375,1.8001114101409912,0.2994800082060476,51.50180876125412,127872,16.410871852073704,0.9888714394068054,13.386066436767578,19.62409019470215,18.657052993774414,127872,16.43069434178943,0.8455684461331286,13.006875380087674,19.28607365437378,18.568710692032862,d2024c66c78ca6e15aeaf67bc8ead27a,56.46501964493655,380.5355426497772
full_aamas_frozen,3,12,1500,0.1974309412240982,0.2528794142093214,1.7334471534614195,127872,16.42050424091391,0.9569711841945765,13.526782989501953,19.585365295410156,18.56556510925293,127872,16.43069434178943,0.8455684461331286,13.006875380087674,19.28607365437378,18.568710692032862,d2024c66c78ca6e15aeaf67bc8ead27a,56.93096023402177,4.970530187624825
full_aamas_frozen,3,13,1625,0.17290024137496948,0.22405710996102537,1.567346003329232,127872,16.421096251451516,0.93371974801291,13.620218276977539,19.539043426513672,18.52294921875,127872,16.43069434178943,0.8455684461331286,13.006875380087674,19.28607365437378,18.568710692032862,d2024c66c78ca6e15aeaf67bc8ead27a,57.40812275593635,4.713645817429651
full_aamas_frozen,3,14,1750,0.1567479728460312,0.20197149206330964,1.4691878428635807,127872,16.420931690492786,0.9153704836049736,13.706721305847168,19.495691299438477,18.48886489868164,127872,16.43069434178943,0.8455684461331286,13.006875380087674,19.28607365437378,18.568710692032862,d2024c66c78ca6e15aeaf67bc8ead27a,57.88025242194999,4.4897716950252
full_aamas_frozen,3,15,1875,0.1448653582930565,0.18669221104443226,1.4011563330735226,127872,16.42022597982182,0.9002687809181241,13.776959419250488,19.436275482177734,18.47698211669922,127872,16.43069434178943,0.8455684461331286,13.006875380087674,19.28607365437378,18.568710692032862,d2024c66c78ca6e15aeaf67bc8ead27a,58.299078639014624,4.269801634396695
full_aamas_frozen,4,16,2000,1.7250996598005295,0.30610983833644256,66.78542112597054,127872,22.071114605939663,1.2834366289432197,18.49127769470215,26.700910568237305,25.112152099609375,127872,22.086881789351615,1.1877039328249868,17.877090245991454,26.4900885482713,25.387768865449488,d7386f76c2e0a9868280f7b76cf37ebe,71.78875182196498,541.4435739740551
full_aamas_frozen,4,17,2125,0.20474810576438904,0.2675181727670026,2.159446525394799,127872,22.068045522193533,1.2653364932675581,18.57434844970703,26.679149627685547,25.05733871459961,127872,22.086881789351615,1.1877039328249868,17.877090245991454,26.4900885482713,25.387768865449488,d7386f76c2e0a9868280f7b76cf37ebe,72.237135251984,4.712433905995033
full_aamas_frozen,4,18,2250,0.18665022373199464,0.24095730056025458,2.0459348996439517,127872,22.072305111257403,1.2510537543323086,18.648967742919922,26.6337833404541,25.0462589263916,127872,22.086881789351615,1.1877039328249868,17.877090245991454,26.4900885482713,25.387768865449488,d7386f76c2e0a9868280f7b76cf37ebe,72.70252735097893,4.52249691682095
full_aamas_frozen,4,19,2375,0.17352814650535583,0.2222880923077597,1.9515288756997926,127872,22.074586592786186,1.2392003382614791,18.717697143554688,26.592477798461914,25.033584594726562,127872,22.086881789351615,1.1877039328249868,17.877090245991454,26.4900885482713,25.387768865449488,d7386f76c2e0a9868280f7b76cf37ebe,73.08550049702171,4.430760530115878
full_aamas_frozen,4,20,2500,0.16309612941741944,0.20827105672253698,1.886737160480506,127872,22.077098972879135,1.2290540298647754,18.78641128540039,26.560388565063477,25.02206802368164,127872,22.086881789351615,1.1877039328249868,17.877090245991454,26.4900885482713,25.387768865449488,d7386f76c2e0a9868280f7b76cf37ebe,73.49754500691779,4.509260908441724
full_aamas_frozen,5,21,2625,1.718854887008667,0.31934802618337393,81.82276826664935,127872,27.827053682582157,1.6605497950975587,23.559080123901367,34.08893966674805,31.779993057250977,127872,27.83569321378777,1.6005040243034883,22.96300046663093,34.25372742798095,32.20662310058824,4be58f5fee688ed0e76dcdd2ba0436ce,87.60189420799725,703.8677375193297
full_aamas_frozen,5,22,2750,0.2258844014406204,0.28036676164841534,3.008881271278665,127872,27.83520704260221,1.6482119627782412,23.665496826171875,34.06161117553711,31.73038673400879,127872,27.83569321378777,1.6005040243034883,22.96300046663093,34.25372742798095,32.20662310058824,4be58f5fee688ed0e76dcdd2ba0436ce,88.01348699897062,9.15267236560589
full_aamas_frozen,5,23,2875,0.20764408338069915,0.2576035165213384,2.9550774537479936,127872,27.835334988924355,1.6379941552459916,23.75140953063965,34.044490814208984,31.714345932006836,127872,27.83569321378777,1.6005040243034883,22.96300046663093,34.25372742798095,32.20662310058824,4be58f5fee688ed0e76dcdd2ba0436ce,88.42874880402815,9.023169351546308
full_aamas_frozen,5,24,3000,0.19440345060825348,0.24097545904882064,2.898069506186547,127872,27.835258782118768,1.6292366503607447,23.822067260742188,34.04253005981445,31.724035263061523,127872,27.83569321378777,1.6005040243034883,22.96300046663093,34.25372742798095,32.20662310058824,4be58f5fee688ed0e76dcdd2ba0436ce,88.85215845995117,8.907744522133411
full_aamas_frozen,5,25,3125,0.1839066207408905,0.2279569002081778,2.8615561600409847,127872,27.83494009519065,1.621156675818893,23.89220428466797,34.040714263916016,31.7542724609375,127872,27.83569321378777,1.6005040243034883,22.96300046663093,34.25372742798095,32.20662310058824,4be58f5fee688ed0e76dcdd2ba0436ce,89.25568724202458,8.777337568055646
full_aamas_frozen,6,26,3250,1.7769296697378159,0.356416279279875,97.05780256443158,127872,33.703103154450204,2.106126086366813,28.80268669128418,42.23754119873047,38.81166458129883,127872,33.704066410959065,2.0697032752694926,28.08222156178526,43.015691624418146,39.300149527782814,4e393959dc4e59271cc10f93ce776a6a,102.70241718401667,865.6834074230838
full_aamas_frozen,6,27,3375,0.24561442399024963,0.3194174155390003,3.382934171228017,127872,33.70103381947056,2.0996900864448254,28.90029525756836,42.30404281616211,38.820369720458984,127872,33.704066410959065,2.0697032752694926,28.08222156178526,43.015691624418146,39.300149527782814,4e393959dc4e59271cc10f93ce776a6a,103.01910659496207,9.086698300129429
full_aamas_frozen,6,28,3500,0.2271012841463089,0.29184580067150606,3.2376169382774607,127872,33.70338877628336,2.0935763755332535,28.986358642578125,42.36308288574219,38.87008285522461,127872,33.704066410959065,2.0697032752694926,28.08222156178526,43.015691624418146,39.300149527782814,4e393959dc4e59271cc10f93ce776a6a,103.33143855002709,8.572219854274918
full_aamas_frozen,6,29,3625,0.21320021152496338,0.2701044909103259,3.142213471675603,127872,33.70532333082683,2.088229369553919,29.06385612487793,42.396942138671875,38.919593811035156,127872,33.704066410959065,2.0697032752694926,28.08222156178526,43.015691624418146,39.300149527782814,4e393959dc4e59271cc10f93ce776a6a,103.65657181001734,8.0157665610135
full_aamas_frozen,6,30,3750,0.20239116394519807,0.25235874077415177,3.0907385508923038,127872,33.70706781689768,2.083847465971169,29.128829956054688,42.41603469848633,38.962806701660156,127872,33.704066410959065,2.0697032752694926,28.08222156178526,43.015691624418146,39.300149527782814,4e393959dc4e59271cc10f93ce776a6a,103.98943715798669,8.047562527148918
full_aamas_frozen,7,31,3875,1.8301470724344253,0.3873673041208294,112.96534721186497,127872,39.70189877512219,2.6257961119909035,34.19371032714844,51.463958740234375,46.339988708496094,127872,39.69112571477178,2.6170222759645645,33.23344965634145,52.452248438477696,46.88855257361886,9a6c8075c7335c56aa3b6d770ee9f90e,117.9164653159678,1025.0878446988384
full_aamas_frozen,7,32,4000,0.26494962310791015,0.34756581240227014,4.08693013463209,127872,39.699122948421014,2.622787783854106,34.295326232910156,51.527732849121094,46.39503479003906,127872,39.69112571477178,2.6170222759645645,33.23344965634145,52.452248438477696,46.88855257361886,9a6c8075c7335c56aa3b6d770ee9f90e,118.23526519397274,10.066075229794336
full_aamas_frozen,7,33,4125,0.24707907569408416,0.31655483143133756,3.9539237377065284,127872,39.700773487190105,2.6196176041425403,34.37511444091797,51.5605583190918,46.45481872558594,127872,39.69112571477178,2.6170222759645645,33.23344965634145,52.452248438477696,46.88855257361886,9a6c8075c7335c56aa3b6d770ee9f90e,118.554886316997,9.926420165427244
full_aamas_frozen,7,34,4250,0.23380037534236908,0.29336549997078476,3.8575769709960377,127872,39.70096116234829,2.616427370854569,34.439674377441406,51.601898193359375,46.48950958251953,127872,39.69112571477178,2.6170222759645645,33.23344965634145,52.452248438477696,46.88855257361886,9a6c8075c7335c56aa3b6d770ee9f90e,118.87044468894601,9.68217277185926
full_aamas_frozen,7,35,4375,0.22334916985034942,0.2749075533585781,3.782806151035604,127872,39.70152555347921,2.6141107020984164,34.4926643371582,51.625118255615234,46.516849517822266,127872,39.69112571477178,2.6170222759645645,33.23344965634145,52.452248438477696,46.88855257361886,9a6c8075c7335c56aa3b6d770ee9f90e,119.2132273450261,9.449995175524975
full_aamas_frozen,8,36,4500,1.9030059838294984,0.42025053972766846,130.1627834073093,127872,45.77016813305763,3.2545234861225025,39.533878326416016,61.561336517333984,54.30504608154297,127872,45.796132905820784,3.2430604792350533,38.513273727549134,62.45899659750611,54.84962005188363,2739052d2a4f145d2a726cdeac35069f,132.69423089094926,1178.346351079827
full_aamas_frozen,8,37,4625,0.2809432575702667,0.3780433782855721,5.1234444333052345,127872,45.77362617358073,3.2547526436047827,39.62623596191406,61.59447479248047,54.37390899658203,127872,45.796132905820784,3.2430604792350533,38.513273727549134,62.45899659750611,54.84962005188363,2739052d2a4f145d2a726cdeac35069f,133.0127349459799,12.422181159067183
full_aamas_frozen,8,38,4750,0.26086422049999236,0.3466690032267178,4.860552465843608,127872,45.77227291837708,3.2531461910217865,39.70127868652344,61.58506393432617,54.42966079711914,127872,45.796132905820784,3.2430604792350533,38.513273727549134,62.45899659750611,54.84962005188363,2739052d2a4f145d2a726cdeac35069f,133.33816039201338,11.397268046532655
full_aamas_frozen,8,39,4875,0.24606241738796233,0.32275234847603174,4.708657578909521,127872,45.77138176745361,3.251460891955958,39.76670455932617,61.59048080444336,54.4792594909668,127872,45.796132905820784,3.2430604792350533,38.513273727549134,62.45899659750611,54.84962005188363,2739052d2a4f145d2a726cdeac35069f,133.6503331529675,11.161868544063553
full_aamas_frozen,8,40,5000,0.23457464170455933,0.30283358643375796,4.602129700352012,127872,45.77111084390808,3.2502042124594515,39.81712341308594,61.600467681884766,54.526893615722656,127872,45.796132905820784,3.2430604792350533,38.513273727549134,62.45899659750611,54.84962005188363,2739052d2a4f145d2a726cdeac35069f,133.96806487301365,10.831681211335505
full_aamas_frozen,9,41,5125,1.9597200589179993,0.42278148172489,146.12247189879426,127872,51.97053897917807,3.9638875200242882,44.929447174072266,72.16893768310547,62.72007369995117,127872,51.97434491366976,3.9883630024650403,43.767057167722214,73.1832189955638,63.2723947186408,f53585656a33aacd6da4d7b2a9e23754,148.00085589499213,1362.7712753646483
full_aamas_frozen,9,42,5250,0.29379747319221494,0.37720547887362127,5.51785246470801,127872,51.97585790433564,3.968234367275881,45.016048431396484,72.17694091796875,62.78981399536133,127872,51.97434491366976,3.9883630024650403,43.767057167722214,73.1832189955638,63.2723947186408,f53585656a33aacd6da4d7b2a9e23754,148.3310661970172,12.875083785197507
full_aamas_frozen,9,43,5375,0.27599541568756103,0.34698258713963404,5.409258048908136,127872,51.976860022013845,3.96934879959688,45.075035095214844,72.19710540771484,62.84601593017578,127872,51.97434491366976,3.9883630024650403,43.767057167722214,73.1832189955638,63.2723947186408,f53585656a33aacd6da4d7b2a9e23754,148.6549699259922,13.015078761988192
full_aamas_frozen,9,44,5500,0.2628968555927277,0.324176760681555,5.337085507190232,127872,51.97790640771568,3.970014287180665,45.10356903076172,72.210693359375,62.89468765258789,127872,51.97434491366976,3.9883630024650403,43.767057167722214,73.1832189955638,63.2723947186408,f53585656a33aacd6da4d7b2a9e23754,148.9809989669593,13.052068246879912
full_aamas_frozen,9,45,5625,0.25247927033901213,0.30872344849401445,5.271698647370841,127872,51.978631245749845,3.970401065827441,45.11048889160156,72.2229995727539,62.929847717285156,127872,51.97434491366976,3.9883630024650403,43.767057167722214,73.1832189955638,63.2723947186408,f53585656a33aacd6da4d7b2a9e23754,149.3251105559757,13.116618786052252
full_aamas_frozen,10,46,5750,2.0537299613952635,0.48500079003211294,162.42381136299082,127872,58.3241083152719,4.801803093512015,50.225852966308594,83.70962524414062,72.55998229980469,127872,58.311514736430844,4.833596530454746,48.99081305601057,84.88037487096649,73.10236674969921,59e683e98734963d12441c4bf03f2c0e,163.1622039299691,1528.336724653109
full_aamas_frozen,10,47,5875,0.32224510264396666,0.4365483022459203,6.243331690160465,127872,58.32054630954106,4.8090978509308755,50.299659729003906,83.69671630859375,72.73616027832031,127872,58.311514736430844,4.833596530454746,48.99081305601057,84.88037487096649,73.10236674969921,59e683e98734963d12441c4bf03f2c0e,163.58565858297516,14.21456690076997
full_aamas_frozen,10,48,6000,0.3041660270690918,0.40549499814185297,6.053658046042008,127872,58.32160767504164,4.812264680445481,50.32478332519531,83.71239471435547,72.83841705322266,127872,58.311514736430844,4.833596530454746,48.99081305601057,84.88037487096649,73.10236674969921,59e683e98734963d12441c4bf03f2c0e,163.99424935295247,13.440971856559388
full_aamas_frozen,10,49,6125,0.2914083296060562,0.38466608287819737,5.985849952263175,127872,58.323067993760944,4.813792368938366,50.33554458618164,83.73947143554688,72.91592407226562,127872,58.311514736430844,4.833596530454746,48.99081305601057,84.88037487096649,73.10236674969921,59e683e98734963d12441c4bf03f2c0e,164.40090857597534,12.920554318901239
full_aamas_frozen,10,50,6250,0.2816056922674179,0.3671385273857581,5.947651757737683,127872,58.324672228640864,4.814888249602602,50.34486389160156,83.74436950683594,72.96843719482422,127872,58.311514736430844,4.833596530454746,48.99081305601057,84.88037487096649,73.10236674969921,59e683e98734963d12441c4bf03f2c0e,164.7979858609615,12.722906754335133
full_aamas_frozen,11,51,6375,2.190601845264435,0.550757899906266,184.59062348415222,127872,64.83761254069326,5.780839761573028,55.599571228027344,96.1146240234375,83.60782623291016,127872,64.81957212188138,5.817578328668717,54.47262081149279,97.33938531788131,84.23833208476633,a066dfe6ba048e59bc762feea1a48565,179.04695719794836,1731.9337599458388
full_aamas_frozen,11,52,6500,0.35835962581634523,0.49590296454650395,8.091584700433653,127872,64.83329608365221,5.792388796249441,55.646148681640625,96.1238784790039,83.82347869873047,127872,64.81957212188138,5.817578328668717,54.47262081149279,97.33938531788131,84.23833208476633,a066dfe6ba048e59bc762feea1a48565,179.3871602899162,19.205633654551693
full_aamas_frozen,11,53,6625,0.3382530286312103,0.4642400076330993,7.804144985229768,127872,64.83174983341176,5.797306074327773,55.70451354980469,96.13147735595703,83.97747039794922,127872,64.81957212188138,5.817578328668717,54.47262081149279,97.33938531788131,84.23833208476633,a066dfe6ba048e59bc762feea1a48565,179.74057506292593,18.138901050259328
full_aamas_frozen,11,54,6750,0.3234688608646393,0.4442002592419832,7.685645939996157,127872,64.82847115161779,5.799539454554659,55.75408935546875,96.13552856445312,84.08871459960938,127872,64.81957212188138,5.817578328668717,54.47262081149279,97.33938531788131,84.23833208476633,a066dfe6ba048e59bc762feea1a48565,180.0751664090203,17.63688786180542
full_aamas_frozen,11,55,6875,0.31081547498703005,0.4280308519266618,7.623099033937334,127872,64.82313451525924,5.801666818747098,55.75076675415039,96.14910888671875,84.14537048339844,127872,64.81957212188138,5.817578328668717,54.47262081149279,97.33938531788131,84.23833208476633,a066dfe6ba048e59bc762feea1a48565,180.4008593269391,17.41744189288683
full_aamas_frozen,12,56,7000,2.3947233712673186,0.680638911145168,210.68154664856303,127872,71.50578949135823,6.924014624115457,60.8560905456543,109.50920867919922,95.72212219238281,127872,71.53174641885927,6.974131857971697,59.7579229197777,111.15960744264281,96.48803900926636,68bb6c3b24c042229ca03bf716c951a6,193.96797833102755,1931.3326682998152
full_aamas_frozen,12,57,7125,0.40479140329360963,0.6142427911992524,10.347628734667882,127872,71.49954222910874,6.933995685827738,60.85044479370117,109.52278137207031,95.9930648803711,127872,71.53174641885927,6.974131857971697,59.7579229197777,111.15960744264281,96.48803900926636,68bb6c3b24c042229ca03bf716c951a6,194.30972649599425,25.119964160833383
full_aamas_frozen,12,58,7250,0.38293957424163816,0.5719402620771982,10.09369714973894,127872,71.4990600161963,6.936501015779217,60.87260437011719,109.56220245361328,96.13432312011719,127872,71.53174641885927,6.974131857971697,59.7579229197777,111.15960744264281,96.48803900926636,68bb6c3b24c042229ca03bf716c951a6,194.64169184991624,26.574826150186464
full_aamas_frozen,12,59,7375,0.36771163868904116,0.5421357944395544,9.921242502515788,127872,71.50110182527068,6.935932863853875,60.8979377746582,109.57979583740234,96.21692657470703,127872,71.53174641885927,6.974131857971697,59.7579229197777,111.15960744264281,96.48803900926636,68bb6c3b24c042229ca03bf716c951a6,194.9816101519391,27.50222976832429
full_aamas_frozen,12,60,7500,0.35574812078475954,0.5176576997400862,9.80704764207326,127872,71.50609289886835,6.934661618220639,60.91742706298828,109.5858154296875,96.27114868164062,127872,71.53174641885927,6.974131857971697,59.7579229197777,111.15960744264281,96.48803900926636,68bb6c3b24c042229ca03bf716c951a6,195.3143793399213,28.14593061260492
full_aamas_frozen,13,61,7625,2.633684407711029,0.81455008765471,232.75865387864596,127872,78.51872157113807,8.25080893217193,66.03250885009766,124.36869049072266,109.09236145019531,127872,78.50260730479937,8.296739016586942,65.35379819426649,125.8662278328137,109.9375142633659,6468404b8784e81c912429c710cb619f,209.3195133409463,2224.8870393220263
full_aamas_frozen,13,62,7750,0.4789849691390991,0.7317731718694576,10.259831536894374,127872,78.52236420494897,8.259936017908217,66.02633666992188,124.39086151123047,109.4066390991211,127872,78.50260730479937,8.296739016586942,65.35379819426649,125.8662278328137,109.9375142633659,6468404b8784e81c912429c710cb619f,209.7942489059642,21.025435428572266
full_aamas_frozen,13,63,7875,0.45418976855278015,0.6786867215171136,10.062382594120736,127872,78.52463444664671,8.264461056226414,66.03799438476562,124.42474365234375,109.57316589355469,127872,78.50260730479937,8.296739016586942,65.35379819426649,125.8662278328137,109.9375142633659,6468404b8784e81c912429c710cb619f,210.24186102300882,19.755175055148783
full_aamas_frozen,13,64,8000,0.4381365146636963,0.6438292223636735,10.066032496148358,127872,78.52654149439242,8.265255081416132,66.04170227050781,124.46047973632812,109.68618774414062,127872,78.50260730479937,8.296739016586942,65.35379819426649,125.8662278328137,109.9375142633659,6468404b8784e81c912429c710cb619f,210.71459720900748,19.645578343461462
full_aamas_frozen,13,65,8125,0.42531658577919007,0.617995925317716,10.120454921591222,127872,78.52756436284001,8.265561538434078,66.04473114013672,124.4941635131836,109.76606750488281,127872,78.50260730479937,8.296739016586942,65.35379819426649,125.8662278328137,109.9375142633659,6468404b8784e81c912429c710cb619f,211.18636751000304,20.058013006172374
full_aamas_frozen,14,66,8250,3.0035563993453978,0.9920211470174426,263.97802279035415,127872,85.86558530053816,9.767771798052632,71.26467895507812,140.31063842773438,123.59373474121094,127872,85.86586337132607,9.860797231372805,70.75019950961078,142.29222506277947,124.67337647773094,3c89e4143ab3c3e8fc170cb72d90a836,225.01952901098412,2540.2870107505387
full_aamas_frozen,14,67,8375,0.582806155204773,0.8836580774015907,12.42294310751124,127872,85.87175826201806,9.780460019053644,71.24309539794922,140.3602752685547,123.87470245361328,127872,85.86586337132607,9.860797231372805,70.75019950961078,142.29222506277947,124.67337647773094,3c89e4143ab3c3e8fc170cb72d90a836,225.47200539591722,32.212141652484576
full_aamas_frozen,14,68,8500,0.5523675541877746,0.8157419088290967,12.201891815856028,127872,85.8729542007556,9.787414792711461,71.23377990722656,140.43235778808594,124.02377319335938,127872,85.86586337132607,9.860797231372805,70.75019950961078,142.29222506277947,124.67337647773094,3c89e4143ab3c3e8fc170cb72d90a836,225.88815257500391,32.380593187762926
full_aamas_frozen,14,69,8625,0.5319180943965912,0.7703904746527354,12.124232979603816,127872,85.87494702913143,9.791899608568665,71.23287963867188,140.46202087402344,124.12120819091797,127872,85.86586337132607,9.860797231372805,70.75019950961078,142.29222506277947,124.67337647773094,3c89e4143ab3c3e8fc170cb72d90a836,226.3184533099411,32.183279997574125
full_aamas_frozen,14,70,8750,0.5159951164722443,0.737604881166872,12.088865855403636,127872,85.87721623607106,9.796253454160885,71.23287963867188,140.49354553222656,124.21444702148438,127872,85.86586337132607,9.860797231372805,70.75019950961078,142.29222506277947,124.67337647773094,3c89e4143ab3c3e8fc170cb72d90a836,226.78840566799045,31.58628038618809
full_aamas_frozen,15,71,8875,3.4206255345344543,1.2652520174762998,297.20872631373607,127872,93.62028026986528,11.570544765928805,76.64479064941406,158.048828125,139.37139892578125,127872,93.61511844763046,11.642775874028402,76.16739239969188,160.68549080142307,140.54724314498577,6aec741901e002408df1a2c8016eb627,240.8901100140065,2818.3720434568895
full_aamas_frozen,15,72,9000,0.7178491048812866,1.166374124140008,15.17270565944197,127872,93.62320461854324,11.58949298103367,76.59434509277344,158.12754821777344,139.6976776123047,127872,93.61511844763046,11.642775874028402,76.16739239969188,160.68549080142307,140.54724314498577,6aec741901e002408df1a2c8016eb627,241.23758294491563,32.714855944178225
full_aamas_frozen,15,73,9125,0.6822138962745666,1.0805041090188603,14.694935933528148,127872,93.61995529716795,11.599417718497142,76.5808334350586,158.22076416015625,139.8551483154297,127872,93.61511844763046,11.642775874028402,76.16739239969188,160.68549080142307,140.54724314498577,6aec741901e002408df1a2c8016eb627,241.62646198295988,29.90750301452909
full_aamas_frozen,15,74,9250,0.6561828536987304,1.0176104871719016,14.32236494642408,127872,93.62036089257555,11.607380852511533,76.56722259521484,158.310302734375,139.97679138183594,127872,93.61511844763046,11.642775874028402,76.16739239969188,160.68549080142307,140.54724314498577,6aec741901e002408df1a2c8016eb627,242.04491455596872,27.99813619387324
full_aamas_frozen,15,75,9375,0.6355332374572754,0.9758241160997208,14.046028903719309,127872,93.62199184140405,11.613002852498875,76.55419921875,158.3655242919922,140.06993103027344,127872,93.61511844763046,11.642775874028402,76.16739239969188,160.68549080142307,140.54724314498577,6aec741901e002408df1a2c8016eb627,242.42845187196508,28.72414875228174
full_aamas_frozen,16,76,9500,3.9662446999549865,1.6508412312391418,340.0102457243441,127872,101.8200576382953,13.655960986163949,82.27274322509766,177.7467041015625,157.1938018798828,127872,101.83908188747692,13.757523596935965,81.79086457235749,180.7241726261268,157.88791754094908,02fa59e6ed0dd1ed569a3892c4e768c8,256.16534507193137,3330.1720391855793
full_aamas_frozen,16,77,9625,0.9093348832130432,1.5003207397379523,18.290330229705482,127872,101.8327126275073,13.672123570816504,82.22203826904297,177.89210510253906,157.62977600097656,127872,101.83908188747692,13.757523596935965,81.79086457235749,180.7241726261268,157.88791754094908,02fa59e6ed0dd1ed569a3892c4e768c8,256.5999674849445,46.881382934227325
full_aamas_frozen,16,78,9750,0.8644379048347474,1.3878732361547548,17.779592708533837,127872,101.83691440556977,13.680659468837923,82.19901275634766,177.9779052734375,157.8700714111328,127872,101.83908188747692,13.757523596935965,81.79086457235749,180.7241726261268,157.88791754094908,02fa59e6ed0dd1ed569a3892c4e768c8,257.0152461929247,44.78843984622487
full_aamas_frozen,16,79,9875,0.8316883735656738,1.3067816299357213,17.504964431472843,127872,101.8418097499016,13.686566348035676,82.18209838867188,178.04486083984375,158.03036499023438,127872,101.83908188747692,13.757523596935965,81.79086457235749,180.7241726261268,157.88791754094908,02fa59e6ed0dd1ed569a3892c4e768c8,257.4014357730048,42.374090485807876
full_aamas_frozen,16,80,10000,0.8043782463073731,1.2391104397212191,17.367941701514766,127872,101.8461629306232,13.691468436477725,82.17029571533203,178.09298706054688,158.00942993164062,127872,101.83908188747692,13.757523596935965,81.79086457235749,180.7241726261268,157.88791754094908,02fa59e6ed0dd1ed569a3892c4e768c8,257.8186142889317,39.5895270012917
