kappa,condition,mixture,subset,threshold,count,finite_count,zero_count,censored_count,finite_fraction,zero_fraction,censored_fraction,min,finite_min,p05,finite_p05,p10,finite_p10,p25,finite_p25,median,finite_median,p75,finite_p75,p90,finite_p90,p95,finite_p95,max,finite_max
0.0,confounded,logger2_heavy,all,lambda_first_positive_regret,2048,1878,0,170,0.9169921875,0.0,0.0830078125,1.1099784339663188e-05,1.1099784339663188e-05,0.0018593434480498883,0.001629939701201308,0.0030743426605720214,0.003050045822800551,0.004887619973204416,0.004719707479495877,0.00717655309141052,0.00683536983478511,0.014377684991726203,0.013852082043236874,0.017054555161447826,0.015307029823513217,+inf,0.016321442673670628,+inf,0.019775184287247116
0.0,confounded,logger2_heavy,all,lambda_first_strict_flip,2048,1878,0,170,0.9169921875,0.0,0.0830078125,1.1099784339663188e-05,1.1099784339663188e-05,0.0018593434480498883,0.001629939701201308,0.0030743426605720214,0.003050045822800551,0.004887619973204416,0.004719707479495877,0.00717655309141052,0.00683536983478511,0.014377684991726203,0.013852082043236874,0.017054555161447826,0.015307029823513217,+inf,0.016321442673670628,+inf,0.019775184287247116
0.0,confounded,logger2_heavy,train,lambda_first_competitor_tie,358,334,0,24,0.9329608938547486,0.0,0.0670391061452514,5.919223135042451e-05,5.919223135042451e-05,0.0017855657955231363,0.0017716514952185098,0.002669068183605461,0.002597707208349909,0.004390885185258875,0.0043206822966762315,0.006013367994379792,0.00583978149304526,0.01246301349007417,0.0077584419338093125,0.015687189157415182,0.013954987975030274,+inf,0.01479111572067377,+inf,0.017142555286294936
0.0,confounded,logger2_heavy,train,lambda_first_top_disagreement,358,334,0,24,0.9329608938547486,0.0,0.0670391061452514,5.919223135042451e-05,5.919223135042451e-05,0.0017855657955231363,0.0017716514952185098,0.002669068183605461,0.002597707208349909,0.004390885185258875,0.0043206822966762315,0.006013367994379792,0.00583978149304526,0.01246301349007417,0.0077584419338093125,0.015687189157415182,0.013954987975030274,+inf,0.01479111572067377,+inf,0.017142555286294936
0.0,confounded,logger2_heavy,train,lambda_first_positive_regret,358,334,0,24,0.9329608938547486,0.0,0.0670391061452514,5.919223135042451e-05,5.919223135042451e-05,0.0017855657955231363,0.0017716514952185098,0.002669068183605461,0.002597707208349909,0.004390885185258875,0.0043206822966762315,0.006013367994379792,0.00583978149304526,0.01246301349007417,0.0077584419338093125,0.015687189157415182,0.013954987975030274,+inf,0.01479111572067377,+inf,0.017142555286294936
0.0,confounded,logger2_heavy,train,lambda_first_strict_flip,358,334,0,24,0.9329608938547486,0.0,0.0670391061452514,5.919223135042451e-05,5.919223135042451e-05,0.0017855657955231363,0.0017716514952185098,0.002669068183605461,0.002597707208349909,0.004390885185258875,0.0043206822966762315,0.006013367994379792,0.00583978149304526,0.01246301349007417,0.0077584419338093125,0.015687189157415182,0.013954987975030274,+inf,0.01479111572067377,+inf,0.017142555286294936
0.0,confounded,logger2_heavy,validation,lambda_first_competitor_tie,76,72,0,4,0.9473684210526315,0.0,0.05263157894736842,1.1099784339663188e-05,1.1099784339663188e-05,0.0019085208530675857,0.0019266893683028696,0.0022150916665608644,0.002221079120681918,0.003768181249745317,0.003754211920409284,0.005977718779260899,0.005805364315460859,0.012742144172664949,0.010375181281121137,0.016185552986512697,0.014741196613146112,+inf,0.016026548131583798,+inf,0.017095363282333298
0.0,confounded,logger2_heavy,validation,lambda_first_top_disagreement,76,72,0,4,0.9473684210526315,0.0,0.05263157894736842,1.1099784339663188e-05,1.1099784339663188e-05,0.0019085208530675857,0.0019266893683028696,0.0022150916665608644,0.002221079120681918,0.003768181249745317,0.003754211920409284,0.005977718779260899,0.005805364315460859,0.012742144172664949,0.010375181281121137,0.016185552986512697,0.014741196613146112,+inf,0.016026548131583798,+inf,0.017095363282333298
0.0,confounded,logger2_heavy,validation,lambda_first_positive_regret,76,72,0,4,0.9473684210526315,0.0,0.05263157894736842,1.1099784339663188e-05,1.1099784339663188e-05,0.0019085208530675857,0.0019266893683028696,0.0022150916665608644,0.002221079120681918,0.003768181249745317,0.003754211920409284,0.005977718779260899,0.005805364315460859,0.012742144172664949,0.010375181281121137,0.016185552986512697,0.014741196613146112,+inf,0.016026548131583798,+inf,0.017095363282333298
0.0,confounded,logger2_heavy,validation,lambda_first_strict_flip,76,72,0,4,0.9473684210526315,0.0,0.05263157894736842,1.1099784339663188e-05,1.1099784339663188e-05,0.0019085208530675857,0.0019266893683028696,0.0022150916665608644,0.002221079120681918,0.003768181249745317,0.003754211920409284,0.005977718779260899,0.005805364315460859,0.012742144172664949,0.010375181281121137,0.016185552986512697,0.014741196613146112,+inf,0.016026548131583798,+inf,0.017095363282333298
0.0,confounded,logger2_heavy,test,lambda_first_competitor_tie,78,74,0,4,0.9487179487179487,0.0,0.05128205128205128,0.0001835763974133986,0.0001835763974133986,0.002839542661923211,0.002859910647021985,0.0030231106459985835,0.0030302530279003232,0.004321357881582499,0.004290387243433946,0.005731467995808481,0.005667998739264546,0.009813785593066338,0.0071326364166444944,0.01488856986838949,0.014117376382229641,+inf,0.014842593099925732,+inf,0.016291338070715033
0.0,confounded,logger2_heavy,test,lambda_first_top_disagreement,78,74,0,4,0.9487179487179487,0.0,0.05128205128205128,0.0001835763974133986,0.0001835763974133986,0.002839542661923211,0.002859910647021985,0.0030231106459985835,0.0030302530279003232,0.004321357881582499,0.004290387243433946,0.005731467995808481,0.005667998739264546,0.009813785593066338,0.0071326364166444944,0.01488856986838949,0.014117376382229641,+inf,0.014842593099925732,+inf,0.016291338070715033
0.0,confounded,logger2_heavy,test,lambda_first_positive_regret,78,74,0,4,0.9487179487179487,0.0,0.05128205128205128,0.0001835763974133986,0.0001835763974133986,0.002839542661923211,0.002859910647021985,0.0030231106459985835,0.0030302530279003232,0.004321357881582499,0.004290387243433946,0.005731467995808481,0.005667998739264546,0.009813785593066338,0.0071326364166444944,0.01488856986838949,0.014117376382229641,+inf,0.014842593099925732,+inf,0.016291338070715033
0.0,confounded,logger2_heavy,test,lambda_first_strict_flip,78,74,0,4,0.9487179487179487,0.0,0.05128205128205128,0.0001835763974133986,0.0001835763974133986,0.002839542661923211,0.002859910647021985,0.0030231106459985835,0.0030302530279003232,0.004321357881582499,0.004290387243433946,0.005731467995808481,0.005667998739264546,0.009813785593066338,0.0071326364166444944,0.01488856986838949,0.014117376382229641,+inf,0.014842593099925732,+inf,0.016291338070715033
0.0,confounded,logger2_heavy,trainval,lambda_first_competitor_tie,434,406,0,28,0.9354838709677419,0.0,0.06451612903225806,1.1099784339663188e-05,1.1099784339663188e-05,0.0018668901728364773,0.0018058968898514716,0.0026363901301207915,0.0025301288363786534,0.004339876021500988,0.004145105688757422,0.006013367994379792,0.0058166281362844185,0.012641904928339942,0.007910587448774237,0.01589645325027833,0.014068529162851173,+inf,0.015238011250976458,+inf,0.017142555286294936
0.0,confounded,logger2_heavy,trainval,lambda_first_top_disagreement,434,406,0,28,0.9354838709677419,0.0,0.06451612903225806,1.1099784339663188e-05,1.1099784339663188e-05,0.0018668901728364773,0.0018058968898514716,0.0026363901301207915,0.0025301288363786534,0.004339876021500988,0.004145105688757422,0.006013367994379792,0.0058166281362844185,0.012641904928339942,0.007910587448774237,0.01589645325027833,0.014068529162851173,+inf,0.015238011250976458,+inf,0.017142555286294936
0.0,confounded,logger2_heavy,trainval,lambda_first_positive_regret,434,406,0,28,0.9354838709677419,0.0,0.06451612903225806,1.1099784339663188e-05,1.1099784339663188e-05,0.0018668901728364773,0.0018058968898514716,0.0026363901301207915,0.0025301288363786534,0.004339876021500988,0.004145105688757422,0.006013367994379792,0.0058166281362844185,0.012641904928339942,0.007910587448774237,0.01589645325027833,0.014068529162851173,+inf,0.015238011250976458,+inf,0.017142555286294936
0.0,confounded,logger2_heavy,trainval,lambda_first_strict_flip,434,406,0,28,0.9354838709677419,0.0,0.06451612903225806,1.1099784339663188e-05,1.1099784339663188e-05,0.0018668901728364773,0.0018058968898514716,0.0026363901301207915,0.0025301288363786534,0.004339876021500988,0.004145105688757422,0.006013367994379792,0.0058166281362844185,0.012641904928339942,0.007910587448774237,0.01589645325027833,0.014068529162851173,+inf,0.015238011250976458,+inf,0.017142555286294936
0.0,confounded,logger2_heavy,initial_step_strict_unclipped,lambda_first_competitor_tie,831,776,0,55,0.9338146811070999,0.0,0.06618531889290012,0.0002439259856751308,0.0002439259856751308,0.0014265429022163323,0.001393542640142853,0.00329560208603763,0.003111902294221036,0.004517440547112006,0.004390688397858,0.006413270051457642,0.006149456606078962,0.012812137584476413,0.00846997351765072,0.016920351059210637,0.014627691037410795,+inf,0.016659217260290682,+inf,0.01910430099692184
0.0,confounded,logger2_heavy,initial_step_strict_unclipped,lambda_first_top_disagreement,831,776,0,55,0.9338146811070999,0.0,0.06618531889290012,0.0002439259856751308,0.0002439259856751308,0.0014265429022163323,0.001393542640142853,0.00329560208603763,0.003111902294221036,0.004517440547112006,0.004390688397858,0.006413270051457642,0.006149456606078962,0.012812137584476413,0.00846997351765072,0.016920351059210637,0.014627691037410795,+inf,0.016659217260290682,+inf,0.01910430099692184
0.0,confounded,logger2_heavy,initial_step_strict_unclipped,lambda_first_positive_regret,831,776,0,55,0.9338146811070999,0.0,0.06618531889290012,0.0002439259856751308,0.0002439259856751308,0.0014265429022163323,0.001393542640142853,0.00329560208603763,0.003111902294221036,0.004517440547112006,0.004390688397858,0.006413270051457642,0.006149456606078962,0.012812137584476413,0.00846997351765072,0.016920351059210637,0.014627691037410795,+inf,0.016659217260290682,+inf,0.01910430099692184
0.0,confounded,logger2_heavy,initial_step_strict_unclipped,lambda_first_strict_flip,831,776,0,55,0.9338146811070999,0.0,0.06618531889290012,0.0002439259856751308,0.0002439259856751308,0.0014265429022163323,0.001393542640142853,0.00329560208603763,0.003111902294221036,0.004517440547112006,0.004390688397858,0.006413270051457642,0.006149456606078962,0.012812137584476413,0.00846997351765072,0.016920351059210637,0.014627691037410795,+inf,0.016659217260290682,+inf,0.01910430099692184
0.0,confounded,logger2_heavy,any_clipping,lambda_first_competitor_tie,1217,1102,0,115,0.905505341002465,0.0,0.09449465899753492,1.1099784339663188e-05,1.1099784339663188e-05,0.002154924830379601,0.001972745035981738,0.0030681800033292572,0.003048629866737651,0.005339558166848946,0.005052695740642821,0.008079235199809798,0.007423586960830009,0.014703630182285155,0.014287843875847722,0.017518980183806376,0.015415568773170029,+inf,0.016185317829136826,+inf,0.019775184287247116
0.0,confounded,logger2_heavy,any_clipping,lambda_first_top_disagreement,1217,1102,0,115,0.905505341002465,0.0,0.09449465899753492,1.1099784339663188e-05,1.1099784339663188e-05,0.002154924830379601,0.001972745035981738,0.0030681800033292572,0.003048629866737651,0.005339558166848946,0.005052695740642821,0.008079235199809798,0.007423586960830009,0.014703630182285155,0.014287843875847722,0.017518980183806376,0.015415568773170029,+inf,0.016185317829136826,+inf,0.019775184287247116
0.0,confounded,logger2_heavy,any_clipping,lambda_first_positive_regret,1217,1102,0,115,0.905505341002465,0.0,0.09449465899753492,1.1099784339663188e-05,1.1099784339663188e-05,0.002154924830379601,0.001972745035981738,0.0030681800033292572,0.003048629866737651,0.005339558166848946,0.005052695740642821,0.008079235199809798,0.007423586960830009,0.014703630182285155,0.014287843875847722,0.017518980183806376,0.015415568773170029,+inf,0.016185317829136826,+inf,0.019775184287247116
0.0,confounded,logger2_heavy,any_clipping,lambda_first_strict_flip,1217,1102,0,115,0.905505341002465,0.0,0.09449465899753492,1.1099784339663188e-05,1.1099784339663188e-05,0.002154924830379601,0.001972745035981738,0.0030681800033292572,0.003048629866737651,0.005339558166848946,0.005052695740642821,0.008079235199809798,0.007423586960830009,0.014703630182285155,0.014287843875847722,0.017518980183806376,0.015415568773170029,+inf,0.016185317829136826,+inf,0.019775184287247116
0.0,independent_latents,logger1_heavy,all,lambda_first_competitor_tie,2048,0,0,2048,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,all,lambda_first_top_disagreement,2048,0,0,2048,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,all,lambda_first_positive_regret,2048,0,0,2048,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,all,lambda_first_strict_flip,2048,0,0,2048,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,train,lambda_first_competitor_tie,358,0,0,358,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,train,lambda_first_top_disagreement,358,0,0,358,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,train,lambda_first_positive_regret,358,0,0,358,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,train,lambda_first_strict_flip,358,0,0,358,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,validation,lambda_first_competitor_tie,76,0,0,76,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,validation,lambda_first_top_disagreement,76,0,0,76,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,validation,lambda_first_positive_regret,76,0,0,76,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,validation,lambda_first_strict_flip,76,0,0,76,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,test,lambda_first_competitor_tie,78,0,0,78,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,test,lambda_first_top_disagreement,78,0,0,78,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,test,lambda_first_positive_regret,78,0,0,78,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,test,lambda_first_strict_flip,78,0,0,78,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,trainval,lambda_first_competitor_tie,434,0,0,434,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,trainval,lambda_first_top_disagreement,434,0,0,434,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,trainval,lambda_first_positive_regret,434,0,0,434,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,trainval,lambda_first_strict_flip,434,0,0,434,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,initial_step_strict_unclipped,lambda_first_competitor_tie,831,0,0,831,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
0.0,independent_latents,logger1_heavy,initial_step_strict_unclipped,lambda_first_top_disagreement,831,0,0,831,0.0,0.0,1.0,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,,+inf,
