anchor_id,kappa,condition,mixture,segment_kind,lambda_start,lambda_stop,probe_lambda,top_set,top_disagreement,strict_flip,regret_best,regret_worst,true_do_regret,observational_top_second_gap
536,0.0,confounded,logger1_heavy,point,0.0013467645790694463,0.0013467645790694463,0.0013467645790694463,minus|base,True,False,0.0,0.0010175554597413594,0.0,0.0
536,0.0,confounded,logger1_heavy,interval,0.0013467645790694463,0.0014031664983374219,0.001374965538703434,base,True,True,0.0010175554597413594,0.0010175554597413594,0.0010175554597413594,2.1307391723457414e-05
536,0.0,confounded,logger1_heavy,point,0.0014031664983374219,0.0014031664983374219,0.0014031664983374219,base,True,True,0.0010175554597413594,0.0010175554597413594,0.0010175554597413594,4.261478344691483e-05
536,0.0,confounded,logger1_heavy,interval,0.0014031664983374219,0.0014595684176053974,0.0014313674579714097,base,True,True,0.0010175554597413594,0.0010175554597413594,0.0010175554597413594,2.1307391723457414e-05
536,0.0,confounded,logger1_heavy,point,0.0014595684176053974,0.0014595684176053974,0.0014595684176053974,base|plus,True,True,0.0010175554597413594,0.0021203404863712194,0.0010175554597413594,0.0
536,0.0,confounded,logger1_heavy,interval,0.0014595684176053974,+inf,1.0014595684176053,plus,True,True,0.0021203404863712194,0.0021203404863712194,0.0021203404863712194,0.7555555555555555
537,0.0,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.0022779975505931027
537,0.0,confounded,logger1_heavy,interval,0.0,0.0030149967581379303,0.0015074983790689651,minus,False,False,0.0,0.0,0.0,0.0011389987752967734
537,0.0,confounded,logger1_heavy,point,0.0030149967581379303,0.0030149967581379303,0.0030149967581379303,minus|base,True,False,0.0,0.0022779975505931027,0.0,0.0
537,0.0,confounded,logger1_heavy,interval,0.0030149967581379303,0.0030705807270375862,0.003042788742587758,base,True,True,0.0022779975505931027,0.0022779975505931027,0.0022779975505931027,2.0998388250870192e-05
537,0.0,confounded,logger1_heavy,point,0.0030705807270375862,0.0030705807270375862,0.0030705807270375862,base,True,True,0.0022779975505931027,0.0022779975505931027,0.0022779975505931027,4.1996776502184474e-05
537,0.0,confounded,logger1_heavy,interval,0.0030705807270375862,0.0031261646959372426,0.0030983727114874144,base,True,True,0.0022779975505931027,0.0022779975505931027,0.0022779975505931027,2.0998388250870192e-05
537,0.0,confounded,logger1_heavy,point,0.0031261646959372426,0.0031261646959372426,0.0031261646959372426,base|plus,True,True,0.0022779975505931027,0.004639988654190574,0.0022779975505931027,0.0
537,0.0,confounded,logger1_heavy,interval,0.0031261646959372426,+inf,1.0031261646959373,plus,True,True,0.004639988654190574,0.004639988654190574,0.004639988654190574,0.7555555555555555
538,0.0,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.0021498496115821553
538,0.0,confounded,logger1_heavy,interval,0.0,0.0028453891917999113,0.0014226945958999556,minus,False,False,0.0,0.0,0.0,0.0010749248057910776
538,0.0,confounded,logger1_heavy,point,0.0028453891917999113,0.0028453891917999113,0.0028453891917999113,minus|base,True,False,0.0,0.0021498496115821553,0.0,0.0
538,0.0,confounded,logger1_heavy,interval,0.0028453891917999113,0.002901064594493339,0.0028732268931466252,base,True,True,0.0021498496115821553,0.0021498496115821553,0.0021498496115821553,2.1032929906183995e-05
538,0.0,confounded,logger1_heavy,point,0.002901064594493339,0.002901064594493339,0.002901064594493339,base,True,True,0.0021498496115821553,0.0021498496115821553,0.0021498496115821553,4.206585981281208e-05
538,0.0,confounded,logger1_heavy,interval,0.002901064594493339,0.002956739997186767,0.002928902295840053,base,True,True,0.0021498496115821553,0.0021498496115821553,0.0021498496115821553,2.1032929906183995e-05
538,0.0,confounded,logger1_heavy,point,0.002956739997186767,0.002956739997186767,0.002956739997186767,base|plus,True,True,0.0021498496115821553,0.004383830942789935,0.0021498496115821553,0.0
538,0.0,confounded,logger1_heavy,interval,0.002956739997186767,+inf,1.0029567399971868,plus,True,True,0.004383830942789935,0.004383830942789935,0.004383830942789935,0.7555555555555555
539,0.0,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.0030411109749439724
539,0.0,confounded,logger1_heavy,interval,0.0,0.004024999819778787,0.0020124999098893935,minus,False,False,0.0,0.0,0.0,0.0015205554874722083
539,0.0,confounded,logger1_heavy,point,0.004024999819778787,0.004024999819778787,0.004024999819778787,minus|base,True,False,0.0,0.0030411109749439724,0.0,0.0
539,0.0,confounded,logger1_heavy,interval,0.004024999819778787,0.00408054069166572,0.004052770255722253,base,True,True,0.0030411109749439724,0.0030411109749439724,0.0030411109749439724,2.0982107157063723e-05
539,0.0,confounded,logger1_heavy,point,0.00408054069166572,0.00408054069166572,0.00408054069166572,base,True,True,0.0030411109749439724,0.0030411109749439724,0.0030411109749439724,4.1964214314571535e-05
539,0.0,confounded,logger1_heavy,interval,0.00408054069166572,0.004136081563552653,0.004108311127609187,base,True,True,0.0030411109749439724,0.0030411109749439724,0.0030411109749439724,2.0982107157063723e-05
539,0.0,confounded,logger1_heavy,point,0.004136081563552653,0.004136081563552653,0.004136081563552653,base|plus,True,True,0.0030411109749439724,0.006166150378517088,0.0030411109749439724,0.0
539,0.0,confounded,logger1_heavy,interval,0.004136081563552653,+inf,1.0041360815635527,plus,True,True,0.006166150378517088,0.006166150378517088,0.006166150378517088,0.7555555555555555
540,0.0,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.00032160052452834265
540,0.0,confounded,logger1_heavy,interval,0.0,0.0004256477530522182,0.0002128238765261091,minus,False,False,0.0,0.0,0.0,0.0001608002622646154
540,0.0,confounded,logger1_heavy,point,0.0004256477530522182,0.0004256477530522182,0.0004256477530522182,minus|base,True,False,0.0,0.00032160052452834265,0.0,0.0
540,0.0,confounded,logger1_heavy,interval,0.0004256477530522182,0.00048244900953819296,0.00045404838129520556,base,True,True,0.00032160052452834265,0.00032160052452834265,0.00032160052452834265,2.1458252450479165e-05
540,0.0,confounded,logger1_heavy,point,0.00048244900953819296,0.00048244900953819296,0.00048244900953819296,base,True,True,0.00032160052452834265,0.00032160052452834265,0.00032160052452834265,4.291650490095833e-05
540,0.0,confounded,logger1_heavy,interval,0.00048244900953819296,0.0005392502660241677,0.0005108496377811804,base,True,True,0.00032160052452834265,0.00032160052452834265,0.00032160052452834265,2.1458252450479165e-05
540,0.0,confounded,logger1_heavy,point,0.0005392502660241677,0.0005392502660241677,0.0005392502660241677,base|plus,True,True,0.00032160052452834265,0.0007290340588577138,0.00032160052452834265,0.0
540,0.0,confounded,logger1_heavy,interval,0.0005392502660241677,+inf,1.0005392502660242,plus,True,True,0.0007290340588577138,0.0007290340588577138,0.0007290340588577138,0.7555555555555555
541,0.0,confounded,logger1_heavy,point,0.0,0.0,0.0,plus,False,False,0.0,0.0,0.0,0.009745179950556349
541,0.0,confounded,logger1_heavy,interval,0.0,+inf,1.0,plus,False,False,0.0,0.0,0.0,0.7653007355061119
542,0.0,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.0014241154774757847
542,0.0,confounded,logger1_heavy,interval,0.0,0.0018848587201885387,0.0009424293600942693,minus,False,False,0.0,0.0,0.0,0.0007120577387379479
542,0.0,confounded,logger1_heavy,point,0.0018848587201885387,0.0018848587201885387,0.0018848587201885387,minus|base,True,False,0.0,0.0014241154774756737,0.0,0.0
542,0.0,confounded,logger1_heavy,interval,0.0018848587201885387,0.0019376687438222803,0.0019112637320054095,base,True,True,0.0014241154774756737,0.0014241154774756737,0.0014241154774756737,1.9950453372774568e-05
542,0.0,confounded,logger1_heavy,point,0.0019376687438222803,0.0019376687438222803,0.0019376687438222803,base,True,True,0.0014241154774756737,0.0014241154774756737,0.0014241154774756737,3.9900906745438114e-05
542,0.0,confounded,logger1_heavy,interval,0.0019376687438222803,0.001990478767456022,0.0019640737556391513,base,True,True,0.0014241154774756737,0.0014241154774756737,0.0014241154774756737,1.9950453372774568e-05
542,0.0,confounded,logger1_heavy,point,0.001990478767456022,0.001990478767456022,0.001990478767456022,base|plus,True,True,0.0014241154774756737,0.0029280327684424456,0.0014241154774756737,0.0
542,0.0,confounded,logger1_heavy,interval,0.001990478767456022,+inf,1.001990478767456,plus,True,True,0.0029280327684424456,0.0029280327684424456,0.0029280327684424456,0.7555555555555554
543,0.0,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.007057518876642632
543,0.0,confounded,logger1_heavy,interval,0.0,0.009340833807321132,0.004670416903660566,minus,False,False,0.0,0.0,0.0,0.003528759438321316
543,0.0,confounded,logger1_heavy,point,0.009340833807321132,0.009340833807321132,0.009340833807321132,minus|base,True,False,0.0,0.007057518876642632,0.0,0.0
543,0.0,confounded,logger1_heavy,interval,0.009340833807321132,0.009393877302447968,0.009367355554884549,base,True,True,0.007057518876642632,0.007057518876642632,0.007057518876642632,2.0038653714582466e-05
543,0.0,confounded,logger1_heavy,point,0.009393877302447968,0.009393877302447968,0.009393877302447968,base,True,True,0.007057518876642632,0.007057518876642632,0.007057518876642632,4.007730742916493e-05
543,0.0,confounded,logger1_heavy,interval,0.009393877302447968,0.009446920797574802,0.009420399050011385,base,True,True,0.007057518876642632,0.007057518876642632,0.007057518876642632,2.0038653714582466e-05
543,0.0,confounded,logger1_heavy,point,0.009446920797574802,0.009446920797574802,0.009446920797574802,base|plus,True,True,0.007057518876642632,0.014195192368143594,0.007057518876642632,0.0
543,0.0,confounded,logger1_heavy,interval,0.009446920797574802,+inf,1.0094469207975747,plus,True,True,0.014195192368143594,0.014195192368143594,0.014195192368143594,0.7555555555555555
544,0.0,confounded,logger1_heavy,point,0.0,0.0,0.0,minus,False,False,0.0,0.0,0.0,0.0028615818474768684
544,0.0,confounded,logger1_heavy,interval,0.0,0.00378738773930762,0.00189369386965381,minus,False,False,0.0,0.0,0.0,0.0014307909237385452
544,0.0,confounded,logger1_heavy,point,0.00378738773930762,0.00378738773930762,0.00378738773930762,minus|base,True,False,0.0,0.0028615818474766463,0.0,0.0
544,0.0,confounded,logger1_heavy,interval,0.00378738773930762,0.0038416991243794014,0.0038145434318435107,base,True,True,0.0028615818474766463,0.0028615818474766463,0.0028615818474766463,2.051763436039522e-05
544,0.0,confounded,logger1_heavy,point,0.0038416991243794014,0.0038416991243794014,0.0038416991243794014,base,True,True,0.0028615818474766463,0.0028615818474766463,0.0028615818474766463,4.103526872079044e-05
