kappa,condition,mixture,subset,lambda_reward,count,rank_disagreement_rate,strict_flip_rate,obs_regret,obs_regret_worst_tie,mean_regret,conditional_regret_given_error,mean_action_dependent_distortion,gap_sign_preservation,mean_obs_top_second_gap,obs_top_fraction_minus,obs_top_fraction_base,obs_top_fraction_plus,do_top_fraction_minus,do_top_fraction_base,do_top_fraction_plus
0.0,confounded,logger2_heavy,initial_step_strict_unclipped,0.002,831,0.07340553549939831,0.07340553549939831,8.287724393540489e-05,8.287724393540489e-05,8.287724393540489e-05,0.0011290326182019912,0.0012570787221094176,0.9265944645006017,0.0028059450122990964,0.8592057761732852,0.00842358604091456,0.13237063778580024,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,confounded,logger2_heavy,initial_step_strict_unclipped,0.003,831,0.0914560770156438,0.0914560770156438,0.000122925675223001,0.000122925675223001,0.000122925675223001,0.0013440952119778138,0.0018856180831641268,0.9085439229843562,0.002494637987050515,0.8411552346570397,0.006016847172081829,0.15282791817087846,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,confounded,logger2_heavy,initial_step_strict_unclipped,0.005,831,0.31889290012033694,0.3176895306859206,0.0008986128804478273,0.0009012874352739414,0.0008986128804478273,0.0028179143534043188,0.003142696805273543,0.6823104693140795,0.0020338103271747556,0.614921780986763,0.0457280385078219,0.3405535499398315,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,confounded,logger2_heavy,initial_step_strict_unclipped,0.0075,831,0.6341756919374247,0.6341756919374247,0.002686428235550111,0.002690439876854685,0.002686428235550111,0.0042360946181065305,0.004714045207910315,0.3658243080625752,0.0020788676358950236,0.2996389891696751,0.036101083032490974,0.6654632972322503,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,confounded,logger2_heavy,initial_step_strict_unclipped,0.01,831,0.7292418772563177,0.7292418772563177,0.0034487832044046434,0.0034487832044046434,0.0034487832044046434,0.004729272017921219,0.006285393610547086,0.2719614921780987,0.0026273121386552697,0.2045728038507822,0.02045728038507822,0.7749699157641395,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,confounded,logger2_heavy,initial_step_strict_unclipped,0.015,831,0.8483754512635379,0.8483754512635379,0.004953279032978413,0.004953279032978413,0.004953279032978413,0.005838545923978811,0.00942809041582063,0.15162454873646208,0.004039588089167793,0.08543922984356198,0.009626955475330927,0.9049338146811071,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,confounded,logger2_heavy,initial_step_strict_unclipped,0.02,831,0.9338146811070999,0.9338146811070999,0.006294833230348414,0.006294833230348414,0.006294833230348414,0.006740987647447851,0.012570787221094172,0.06738868832731648,0.0061097986759001445,0.0,0.0012033694344163659,0.9987966305655837,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,confounded,logger2_heavy,initial_step_strict_unclipped,0.03,831,0.9338146811070999,0.9338146811070999,0.006305563522236718,0.006305563522236718,0.006305563522236718,0.006752478462601436,0.01885618083164126,0.06618531889290012,0.010559315562175268,0.0,0.0,1.0,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,confounded,logger2_heavy,initial_step_strict_unclipped,0.05,831,0.9338146811070999,0.9338146811070999,0.006305563522236718,0.006305563522236718,0.006305563522236718,0.006752478462601436,0.03142696805273544,0.06618531889290012,0.019448204451064183,0.0,0.0,1.0,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,confounded,logger2_heavy,any_clipping,0.0,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004091479546399876,0.8981101068200493,0.007395234182415777,0.09449465899753492,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,confounded,logger2_heavy,any_clipping,0.0005,1217,0.012325390304026294,0.012325390304026294,1.5743516035131133e-06,1.5743516035131133e-06,1.5743516035131133e-06,0.00012773239343169724,0.0003142696805273544,0.990139687756779,0.003914757640514021,0.8923582580115037,0.003286770747740345,0.10435497124075596,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,confounded,logger2_heavy,any_clipping,0.001,1217,0.01972062448644207,0.01972062448644207,6.463345781488087e-06,6.463345781488087e-06,6.463345781488087e-06,0.00032774549233629174,0.0006285393610547088,0.9827444535743632,0.0037416683796557427,0.8849630238290879,0.0024650780608052587,0.11257189811010682,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,confounded,logger2_heavy,any_clipping,0.002,1217,0.04601479046836483,0.04601479046836483,3.8520999605705776e-05,3.8520999605705776e-05,3.8520999605705776e-05,0.0008371438664311416,0.0012570787221094176,0.9564502875924404,0.0034084782612935644,0.8586688578471652,0.007395234182415777,0.13393590797041907,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,confounded,logger2_heavy,any_clipping,0.003,1217,0.07559572719802794,0.07559572719802794,0.00010257782930118403,0.00010257782930118403,0.00010257782930118403,0.0013569262854297931,0.0018856180831641263,0.9268693508627773,0.003100170875966475,0.8299096138044372,0.00657354149548069,0.16351684470008218,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,confounded,logger2_heavy,any_clipping,0.005,1217,0.22103533278553822,0.22103533278553822,0.00059344254980651,0.0005952683738486264,0.00059344254980651,0.0026848311639945084,0.0031426968052735435,0.7822514379622021,0.002644466767987795,0.6844700082169268,0.015612161051766639,0.30073952341824156,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,confounded,logger2_heavy,any_clipping,0.0075,1217,0.4560394412489729,0.4560394412489729,0.0018853799415224366,0.0018853799415224366,0.0018853799415224366,0.004134247547446496,0.004714045207910316,0.5464256368118324,0.002475748691946574,0.4494658997534922,0.021364009860312245,0.5291700903861956,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,confounded,logger2_heavy,any_clipping,0.01,1217,0.5480690221857025,0.5480690221857025,0.0026075795363662896,0.0026075795363662896,0.0026075795363662896,0.004757757564854235,0.006285393610547087,0.4552177485620378,0.0027126979386428766,0.3574363188167625,0.009860312243221035,0.6327033689400164,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,confounded,logger2_heavy,any_clipping,0.015,1217,0.7880032867707477,0.7880032867707477,0.005520330185119139,0.005525807803188741,0.005520330185119139,0.007005465938779971,0.009428090415820631,0.2161051766639277,0.0035172009884654157,0.11750205423171733,0.023007395234182416,0.8603122432210353,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,confounded,logger2_heavy,any_clipping,0.02,1217,0.905505341002465,0.905505341002465,0.007366371955136229,0.007366371955136229,0.007366371955136229,0.008135094981307432,0.012570787221094174,0.09695973705834018,0.005613430359302042,0.0,0.0,1.0,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,confounded,logger2_heavy,any_clipping,0.03,1217,0.905505341002465,0.905505341002465,0.007366371955136229,0.007366371955136229,0.007366371955136229,0.008135094981307432,0.018856180831641263,0.09695973705834018,0.010057874803746395,0.0,0.0,1.0,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,confounded,logger2_heavy,any_clipping,0.05,1217,0.905505341002465,0.905505341002465,0.007366371955136229,0.007366371955136229,0.007366371955136229,0.008135094981307432,0.03142696805273545,0.09695973705834018,0.018946763692635288,0.0,0.0,1.0,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,independent_latents,logger1_heavy,all,0.0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0038657454982996275,0.91162109375,0.00537109375,0.0830078125,0.91162109375,0.00537109375,0.0830078125
0.0,independent_latents,logger1_heavy,all,0.0005,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0038657454982996275,0.91162109375,0.00537109375,0.0830078125,0.91162109375,0.00537109375,0.0830078125
0.0,independent_latents,logger1_heavy,all,0.001,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0038657454982996275,0.91162109375,0.00537109375,0.0830078125,0.91162109375,0.00537109375,0.0830078125
0.0,independent_latents,logger1_heavy,all,0.002,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0038657454982996275,0.91162109375,0.00537109375,0.0830078125,0.91162109375,0.00537109375,0.0830078125
0.0,independent_latents,logger1_heavy,all,0.003,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0038657454982996275,0.91162109375,0.00537109375,0.0830078125,0.91162109375,0.00537109375,0.0830078125
0.0,independent_latents,logger1_heavy,all,0.005,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0038657454982996275,0.91162109375,0.00537109375,0.0830078125,0.91162109375,0.00537109375,0.0830078125
0.0,independent_latents,logger1_heavy,all,0.0075,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0038657454982996275,0.91162109375,0.00537109375,0.0830078125,0.91162109375,0.00537109375,0.0830078125
0.0,independent_latents,logger1_heavy,all,0.01,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0038657454982996275,0.91162109375,0.00537109375,0.0830078125,0.91162109375,0.00537109375,0.0830078125
0.0,independent_latents,logger1_heavy,all,0.015,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0038657454982996275,0.91162109375,0.00537109375,0.0830078125,0.91162109375,0.00537109375,0.0830078125
0.0,independent_latents,logger1_heavy,all,0.02,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0038657454982996275,0.91162109375,0.00537109375,0.0830078125,0.91162109375,0.00537109375,0.0830078125
0.0,independent_latents,logger1_heavy,all,0.03,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0038657454982996275,0.91162109375,0.00537109375,0.0830078125,0.91162109375,0.00537109375,0.0830078125
0.0,independent_latents,logger1_heavy,all,0.05,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0038657454982996275,0.91162109375,0.00537109375,0.0830078125,0.91162109375,0.00537109375,0.0830078125
0.0,independent_latents,logger1_heavy,train,0.0,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0031834097921608967,0.9273743016759777,0.00558659217877095,0.0670391061452514,0.9273743016759777,0.00558659217877095,0.0670391061452514
0.0,independent_latents,logger1_heavy,train,0.0005,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0031834097921608967,0.9273743016759777,0.00558659217877095,0.0670391061452514,0.9273743016759777,0.00558659217877095,0.0670391061452514
0.0,independent_latents,logger1_heavy,train,0.001,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0031834097921608967,0.9273743016759777,0.00558659217877095,0.0670391061452514,0.9273743016759777,0.00558659217877095,0.0670391061452514
0.0,independent_latents,logger1_heavy,train,0.002,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0031834097921608967,0.9273743016759777,0.00558659217877095,0.0670391061452514,0.9273743016759777,0.00558659217877095,0.0670391061452514
0.0,independent_latents,logger1_heavy,train,0.003,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0031834097921608967,0.9273743016759777,0.00558659217877095,0.0670391061452514,0.9273743016759777,0.00558659217877095,0.0670391061452514
0.0,independent_latents,logger1_heavy,train,0.005,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0031834097921608967,0.9273743016759777,0.00558659217877095,0.0670391061452514,0.9273743016759777,0.00558659217877095,0.0670391061452514
0.0,independent_latents,logger1_heavy,train,0.0075,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0031834097921608967,0.9273743016759777,0.00558659217877095,0.0670391061452514,0.9273743016759777,0.00558659217877095,0.0670391061452514
0.0,independent_latents,logger1_heavy,train,0.01,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0031834097921608967,0.9273743016759777,0.00558659217877095,0.0670391061452514,0.9273743016759777,0.00558659217877095,0.0670391061452514
0.0,independent_latents,logger1_heavy,train,0.015,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0031834097921608967,0.9273743016759777,0.00558659217877095,0.0670391061452514,0.9273743016759777,0.00558659217877095,0.0670391061452514
0.0,independent_latents,logger1_heavy,train,0.02,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0031834097921608967,0.9273743016759777,0.00558659217877095,0.0670391061452514,0.9273743016759777,0.00558659217877095,0.0670391061452514
0.0,independent_latents,logger1_heavy,train,0.03,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0031834097921608967,0.9273743016759777,0.00558659217877095,0.0670391061452514,0.9273743016759777,0.00558659217877095,0.0670391061452514
0.0,independent_latents,logger1_heavy,train,0.05,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0031834097921608967,0.9273743016759777,0.00558659217877095,0.0670391061452514,0.9273743016759777,0.00558659217877095,0.0670391061452514
0.0,independent_latents,logger1_heavy,validation,0.0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033530116541722666,0.9078947368421053,0.039473684210526314,0.05263157894736842,0.9078947368421053,0.039473684210526314,0.05263157894736842
0.0,independent_latents,logger1_heavy,validation,0.0005,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033530116541722666,0.9078947368421053,0.039473684210526314,0.05263157894736842,0.9078947368421053,0.039473684210526314,0.05263157894736842
0.0,independent_latents,logger1_heavy,validation,0.001,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033530116541722666,0.9078947368421053,0.039473684210526314,0.05263157894736842,0.9078947368421053,0.039473684210526314,0.05263157894736842
0.0,independent_latents,logger1_heavy,validation,0.002,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033530116541722666,0.9078947368421053,0.039473684210526314,0.05263157894736842,0.9078947368421053,0.039473684210526314,0.05263157894736842
0.0,independent_latents,logger1_heavy,validation,0.003,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033530116541722666,0.9078947368421053,0.039473684210526314,0.05263157894736842,0.9078947368421053,0.039473684210526314,0.05263157894736842
0.0,independent_latents,logger1_heavy,validation,0.005,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033530116541722666,0.9078947368421053,0.039473684210526314,0.05263157894736842,0.9078947368421053,0.039473684210526314,0.05263157894736842
0.0,independent_latents,logger1_heavy,validation,0.0075,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033530116541722666,0.9078947368421053,0.039473684210526314,0.05263157894736842,0.9078947368421053,0.039473684210526314,0.05263157894736842
0.0,independent_latents,logger1_heavy,validation,0.01,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033530116541722666,0.9078947368421053,0.039473684210526314,0.05263157894736842,0.9078947368421053,0.039473684210526314,0.05263157894736842
0.0,independent_latents,logger1_heavy,validation,0.015,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033530116541722666,0.9078947368421053,0.039473684210526314,0.05263157894736842,0.9078947368421053,0.039473684210526314,0.05263157894736842
0.0,independent_latents,logger1_heavy,validation,0.02,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033530116541722666,0.9078947368421053,0.039473684210526314,0.05263157894736842,0.9078947368421053,0.039473684210526314,0.05263157894736842
0.0,independent_latents,logger1_heavy,validation,0.03,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033530116541722666,0.9078947368421053,0.039473684210526314,0.05263157894736842,0.9078947368421053,0.039473684210526314,0.05263157894736842
0.0,independent_latents,logger1_heavy,validation,0.05,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033530116541722666,0.9078947368421053,0.039473684210526314,0.05263157894736842,0.9078947368421053,0.039473684210526314,0.05263157894736842
0.0,independent_latents,logger1_heavy,test,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0029923784019150203,0.9358974358974359,0.01282051282051282,0.05128205128205128,0.9358974358974359,0.01282051282051282,0.05128205128205128
0.0,independent_latents,logger1_heavy,test,0.0005,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0029923784019150203,0.9358974358974359,0.01282051282051282,0.05128205128205128,0.9358974358974359,0.01282051282051282,0.05128205128205128
0.0,independent_latents,logger1_heavy,test,0.001,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0029923784019150203,0.9358974358974359,0.01282051282051282,0.05128205128205128,0.9358974358974359,0.01282051282051282,0.05128205128205128
0.0,independent_latents,logger1_heavy,test,0.002,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0029923784019150203,0.9358974358974359,0.01282051282051282,0.05128205128205128,0.9358974358974359,0.01282051282051282,0.05128205128205128
0.0,independent_latents,logger1_heavy,test,0.003,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0029923784019150203,0.9358974358974359,0.01282051282051282,0.05128205128205128,0.9358974358974359,0.01282051282051282,0.05128205128205128
0.0,independent_latents,logger1_heavy,test,0.005,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0029923784019150203,0.9358974358974359,0.01282051282051282,0.05128205128205128,0.9358974358974359,0.01282051282051282,0.05128205128205128
0.0,independent_latents,logger1_heavy,test,0.0075,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0029923784019150203,0.9358974358974359,0.01282051282051282,0.05128205128205128,0.9358974358974359,0.01282051282051282,0.05128205128205128
0.0,independent_latents,logger1_heavy,test,0.01,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0029923784019150203,0.9358974358974359,0.01282051282051282,0.05128205128205128,0.9358974358974359,0.01282051282051282,0.05128205128205128
0.0,independent_latents,logger1_heavy,test,0.015,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0029923784019150203,0.9358974358974359,0.01282051282051282,0.05128205128205128,0.9358974358974359,0.01282051282051282,0.05128205128205128
0.0,independent_latents,logger1_heavy,test,0.02,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0029923784019150203,0.9358974358974359,0.01282051282051282,0.05128205128205128,0.9358974358974359,0.01282051282051282,0.05128205128205128
0.0,independent_latents,logger1_heavy,test,0.03,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0029923784019150203,0.9358974358974359,0.01282051282051282,0.05128205128205128,0.9358974358974359,0.01282051282051282,0.05128205128205128
0.0,independent_latents,logger1_heavy,test,0.05,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0029923784019150203,0.9358974358974359,0.01282051282051282,0.05128205128205128,0.9358974358974359,0.01282051282051282,0.05128205128205128
0.0,independent_latents,logger1_heavy,trainval,0.0,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0032131096573979104,0.923963133640553,0.01152073732718894,0.06451612903225806,0.923963133640553,0.01152073732718894,0.06451612903225806
0.0,independent_latents,logger1_heavy,trainval,0.0005,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0032131096573979104,0.923963133640553,0.01152073732718894,0.06451612903225806,0.923963133640553,0.01152073732718894,0.06451612903225806
0.0,independent_latents,logger1_heavy,trainval,0.001,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0032131096573979104,0.923963133640553,0.01152073732718894,0.06451612903225806,0.923963133640553,0.01152073732718894,0.06451612903225806
0.0,independent_latents,logger1_heavy,trainval,0.002,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0032131096573979104,0.923963133640553,0.01152073732718894,0.06451612903225806,0.923963133640553,0.01152073732718894,0.06451612903225806
0.0,independent_latents,logger1_heavy,trainval,0.003,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0032131096573979104,0.923963133640553,0.01152073732718894,0.06451612903225806,0.923963133640553,0.01152073732718894,0.06451612903225806
0.0,independent_latents,logger1_heavy,trainval,0.005,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0032131096573979104,0.923963133640553,0.01152073732718894,0.06451612903225806,0.923963133640553,0.01152073732718894,0.06451612903225806
0.0,independent_latents,logger1_heavy,trainval,0.0075,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0032131096573979104,0.923963133640553,0.01152073732718894,0.06451612903225806,0.923963133640553,0.01152073732718894,0.06451612903225806
0.0,independent_latents,logger1_heavy,trainval,0.01,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0032131096573979104,0.923963133640553,0.01152073732718894,0.06451612903225806,0.923963133640553,0.01152073732718894,0.06451612903225806
0.0,independent_latents,logger1_heavy,trainval,0.015,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0032131096573979104,0.923963133640553,0.01152073732718894,0.06451612903225806,0.923963133640553,0.01152073732718894,0.06451612903225806
0.0,independent_latents,logger1_heavy,trainval,0.02,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0032131096573979104,0.923963133640553,0.01152073732718894,0.06451612903225806,0.923963133640553,0.01152073732718894,0.06451612903225806
0.0,independent_latents,logger1_heavy,trainval,0.03,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0032131096573979104,0.923963133640553,0.01152073732718894,0.06451612903225806,0.923963133640553,0.01152073732718894,0.06451612903225806
0.0,independent_latents,logger1_heavy,trainval,0.05,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0032131096573979104,0.923963133640553,0.01152073732718894,0.06451612903225806,0.923963133640553,0.01152073732718894,0.06451612903225806
0.0,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.0,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0035351578490359858,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.0005,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0035351578490359858,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.001,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0035351578490359858,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.002,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0035351578490359858,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.003,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0035351578490359858,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.005,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0035351578490359858,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.0075,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0035351578490359858,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.01,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0035351578490359858,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.015,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0035351578490359858,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.02,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0035351578490359858,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.03,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0035351578490359858,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.05,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0035351578490359858,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.0,independent_latents,logger1_heavy,any_clipping,0.0,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0040914795463999456,0.8981101068200493,0.007395234182415777,0.09449465899753492,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,independent_latents,logger1_heavy,any_clipping,0.0005,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0040914795463999456,0.8981101068200493,0.007395234182415777,0.09449465899753492,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,independent_latents,logger1_heavy,any_clipping,0.001,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0040914795463999456,0.8981101068200493,0.007395234182415777,0.09449465899753492,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,independent_latents,logger1_heavy,any_clipping,0.002,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0040914795463999456,0.8981101068200493,0.007395234182415777,0.09449465899753492,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,independent_latents,logger1_heavy,any_clipping,0.003,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0040914795463999456,0.8981101068200493,0.007395234182415777,0.09449465899753492,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,independent_latents,logger1_heavy,any_clipping,0.005,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0040914795463999456,0.8981101068200493,0.007395234182415777,0.09449465899753492,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,independent_latents,logger1_heavy,any_clipping,0.0075,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0040914795463999456,0.8981101068200493,0.007395234182415777,0.09449465899753492,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,independent_latents,logger1_heavy,any_clipping,0.01,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0040914795463999456,0.8981101068200493,0.007395234182415777,0.09449465899753492,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,independent_latents,logger1_heavy,any_clipping,0.015,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0040914795463999456,0.8981101068200493,0.007395234182415777,0.09449465899753492,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,independent_latents,logger1_heavy,any_clipping,0.02,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0040914795463999456,0.8981101068200493,0.007395234182415777,0.09449465899753492,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,independent_latents,logger1_heavy,any_clipping,0.03,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0040914795463999456,0.8981101068200493,0.007395234182415777,0.09449465899753492,0.8981101068200493,0.007395234182415777,0.09449465899753492
0.0,independent_latents,logger1_heavy,any_clipping,0.05,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0040914795463999456,0.8981101068200493,0.007395234182415777,0.09449465899753492,0.8981101068200493,0.007395234182415777,0.09449465899753492
